[47.730667324764255, -420.64255131120285]
[-3.352495783604013, -3.4125536686661224]
[-2.462355964078057, -2.60901072755264]
[-0.05002207477574094, 0.189595105799792]
[-0.22900960698134898, 0.09516794520437832]
[-0.35525530216867907, -0.337643080806977]
[-0.2893558414183701, -0.32926894987687927]
[-0.013707426042958715, 0.03409487788434529]
[-0.056886839846619575, 0.03580369895487934]
[-0.12986946345790784, -0.11578708505421464]
[-0.10146350931319503, -0.1231820179795422]
[-0.004488687505983524, 0.011483160734623077]
[-0.02750447597891381, 0.018628147937746142]
[-0.06776522380195615, -0.05669311506800617]
[-0.0497159794987212, -0.06438716040868186]
[-0.001390174961469759, 0.004641728992984984]
[-0.017090738764756308, 0.011546923473623405]
[-0.04195465690497713, -0.03292131406227755]
[-0.028677037065358846, -0.039649474024538556]
[-0.0001414856549445953, 0.0018385524546520315]
[-0.012083147257134219, 0.007909058798033275]
[-0.02871462981668138, -0.02111529977204296]
[-0.018204270078230778, -0.02690363486334446]
[0.0004057498104723112, 0.00048457697430936975]
[-0.00922975284236116, 0.005767537755249297]
[-0.02098533419993842, -0.01444372990164089]
[-0.012297476774103089, -0.019457760385457323]
[0.0006463538721592776, -0.00023785501720419155]
[-0.007417647058437837, 0.004385761635016916]
[-0.01605872235543515, -0.010329177189590588]
[-0.008671001696781033, -0.014718473194744508]
[0.0007400673500699284, -0.0006478575373680684]
[-0.0061767785548315635, 0.003433606578157722]
[-0.01271196468312219, -0.007626392881484589]
[-0.006303936593071491, -0.01150771235831538]
[0.0007592454835247953, -0.0008888772271400391]
[-0.005278637193506075, 0.0027443520977386004]
[-0.010325803781203291, -0.005764516451198798]
[-0.004686050121132546, -0.009226792504000603]
[0.0007394390165899045, -0.0010322768197308374]
[-0.004600315483804351, 0.002225991237682745]
[-0.008558693658732963, -0.004433576727624899]
[-0.003540015671459784, -0.007544861991042762]
[0.0006991903745375838, -0.0011163753103915486]
[-0.004070460323113867, 0.0018241484237071504]
[-0.007209368999546051, -0.0034537175042104185]
[-0.0027049416496822687, -0.006266772772163698]
[0.000648603180212981, -0.0011630104357567284]
[-0.0036450976999711227, 0.0015048870799154734]
[-0.006152787667991433, -0.0027148965634129496]
[-0.002082484887554692, -0.0052712547872153515]
[0.000593355137241347, -0.0011852343905591756]
[-0.003295793470896591, 0.0012460642970510971]
[-0.005307828313631191, -0.002146799759575213]
[-0.0016099074066824315, -0.004479655353754275]
[0.0005366987488033548, -0.0011911576261061096]
[-0.003003422023056812, 0.0010326886975711158]
[-0.004619929949423618, -0.0017028414832012118]
[-0.00124573032402564, -0.003839107878983228]
[0.0004805108923855439, -0.0011859851101996277]
[-0.002754687918504972, 0.0008542891566005739]
[-0.004051257148943943, -0.001351195198572075]
[-0.0009616867929302941, -0.0033129853862363667]
[0.0004258669089597378, -0.0011731490658535293]
[-0.0025400869194482922, 0.0007033539426914981]
[-0.003574875917587761, -0.0010695367401745148]
[-0.000738005733064373, -0.0028752430797758244]
[0.0003733656341626812, -0.001154965608584524]
[-0.0023526602871219993, 0.000574368246677448]
[-0.003171171536459738, -0.0008418444436282257]
[-0.0005605420577485809, -0.0025069375203790045]
[0.0003233187390210279, -0.0011330290307356439]
[-0.0021872062645300616, 0.00046320052456327865]
[-0.002825572018511746, -0.0006563864045869838]
[-0.000418972895612324, -0.002194014378568143]
[0.0002758636334914133, -0.001108455856633439]
[-0.0020397653776527136, 0.0003666996756634955]
[-0.0025270593479334025, -0.0005044176792314836]
[-0.00030563124567040134, -0.0019258619987345682]
[0.00023103206749786054, -0.001082039957187364]
[-0.0019072753111144536, 0.00028242375909326434]
[-0.002267171055257311, -0.0003793154720426184]
[-0.00021473272731942217, -0.001694341734751914]
[0.00018879242298841525, -0.0010543534493601125]
[-0.0017873339296339275, 0.00020845310115102933]
[-0.0020393154828166615, -0.00027599205986361675]
[-0.00014185143817946333, -0.0014931233031210134]
[0.00014907605637182186, -0.0010258136856107214]
[-0.0016780330850398872, 0.00014325890663746677]
[-0.001838292695516719, -0.00019048819614209123]
[-8.355754812017224e-05, -0.001317220065133684]
[0.00011179380198367284, -0.000996728542720593]
[-0.0015778398409922456, 8.56091953174154e-05]
[-0.0016599531896954733, -0.00011968639435600004]
[-3.716220933980274e-05, -0.0011626582364705484]
[7.684631819637744e-05, -0.000967327535522422]
[-0.0014855101289830142, 3.4500346832277984e-05]
[-0.0015009507771752695, -6.110542593429358e-05]
[-5.350820666549794e-07, -0.001026237587243184]
[4.4130535986175445e-05, -0.0009377835019601655]
[-0.0014000250053245455, -1.0893465962613647e-05]
[-0.0013585609922444064, -1.2750832949048885e-05]
[2.8028124255286002e-05, -0.0009053557639482346]
[1.3543619151734632e-05, -0.0009082279099719148]
[-0.0013205429288654091, -5.125813842332683e-05]
[-0.0012305458348040865, 2.699529196892314e-05]
[4.990309915475777e-05, -0.0007978775741428468]
[-1.5014672581914468e-05, -0.0008787617858199148]
[-0.0012463635722432809, -8.716833615585173e-05]
[-0.0011150517724178854, 5.945658355366312e-05]
[6.620950738311926e-05, -0.0007020365231791281]
[-4.164064738265694e-05, -0.0008494635956535213]
[-0.0011769000548393915, -0.00011910950235027862]
[-0.0010105319433049154, 8.57245267922302e-05]
[7.786565437473136e-05, -0.0006163598001915904]
[-6.642600386053132e-05, -0.0008203949795129173]
[-0.0011116574059335527, -0.0001474949081534671]
[-0.0009156861921522097, 0.00010670585599070748]
[8.563009179451964e-05, -0.0005396105296304743]
[-8.945757253164821e-05, -0.0007916049564200556]
[-0.0010502156923160033, -0.00017267899147599408]
[-0.0008294144002287673, 0.0001231590733362653]
[9.01335895516775e-05, -0.0004707428818560011]
[-0.00011081731946815943, -0.0007631330284534332]
[-0.000992216677259794, -0.00019496788493622574]
[-0.0007507798336650051, 0.00013572283792717688]
[9.190392548841242e-05, -0.0004088668663322359]
[-0.00013058250932340698, -0.0007350114843949207]
[-0.000937353180706868, -0.00021462779338310423]
[-0.0006789801173908705, 0.00014493822138228474]
[9.138526660346091e-05, -0.00035322048694630404]
[-0.00014882596014853533, -0.0007072671180448076]
[-0.0008853605254661723, -0.0002318917122628994]
[-0.0006133240680046281, 0.00015126629120476576]
[8.895343982245896e-05, -0.0003031475488809443]
[-0.0001656163460179716, -0.0006799225136170373]
[-0.000836009608960131, -0.00024696485290809367]
[-0.0005532130678056468, 0.00015510210523839163]
[8.492805158405448e-05, -0.000258079840417369]
[-0.00018101851887886156, -0.0006529970096130766]
[-0.0007891012522858176, -0.00026002905267896725]
[-0.0004981259873846344, 0.00015678592502976763]
[7.958217220377373e-05, -0.00021752273091901753]
[-0.00019509383138616165, -0.0006265074225326739]
[-0.0007444615608784844, -0.00027124638206810214]
[-0.0004476069026688734, 0.00015661225920904354]
[7.315012386072128e-05, -0.0001810434551657858]
[-0.00020790044949969833, -0.0006004685892646577]
[-0.0007019380923676266, -0.0002807621109600644]
[-0.0004012550284223648, 0.00015483720026787662]
[6.583378140914697e-05, -0.00014826152664038084]
[-0.00021949364801909788, -0.0005748937734767479]
[-0.0006613966728992171, -0.0002887071615889636]
[-0.000358716421882066, 0.00015168441134738586]
[5.7807698995632206e-05, -0.00011884084822710861]
[-0.00022992608544614157, -0.0005497949685002723]
[-0.0006227187379661547, -0.00029520014650125104]
[-0.00031967710904939883, 0.00014735003673338465]
[4.9223303902057314e-05, -9.248318653209964e-05]
[-0.00023924805654917947, -0.0005251831210854041]
[-0.0005857991001387841, -0.00030034906890347157]
[-0.0002838573614814821, 0.00014200675063802404]
[4.0212344866119576e-05, -6.892274677972043e-05]
[-0.0002475077221772981, -0.0005010682957132806]
[-0.0005505440662312289, -0.0003042527479899526]
[-0.0002510069087391098, 0.00013580711095845244]
[3.088974132085809e-05, -4.7921642275128296e-05]
[-0.0002547513168287274, -0.00047745979325419796]
[-0.0005168698422026718, -0.0003070020179733457]
[-0.0002209009160725195, 0.0001288863509867344]
[2.135594855345868e-05, -2.926609340014874e-05]
[-0.00026102333500133135, -0.00045436623412720145]
[-0.00048470117630161624, -0.00030868073955714337]
[-0.00019333659096498756, 0.00012136471171214636]
[1.1698930007651709e-05, -1.2763227228262952e-05]
[-0.00026636669740387475, -0.00043179561612893824]
[-0.00045397020029902535, -0.0003093666575227916]
[-0.00016813030931361883, 0.00011334940010465644]
[1.9958089604379947e-06, 1.761629276286758e-06]
[-0.00027082289861124487, -0.00040975535132953267]
[-0.00042461543652128064, -0.00030913212824620895]
[-0.0001451151727876604, 0.00010493623924359707]
[-7.685742417856689e-06, 1.4467246242405585e-05]
[-0.0002744321375145464, -0.0003882522879388173]
[-0.00039658094411620937, -0.0003080447391620514]
[-0.00012413892554667683, 9.62110633748181e-05]
[-1.7286329995955946e-05, 2.5498446030058908e-05]
[-0.00027723343193120087, -0.00036729272180979766]
[-0.0003698155827480676, -0.00030616783827538616]
[-0.00010506217192582379, 8.725090306366257e-05]
[-2.675384315272214e-05, 3.498777411582721e-05]
[-0.00027926471894423877, -0.0003468823984354996]
[-0.00034427237603007477, -0.0003035609858216201]
[-8.775684701656239e-05, 7.812499506465453e-05]
[-3.6042608197887904e-05, 4.305693076402106e-05]
[-0.00028056294206235677, -0.0003270265103240133]
[-0.0003199079596432064, -0.00030028034241116885]
[-7.210490054677249e-05, 6.889564510288715e-05]
[-4.511266480514142e-05, 4.9818000448412225e-05]
[-0.000281164126614053, -0.00030772968946352064]
[-0.00029668210201916345, -0.0002963790013454648]
[-5.799716155776777e-05, 5.961896936761135e-05]
[-5.3929145299464604e-05, 5.537451223659555e-05]
[-0.00028110344444787216, -0.00028899599717444047]
[-0.0002745572872269175, -0.00029190727416025797]
[-4.533235649708395e-05, 5.034553188751345e-05]
[-6.246173985417422e-05, 5.9822354594382676e-05]
[-0.00028041526892219615, -0.00027082891320276414]
[-0.00025349835137378207, -0.00028691293699401044]
[-3.4016258269164296e-05, 4.112089599138391e-05]
[-7.068423399889112e-05, 6.325056816830488e-05]
[-0.0002791332213372133, -0.0002532313229959837]
[-0.00023347216543934124, -0.0002814414416294486]
[-2.396094720686151e-05, 3.198610247680256e-05]
[-7.857410695089745e-05, 6.574203374634657e-05]
[-0.0002772902094878571, -0.0002362055061388875]
[-0.00021444735820264071, -0.00027553609838570914]
[-1.508416797215556e-05, 2.29780850572181e-05]
[-8.611218123547731e-05, 6.737406989321126e-05]
[-0.0002749184593238141, -0.00021975312457056181]
[-0.0001963940742346626, -0.0002692382330948817]
[-7.308769074506477e-06, 1.4130033791553975e-05]
[-9.328231582803048e-05, 6.821895434558356e-05]
[-0.00027204954040138674, -0.00020387521177429868]
[-0.00017928376245168742, -0.00026258732247136374]
[-5.622135691440988e-07, 5.471713651478138e-06]
[-0.0001000711361576756, 6.834437924180259e-05]
[-0.00026871438573805584, -0.0001885721638584248]
[-0.00016308899139816369, -0.00025562111148974553]
[5.223848784409457e-06, -2.9702558389521627e-06]
[-0.00010646779538378559, 6.781384865364726e-05]
[-0.0002649433068209195, -0.00017384373148485177]
[-0.00014778328811937413, -0.00024837571407265724]
[1.0113955968407695e-05, -1.117215258233939e-05]
[-0.00011246376246711043, 6.668702793294345e-05]
[-0.0002607660042703852, -0.0001596890134854534]
[-0.0001333409977810618, -0.00024088569997054998]
[1.4169161983559886e-05, -1.9112932868103893e-05]
[-0.00011805263293121482, 6.502004943054196e-05]
[-0.0002562115746278515, -0.000146106452866529]
[-0.0001197371615567766, -0.00023318417032314187]
[1.744732482322764e-05, -2.6774035600751755e-05]
[-0.00012322995917757318, 6.286578198816395e-05]
