[138.2549138133858, -741.1087294614922]
[-5.075480733163583, -5.047682750784742]
[-4.45408093122062, -4.2764304917987985]
[0.11868999357729032, -0.167612782868249]
[0.1770088843869747, -0.13197327906483602]
[-0.5684631600567258, -0.642462057944009]
[-0.42465662485915295, -0.4533025355553708]
[-0.004948131355101748, 0.02035519421962384]
[-0.018072764339285424, 0.004703245699613223]
[-0.17328134106045368, -0.21963027870381735]
[-0.1719029849859539, -0.18888643293621654]
[-0.0021986282463820617, 0.005159749855524476]
[-0.0031030704315199997, 0.001074923420477658]
[-0.0870008819636387, -0.10984874825432178]
[-0.0923446964194227, -0.09379388931360588]
[-0.00015296226191002793, 0.00591996711826237]
[-0.0051884172362287595, -0.0004532651376316643]
[-0.0492620672428401, -0.06680160076778252]
[-0.05714828905631028, -0.0585978792857198]
[-0.0006078284722395022, 0.0038460550635723845]
[-0.0028689085304866024, 0.00029094661188344695]
[-0.03185807373834865, -0.043941344134534654]
[-0.04033059810319137, -0.03872547971671825]
[0.00019416256179644042, 0.0031064401712181944]
[-0.0024770475374752132, -0.0007009560902906387]
[-0.021983342509820814, -0.03170422014171215]
[-0.02916045019935712, -0.02762401603700826]
[3.4280376047413075e-05, 0.0026809685918376402]
[-0.0021438826465089433, -0.00024251246171336227]
[-0.015745309362780457, -0.023617817214731662]
[-0.022815339892920325, -0.02081566539331181]
[0.00019534116150715652, 0.002137767481298569]
[-0.0015683219501350792, -0.0005088498424532517]
[-0.011902664792203255, -0.018382259860422856]
[-0.01810152099696788, -0.01585134593667803]
[0.00022749506103703077, 0.0019613299081764346]
[-0.001573035212665802, -0.0004585880143521681]
[-0.009083833199719504, -0.014714112310991512]
[-0.014815773659186869, -0.012758246397311934]
[0.0001992011615011835, 0.001679619875391225]
[-0.001223051027280056, -0.00037607340754908236]
[-0.007171101025003845, -0.011977600902060459]
[-0.012498671671336989, -0.010229879307556367]
[0.00024718639692278277, 0.001523375732420007]
[-0.0011568782568617385, -0.0004715613601911084]
[-0.005732908281888105, -0.009998000514976457]
[-0.010539974492156143, -0.00845947097189681]
[0.0002110620618709369, 0.0013901890824961072]
[-0.001041788345758082, -0.0003425204058515874]
[-0.004636206979991453, -0.008418262571839863]
[-0.009192252703039673, -0.007098620089711849]
[0.00021968989321263788, 0.001257965336768363]
[-0.0008989743738382974, -0.0003918583678435006]
[-0.0038188494261992556, -0.0072026548764190235]
[-0.007995436364615978, -0.005947393366367626]
[0.00020803444471817478, 0.0011775128092348375]
[-0.0008854135375496175, -0.0003441632720466714]
[-0.003150691532638805, -0.00622397817647502]
[-0.007068483351657676, -0.0051393584588685925]
[0.0001927344377682383, 0.0010857888320408016]
[-0.0007618717419956567, -0.0003103776694990401]
[-0.002635832057202303, -0.005419471289502598]
[-0.006326958321590442, -0.004385918403871258]
[0.00018856710281323075, 0.0010195508658656927]
[-0.0007379978343707988, -0.0003260742056900856]
[-0.002213510751007619, -0.0047674134714634775]
[-0.005645103509609478, -0.003824083267425671]
[0.00017220339549661734, 0.0009593808058330211]
[-0.0006822179070126999, -0.0002659110864735581]
[-0.0018680987691982454, -0.004213949777019277]
[-0.005141488750641299, -0.003346354654440553]
[0.00016369787981418416, 0.0009039777687780415]
[-0.0006231477643130201, -0.00028015330035668917]
[-0.0015870232162304987, -0.0037517756921576773]
[-0.004654936713084146, -0.0029172620105151204]
[0.00015233667490099911, 0.0008591171460823332]
[-0.0006118213573615694, -0.0002480276835314932]
[-0.0013497147234660112, -0.0033572300302937563]
[-0.0042629244774640696, -0.002601089060144224]
[0.0001412305164640859, 0.0008164042221108225]
[-0.0005506573322999475, -0.00022983865011982907]
[-0.0011525413467485812, -0.0030178077087166244]
[-0.003926869020271284, -0.0022830069293937605]
[0.00013128194964229234, 0.0007791340458822571]
[-0.0005385167845778915, -0.00023030736163587306]
[-0.0009857992286231854, -0.0027247044531970577]
[-0.003605514903055773, -0.0020416483442646793]
[0.00012153415675619783, 0.000745608875581727]
[-0.0005051967113394729, -0.0001959772729724918]
[-0.000844044056511839, -0.002469786544131214]
[-0.003359176081949522, -0.0018223212597330285]
[0.00011132852200168575, 0.0007153111794282463]
[-0.0004740393117983466, -0.00020089728390337847]
[-0.00072246485190397, -0.002245337930795399]
[-0.003108645588634662, -0.0016199133607850413]
[0.00010259099248910442, 0.0006866868086630173]
[-0.0004649443704420886, -0.0001785862243095515]
[-0.0006196144784490487, -0.0020482976003584064]
[-0.0029035674338871997, -0.001466988502724309]
[9.382292207815723e-05, 0.0006624160886390396]
[-0.0004287096193201778, -0.00016757980538617545]
[-0.0005288628598720813, -0.001874015048310529]
[-0.0027190912375750775, -0.001304663795311578]
[8.440208586923958e-05, 0.0006379856561120612]
[-0.0004211620110550207, -0.00016438987511424585]
[-0.00045208047652833816, -0.0017172047084688113]
[-0.002539303627750289, -0.0011818464370474402]
[7.764288231415506e-05, 0.0006167285267548728]
[-0.0003986023688239415, -0.0001425472636360503]
[-0.000384855457472133, -0.0015796121902678095]
[-0.002398077168321744, -0.001064059098667025]
[6.830548450098561e-05, 0.0005972736930857092]
[-0.00037964143112090287, -0.0001443193371202245]
[-0.0003251972955083948, -0.0014534793088176734]
[-0.0022493482833912948, -0.0009543221998629114]
[6.16299629087047e-05, 0.0005772914970061382]
[-0.00037209688826600473, -0.00012813990813675957]
[-0.0002755452222145127, -0.001341397540111311]
[-0.002126969797236866, -0.0008701115514910818]
[5.4388640631675145e-05, 0.0005615689168485538]
