[527.6157749164215, -897.0660555927974]
[12.130096415941438, -8.338701076991597]
[-8.920465101388402, 1.8057095775645848]
[-0.42650192703334255, 0.971005115640849]
[-0.8700348904010156, 1.2141076890690385]
[1.2825660838698099, 3.2914777793516876]
[0.5234136235832665, -2.3000949006144253]
[0.03310701436237906, -0.22645585160699966]
[0.0266453423712818, -0.18361692241554672]
[0.2560139246846641, -0.8379532221727857]
[0.31421463030011054, 0.0711912706133937]
[0.027391757821790874, -0.31592549082196514]
[0.14506544693479395, 0.19020464137210435]
[-0.018003809741095722, 0.4129895605467695]
[0.03940033210139421, 0.017987011634190253]
[-0.027274431834939605, -0.018012953175218338]
[-0.039555526665786545, 0.1655260275848427]
[-0.09038958586837964, -0.1672861351496593]
[-0.04721959602279213, 0.0664004572808139]
[-0.015164194759600846, -0.0432190438207769]
[-0.04924636424416917, -0.017326586849618852]
[0.0003118350612971721, 0.17474168158002712]
[-0.07828956168235379, -0.026574960930521918]
[0.03810470159085433, 0.048435357847446014]
[-0.017644510889177845, -0.028035597390696387]
[0.0068247832066656855, -0.06025860964510876]
[0.014772208615391608, -0.029341764889496247]
[0.00793308673821258, -0.04050743092523812]
[0.03861266241070105, -0.03126247987523101]
[0.014826856839825098, 0.039877608890313]
[0.00791914908329261, 0.012293748453497955]
[-0.0010678237591861262, -0.0007888035033669638]
[0.007064683678105865, 0.015320262948108732]
[-0.0037883994972063295, -0.024941455847528715]
[0.00598076048991647, 0.009766268949197965]
[-0.015549830653586755, -0.018605118142480337]
[0.009579839079606411, 0.004508609066068758]
[-0.004646891903043127, 0.0280667962644916]
[-0.010506423570830009, 0.006192062556968025]
[-0.0033131021788115333, 0.006509636952837683]
[-0.012492796465126688, 0.009640336559177953]
[0.003926713900110457, 0.0012133690227287275]
[-0.0037031383516268335, -0.0011577066504635525]
[0.004289359417378513, -0.003968155527902084]
[0.007552274129439596, -0.000671210297585989]
[0.002219112128791445, 0.008308735344407125]
[-0.005680111323748349, -0.003324407767252957]
[0.003919739004824813, 0.0015446244965052203]
[-0.008824543743136681, 0.0026119596182029303]
[-0.00047616450860221704, -0.004428930196142211]
[-0.0031656382069837896, -0.0035699336593388864]
[-0.001064409090730578, -0.004671643163997707]
[0.005803897800833013, -0.006592073338273607]
[0.0007013775618514018, -0.0004455958677276328]
[0.002856160462476609, -0.002594660936287241]
[0.002342412626378909, 0.0036322402789750186]
[0.0015473548578661678, 0.0009469255090591711]
[-0.002053338981037378, 0.00042577531717036265]
[0.005241264028994941, 0.0024697436660465755]
[-0.0041111765291624025, -0.004832653536321285]
[0.0035854755982626663, 0.000981721292586446]
[-0.0004490191157673351, 0.0013496286854932649]
[2.148051393335848e-05, 0.006216351891771055]
[0.0019513002270485913, 0.0022728424388426816]
[-0.004905886731264353, 0.004311331620726833]
[-0.002388047120239989, 0.003214366316711903]
[-0.0037448998291171876, 0.0017302780775914073]
[-0.0006100892221896359, -0.002858730919185426]
[-0.0015922689120735356, -0.0019963552131887496]
[0.0005356941974938856, 0.004700458285618048]
[-0.001186068164680698, -0.0017965968929867238]
[0.003863355302269167, 0.0020677889310297126]
[-0.0005815494265115628, -0.003196125213209]
[0.0005400826792847369, -0.0006632153581893618]
[-0.0014789060520682962, -0.0008273994873109203]
[0.0010638229025818902, -0.004756253930123688]
[0.0035141706376373705, -0.00015003807461688723]
[9.39029502466937e-05, 8.626888947826927e-05]
[0.001453296396321413, 0.0008713832205091698]
[-0.0006515731541312242, -8.753155209806351e-05]
[0.000817282763202698, -0.0007767701462962906]
[-0.000872799199326757, -3.226619153018362e-05]
[-0.0013635416392809852, 0.0011060119392996004]
[-0.0027357473516019803, -0.0008906094508481788]
[0.002094149012948132, 0.0004196244491521117]
[-0.0006950598045238898, 0.0017716605659827689]
[0.0007171626749846727, 0.0007825341360909732]
[0.00020752056476069924, 0.0004638020667356857]
[-0.000860893610653779, 0.0015063228289040609]
[0.0017666626979755407, 0.0019331825490578325]
[-0.001198480148843828, 0.0016416647341226387]
[-0.0003016959287651666, -4.664268439036334e-06]
[-4.294744475163981e-05, 0.0008153197778326682]
