[620.92342275922, -669.5439350755037]
[51.094085876357106, -24.731398846298994]
[-33.670943141587586, -28.64172390676042]
[-25.13352101380614, 15.285838413156576]
[17.751258914187495, -7.591583549977283]
[20.5199072576197, -21.997039949782447]
[24.295452521615204, 11.912024261145206]
[4.693065082854975, -2.0609735134040204]
[3.9465059039517754, 0.14889895551890397]
[2.4286875368667022, 1.3045627181025754]
[-3.016339638454636, -10.565795618658015]
[-1.1627980602275247, -6.696738821127009]
[-2.3815965543160393, -4.323097354356209]
[-1.6929237883936716, -3.011076104587297]
[-1.7249471588613248, -0.8056064048632954]
[0.8821228949487931, -0.30649987275014645]
[1.270857381771433, -1.896609764686307]
[-0.6666336738291769, -1.415392637779913]
[1.4611684594171064, 0.03991466964846424]
[-0.004090041539269951, -0.5401607016361454]
[0.28861945315970283, 0.9414827469861153]
[2.7166017041280637, 0.13993567702668797]
[0.4609318129166704, 0.8134225585960841]
[1.3642925116854587, 0.5591812076933418]
[0.36851089104875223, 0.7159231507973329]
[0.3014318727754626, 0.8990857148166649]
[-0.2250886046149856, 0.017720647160973435]
[0.9444188447945447, -0.33393399554964454]
[0.19687987543692387, 0.08080379956826]
[0.44805431786965455, -0.41407202801455023]
[0.6423947509105394, 0.44258746322565656]
[0.3526733723647655, 0.41097053582917953]
[0.7877947529574505, 0.2001083533033059]
[0.2548751970106098, -0.5584516616476582]
[0.7151601132646319, 0.05011409164074365]
[0.23352206618068116, -0.7626072020659715]
[0.36845978827618975, 0.18791446208246398]
[0.8560498236852014, -0.00042180666103197595]
[0.06390814315199433, 0.06650327263354505]
[0.5127885651626887, 0.10525107215710205]
[0.04161430667936594, -0.10561618341221912]
[-0.10838321030938403, 0.09943032878582292]
[-0.1574370088902899, 0.01729499151279601]
[0.3919002404481753, 0.010613051833273435]
[-0.19354196820821157, 0.18587485494251776]
[0.4668593638235725, -0.14064407066348572]
[-0.00045770049072180186, 0.3095002087331018]
[0.016726269061609678, 0.14782874438019045]
[0.08436618024073406, 0.31216121191174917]
[0.12940476732505513, -0.1931219370339341]
[0.043293654437566165, 0.1411624222185095]
[0.23835070655218216, -0.4956985077100644]
[0.06112493193525892, 0.0626511661558018]
[0.27041800788617243, 0.0017912228578715883]
[0.048976411603535164, 0.08797452075712986]
[0.21431415979678992, 0.10534084083729245]
[0.021752936305865278, -0.006847653509545637]
[-0.051186285413113985, -0.15953628339190784]
[0.033959097643127434, -0.016671857753860486]
[0.15186229643656368, -0.09844784599422174]
[-0.052356168036269635, 0.1193440746942187]
[0.32126806335639646, -0.07895194914685155]
[-0.06469307976032002, 0.13171019402871664]
[0.0010717097682286791, -0.0698280709808865]
[0.0690218777629732, 0.07352453758223021]
[0.029827462767508806, -0.10429442025133606]
[0.017987574923690186, 0.006278840311362721]
[0.24306177509058546, -0.2168433244706538]
[-0.06155674322325999, -0.031329708772576126]
[0.16090965050280115, 0.0004666083022479839]
[0.017523547955249352, 0.056247512669534316]
[0.10282581531011736, 0.12988082984492166]
[0.01145663959976595, 0.09334810937980009]
[0.026651075448778094, -0.12231023705232014]
[-0.03670192258232308, -0.01142477157484123]
[0.051199745930912144, -0.12355270754934122]
[-0.03188138652734074, 0.07412762667128625]
[0.14795543474061645, -0.022001301268695483]
[-0.02346839832003489, 0.12844293174348653]
[0.011943979796452453, -0.07300157797693951]
[0.09303815256460857, -0.014434441831752132]
[-0.028262726558123674, -0.0913934273980268]
[0.08044101567403994, -0.04157585937951236]
[0.15836168068096246, -0.09925608491159355]
[-0.05661866223092826, 0.0062154552445985445]
[0.13498702532861273, -0.03846515388074989]
[-0.00130273958860333, 0.039188868200039195]
[0.02436893217089864, 0.0488241458357368]
[0.03283730619495723, 0.07721088243871055]
[0.0261462890599784, -0.08017228584501201]
[-0.08524688121181734, 0.0004452013303346547]
[0.03834630648644133, -0.12044290095335541]
[-0.0623138318411019, 0.027763558345175632]
[0.07086600441726532, -0.0011732761624281274]
[0.009524645646488111, 0.12652339900872533]
[0.04583750930628128, -0.0026116171342026595]
[0.04573000837945729, 0.007410578049667826]
[0.005666266890234972, -0.05553177933833492]
[0.044727765233459615, -0.04565829965313206]
[0.09728907040085666, -0.042793970704301465]
[-0.062001005627058126, 0.06112450768664779]
[0.11465592372312461, -0.016223798236053633]
[-0.03636694071376173, 0.058819019485633284]
[0.012002930101392195, 0.007264630618799617]
[0.049417129210739735, 0.024789016334574754]
[-0.003355815649031868, -0.0445706306043962]
[-0.054803145906087675, 0.006884428846234414]
[0.044869477933832336, -0.09948622597632514]
[-0.06725477177438205, 0.019949341416465316]
[0.06716455525117482, -0.03512435013690836]
[0.050020054115749335, 0.08423925287959033]
[0.05740120994583631, 0.005129865914732506]
[0.037672264862121774, 0.018846665583049926]
[0.028623468482729564, -0.052019901975091674]
[-0.016139989384884423, -0.059299629753325256]
[0.0631731408413696, -0.05869357628670188]
[-0.047142779728892914, 0.04975086733979861]
[0.08770343224318111, -0.009456932739810187]
[-0.0309785333784105, 0.06201313641467365]
[0.023783742730235424, 0.011996702171992363]
[0.035008360403844474, -0.02178072937216058]
[-0.01634821222154592, -0.030149576094181285]
[-0.02026027939369701, 0.003658394159256062]
[0.0444594627408339, -0.07243181787834796]
[-0.059718324379837706, 0.04154754029224694]
[0.07954535511650818, -0.04189181006946474]
[0.040619849608514835, 0.04437232869713714]
[0.0381097980542382, -0.002026823429112423]
[0.03477064877811398, 0.01357440785084929]
[0.008320686396456445, -0.04285710544914789]
[-0.05200371670713422, -0.039157540036903526]
[0.03811383767282894, -0.07022654237530324]
[-0.03233540885817987, 0.029112259449508127]
[0.05819168815677278, -0.018484444646862386]
[0.001454598731849277, 0.07198537583742581]
[0.020244447517413278, 0.017199853581215674]
[0.018899140082762056, -0.007770821135930639]
[-0.01038171906244667, -0.038131449187635]
[0.001695484974691075, 0.007177760981626591]
[0.03657120765030042, -0.0721629435538007]
[-0.03655540911153676, 0.06636146435414814]
[0.08117595038438408, -0.030017753989535767]
[0.01974569192112763, 0.03279165948955409]
[0.033596544858287114, 0.0003788332926281113]
[0.03492516987561367, -0.0028566493097583745]
[-0.01098952935176678, -0.026428724734726017]
[-0.04846408426914972, -0.013587663336920741]
[0.03546541604388764, -0.05364699139289453]
[-0.03459167390452422, 0.01962407867046556]
[0.05928219853219474, -0.017761942768930394]
[0.017743618405098083, 0.059976091901953854]
[0.013426870804616353, 0.018773161041051978]
[0.0012116681471285862, 0.013733152724993758]
[-0.004703428907352869, -0.03849887763789872]
[-0.014794255346856966, 0.0012251829487741617]
[0.03474434508053248, -0.07884800457380292]
[-0.023171705803294973, 0.05931466286757381]
[0.06578486422661145, -0.018814945667268157]
[0.0006783595269594933, 0.03316853249215468]
[0.029994882140645718, 0.009701509710763112]
[0.02114120424471677, -0.008090581053173729]
[-0.016602728349055962, -0.032160113978230154]
[-0.02829297818270593, 0.006580865954545434]
[0.032912999629659545, -0.04566341990908418]
[-0.035574369672085604, 0.028742932712038982]
[0.06386771697811389, -0.017579577985917583]
[0.01349361059126597, 0.044316706371082315]
[0.005761752011262278, 0.0036606848557421134]
[0.0029811203966152444, 0.022006544676571593]
[-0.007614737383838666, -0.0352416616768676]
[-0.025242771064589276, -0.00550654740218981]
[0.04000087428632959, -0.07092829079069429]
[-0.01844212362661013, 0.028324907966074786]
[0.05185374737545567, -0.014362965598574862]
[-0.0055835238929158315, 0.03156527394073283]
[0.022952660124076818, 0.01961490100794938]
[0.005214109625920393, -0.004664144552145366]
[-0.0059269213066168724, -0.03832180196637558]
[-0.019061103646962785, 0.006038766411929242]
[0.024446985464793514, -0.049700539378714215]
[-0.03762582429825878, 0.036845767479452896]
[0.05677704337515177, -0.014006791996019174]
[0.00041313669796494423, 0.04020133774962087]
[0.005355020260006338, -0.009878905577419106]
[0.013625643232447526, 0.020612086607340263]
[-0.01649372036419461, -0.0351007929761642]
[-0.017135369053541183, -6.423264440291732e-05]
[0.04055140229437848, -0.054738669903062975]
[-0.018020944883370138, 0.016793581020453363]
[0.04625852781144468, -0.016361540746797187]
[0.002293581165788261, 0.03361323284252693]
[0.008577168927450973, 0.017830555342311483]
