[474.6147925608273, -1118.5587431749145]
[4.160527312224076, -45.73294048278207]
[-7.979357142183387, -25.574165971872205]
[7.792484604731392, 26.389206366881503]
[1.9852169397789123, 8.798876821103107]
[-1.3600805045366542, -1.9619323104716742]
[5.928049524477916, 1.8817653926690596]
[-8.003070940153947, -1.9488903583535269]
[7.721811779999172, 2.9552717901086965]
[-8.274848822535105, -6.258294956210587]
[7.756807521656079, 0.9163759238605493]
[-5.657892081013003, -3.314241308292413]
[2.20502838130016, 1.8554184552793416]
[-1.3655031817661438, -2.859854644824308]
[0.5548044564870906, -2.9661197645683473]
[0.8603658755420582, -1.7079207378369912]
[0.5353957156013962, -1.4273165961098435]
[-0.4088432444790797, -0.7943266730296195]
[0.28541208691307673, -1.1908305184560817]
[-0.8501083570930135, 1.3365313766778932]
[0.4984775023966961, 1.5023333379606214]
[-2.076623772112221, 0.8722530501395518]
[-0.0572242563346137, 1.988903208318069]
[-2.5398058077667436, 0.9311428581670107]
[0.7941093296934234, 2.3246290060400288]
[-2.8814446373895635, -0.6738334909208383]
[1.709845862422572, 2.0019903646461996]
[-2.6268854608239254, -0.8889917239782754]
[2.187892390248532, 1.5247503890992284]
[-1.537941570975692, -1.7010047063299858]
[2.524692168084682, 0.32186183261612555]
[-0.7613643007665887, -1.8326983552621492]
[2.1545311418464568, -0.10746676211029094]
[-0.2946370952462687, -1.6082377548810527]
[1.4587589182934755, -0.6695484522987254]
[0.04301842526840205, -0.6865517236998646]
[0.5169152135603445, -0.1365307267604865]
[-0.03846831852478866, -0.02672451289573119]
[-0.29600253783172337, -0.046878736077889505]
[-0.23431482430459338, 0.5260908141226825]
[-0.132307370229367, 0.5083128613497765]
[-0.9586186807143351, 0.27794956749777455]
[0.3083124499920757, 0.8709807503036275]
[-1.5001944429807734, 0.2716400933687373]
[0.9393263832410881, 1.1530730325961311]
[-1.570904192892339, -0.34832217793616405]
[1.2907592802041354, 0.9234043237844034]
[-1.3398637878178636, -0.718712585367161]
[1.3427452837903777, 0.48198244864445705]
[-0.8203460972846948, -1.0846178986529247]
[1.2295480923305284, -0.13581392345958143]
[-0.3686251656781572, -0.9053948085274505]
[0.8427001835236236, -0.28495988043606424]
[-0.007568733662052907, -0.5290363098965489]
[0.38746456041855204, -0.44737562283173915]
[0.11672731633395017, -0.05708009674110315]
[0.1408547066665431, -0.07751008638779222]
[-0.21613251064415806, 0.1671442118336568]
[-0.02658913322079215, 0.26963264215168303]
[-0.6109023047613942, 0.3982076740459801]
[0.1175342942594515, 0.7525090919205459]
[-0.9610750467944449, 0.17650700858994028]
[0.2910929563373674, 0.9055132841493021]
[-1.0867289549469819, -0.06256320993666087]
[0.6631716425018279, 0.8050526582419066]
[-1.004839345496913, -0.5689552978155614]
[1.0035644520535394, 0.47884924925156636]
[-0.8217394126711217, -0.7511340722682149]
[1.0954793310954383, 0.19279100206880884]
[-0.4399232539249054, -0.7873829443566427]
[0.9131135817160438, -0.15969633590233068]
[-0.09278517912954426, -0.5810776977484795]
[0.5393128986293942, -0.23384224469424453]
[0.0546638076413109, -0.32551234343594837]
[0.15912423839404544, -0.26193694580939453]
[-0.002323965579715037, 0.034891141126296654]
[-0.012629919143081592, 0.05261032800084009]
[-0.27147542502045807, 0.22437993162293712]
[-0.04808419948720183, 0.30843302214993207]
[-0.5263919062553049, 0.3113843233431499]
[0.20097936278988893, 0.5613476119726108]
[-0.764506308149691, 0.03825167284844788]
[0.4854230713579981, 0.6078563643702637]
[-0.8618366811938039, -0.18878254079723122]
[0.7258426125385484, 0.5234002682348109]
[-0.7178212774151591, -0.4791600801920777]
[0.7921786577477916, 0.2499415541500749]
[-0.4444288067925024, -0.5691096643575497]
[0.6799647988324748, -0.0065119089353604664]
[-0.14637842364662035, -0.5570942526129585]
[0.4918365737269488, -0.2496111929396969]
[0.008233400905915289, -0.34042300500486844]
[0.26567399686067716, -0.19085184738486038]
[-0.014697562693117838, -0.06792702254931715]
[0.044431623044044244, -0.06720983353850674]
[-0.12521391504780244, 0.18212311309136808]
[-0.02608353002303243, 0.21813906345800582]
[-0.36566943768521654, 0.19470339566256012]
[0.019809087311651652, 0.4062306092221246]
[-0.5835978626658314, 0.1276009580296691]
[0.24084703036634725, 0.5376213979779612]
[-0.7105372482501755, -0.11212995479008558]
[0.47083733589133914, 0.48872436918902373]
[-0.6671080294561058, -0.28868669375178335]
[0.6434817636798007, 0.3237253232169248]
[-0.47299100435098296, -0.4820420015083897]
[0.6955076539219376, 0.06748052271070826]
[-0.25776818636563953, -0.4993391883588627]
[0.5669647227255368, -0.09096458797434703]
[-0.06282807648214361, -0.38485638427048463]
[0.33397867418143057, -0.19856446726619836]
[0.04662058353221227, -0.1575358441193968]
[0.09873338478312521, -0.10845414598136038]
[-0.005326182478111369, 0.030685163152302464]
[-0.03604886207742311, 0.018569043581393496]
[-0.16827669204409212, 0.1671179637439888]
[0.010332783333872109, 0.2503897883131425]
[-0.40508166515733257, 0.14572177577275047]
[0.13877595958738037, 0.3979404643426139]
[-0.5506142502752289, 0.060931999808900184]
[0.33215620989657535, 0.4429822776393384]
[-0.569436461443241, -0.17069999059020757]
[0.4859586087505492, 0.33247559908968416]
[-0.48162734597847123, -0.3407542038961575]
[0.5473655697810531, 0.1583556907562782]
[-0.3025998973332973, -0.4362897489514702]
[0.4996041350024991, -0.041471688348998725]
[-0.11956453869222727, -0.3646294187364515]
[0.3440228523860238, -0.13694610124530993]
[0.008425515180269905, -0.2155397977501714]
[0.16633554629885072, -0.16349115827132543]
