[624.3477203566315, 10.054427870917872]
[-20.001375253453705, 33.21019241646642]
[-6.1446503170470725, 27.038265928028224]
[21.023591985843726, 17.188475737807174]
[-8.602713100439658, -0.886283615133675]
[18.959497488046452, -8.07938052964626]
[4.706473663583154, -2.1892501786179634]
[-4.198078212999447, -6.751443186814482]
[7.9071280492794696, 4.204881765637552]
[-1.9125129411188597, 16.26412235570998]
[9.334378579497145, 1.2635305627425133]
[15.406115928818203, 24.337291361798442]
[19.364355630448653, -1.6484164073563699]
[4.105193023797398, 11.340557284499528]
[11.88119704502342, -6.9056448644500055]
[-3.113184899782425, -12.64816613868502]
[-10.160482842762022, 2.3971942173099445]
[12.026509631732146, -2.3339078964698086]
[1.2567112659182396, 13.566053680984659]
[-4.6036508455923615, 1.1744501833439882]
[-4.016635867002063, -4.420886748525062]
[6.2996576082446225, -0.21627215711702652]
[1.812129808323542, 5.172669119900373]
[-4.522797594630997, -0.518264271143114]
[-3.4124128412086137, -3.304602297693486]
[1.7618513255835504, 4.011211763575665]
[3.995955236075756, -0.13631040844943998]
[0.7126711076007464, -1.992831799216984]
[-0.747030620275754, 0.875468329158875]
[-0.9438618166438992, 1.3506034554790713]
[-0.11168517528076816, -2.602774927721825]
[1.6400010873761444, 2.150562106289195]
[0.35414468343001904, 0.44996906905651146]
[0.2734000788984705, -1.3088792197942682]
[-0.24707824433158, -0.2769680712838887]
[-1.1830311363747752, 0.3901391941808017]
[-0.030262376177093486, -0.7565654790152889]
[0.06521441092324487, 1.271347072519848]
[0.3333554418097844, 1.1097832909788896]
[1.4691139381585976, -0.3817563272825364]
[-0.038571349681189915, 0.6036129262102157]
[0.8487607141568119, 1.2936887742678218]
[1.5849865111306567, 0.8154981974438273]
[1.011601102749057, 1.1003980396329656]
[0.9896995234187385, -0.09105207335781795]
[-0.8410702023334498, -1.6755644104775573]
[-1.139547314955788, -0.110711115186227]
[0.15900539346046028, -0.6071095483089053]
[-0.9467548104743173, 0.4948548114785245]
[0.11539180579599728, 0.5453882583935128]
[0.21163145919969573, -0.16036192057795873]
[-0.5743833914932011, -0.5983059635753216]
[-1.0214436913218883, -0.11552879000530236]
[0.22367669488330533, 0.7743820818660048]
[0.4313175425055098, -0.24111698329990627]
[-0.3086647320895497, -0.19246222941593416]
[0.5764469116263085, 0.04001538712134156]
[0.2166333339116311, -0.7420065891127878]
[0.37282662432085534, 0.5227698697612615]
[-0.05754021084269478, -0.20488059193936436]
[0.28594435799257, -1.390617804068441]
[1.21904343623358, -0.5634604431581964]
[0.5812766435249821, 0.355595237599756]
[-0.032456455068102574, -0.5648691132608379]
[-0.17073137758373313, -0.5422886781256624]
[1.0349162679540496, 0.04114919044369447]
[-0.010629815542546606, -0.5638553519690177]
[0.6529804592384045, 0.16424734202357794]
[-0.5519881626388425, -0.12398849623410069]
[1.3419277811359747, 0.17352836405538863]
[-0.2578161821948055, 0.35598929193829854]
[1.03944906766113, 0.4592687422332036]
[-0.6993172596224406, 0.31329682009089677]
[0.32167529767846803, 1.0636340191742297]
[0.4295646501839907, 0.07751762984081445]
[-0.10142091993106184, 0.19020321123949113]
[-0.6482189498751416, 0.287071236293718]
[-0.6008605523146049, 0.16977441105035052]
[-0.5615596820167941, -0.09615675152535097]
[-0.12812276594951433, 0.6940690792913902]
[0.342434725089394, -0.1622946315545688]
[-0.10017403110827539, 0.04577457490055359]
[-0.15481696932736488, 0.02243795456844122]
[0.11532520939984514, -0.1680671272380394]
