[235.9418770878153, 82.90501724501638]
[24.060353512220424, 26.4770968131394]
[6.485999949648248, 15.505093603769868]
[-0.16793046940539647, -0.4311130025529746]
[0.5286245317034481, -0.0853864502997368]
[4.0248238253638755, 1.4531581052252829]
[1.100862063745673, -0.26931832907961306]
[-0.28717946366870084, -0.17928465635205537]
[0.5101282402370853, 0.2929198683053559]
[0.9880057741777737, -0.0125940938404554]
[0.9427527276743817, -0.1479876265278497]
[-0.1528291860526272, 0.1162552219467976]
[0.1314485763858304, 0.39748491030963296]
[0.16804070729247478, 0.16147459590415458]
[0.49225950074641034, 0.13717705806014058]
[0.08970341832887341, 0.13737481953113218]
[-0.09499462782455659, 0.2044872250001024]
[0.12976390472269794, 0.2825902524903725]
[0.17381450159511047, 0.09860851318118424]
[0.1659779217707239, -0.009767370149997845]
[-0.05720499212698282, 0.012142010068255438]
[0.16393260609528437, 0.17686152687263235]
[0.08931870422084298, 0.008624449565080461]
[0.08324935916515463, -0.0885706117597751]
[0.055125788759846195, -0.004493339032697108]
[0.08721230465762564, 0.0783576262669472]
[0.08188941833620067, 0.0009660258180845815]
[0.01307972979555716, -0.044659192582559015]
[0.06763388548399929, 0.06421490041214017]
[0.01950122151499656, 0.08210278828384077]
[0.05141985802178484, 0.017016560561576632]
[0.026859035921396934, 0.00685731291227043]
[0.009696414172307044, 0.07684097169603277]
[0.030998422251338198, 0.09689952379711819]
[0.023294970410846605, 0.005211903693851383]
[0.05157571892282764, 7.086089923369343e-05]
[-0.013023769040221345, 0.0337257378501743]
[0.05349051481809708, 0.060121066304240856]
[0.025684578844387074, -0.007815114899641706]
[0.033067987852679614, -0.017105036615091773]
[0.010640056871993209, 0.011935085255630362]
[0.033461436566120994, 0.01824845777319406]
[0.03261232307872819, 0.001996953129266732]
[0.008028299085862667, 0.0004106962269569969]
[0.022014269468222603, 0.025567007255660634]
[0.004392784332674982, 0.015846983483105204]
[0.022211508935126023, 0.014888898921103788]
[0.01456694288586391, 0.02372696679568098]
[0.006610278137085812, 0.030170803800371404]
[0.004852704848604894, 0.026942666005916098]
[0.009443048001025578, 0.01228091428730882]
[0.030004737819488092, 0.01868947870611079]
[-0.0007333168811136659, 0.012794551734400583]
[0.01653030423044044, 0.018757071768654335]
[0.008815032584561178, 0.00584387243627893]
[0.022991269533421954, 0.0028253722581693536]
[0.01178767461946284, 0.0026630731088626014]
[0.01192081859783524, 0.004235237227855196]
[0.011029941148052724, 0.0075310342521242475]
[0.006586783989697587, 0.003794791179895285]
[0.019619166046991876, 0.010735601951446017]
[0.001576536464680478, 0.006014938645864554]
[0.00656358611626584, 0.009836969980577578]
[0.004651445700662449, 0.012878659486050825]
[0.011627068793646833, 0.016636576746461865]
[0.004959518639280236, 0.014641770081798344]
[0.0025888689601600845, 0.005629354982224652]
[0.010354836543605361, 0.010007726434960285]
[0.004347547370598059, 0.009770150827437762]
[0.014836708603536919, 0.01188372022844919]
[0.0052543671488676225, 0.0015070647578870888]
[0.00631936517416487, 0.0012785120797365046]
[0.007199401892310275, 0.00353696923339053]
[0.014768221175009866, 0.002898782662379862]
[0.008490892283714357, 0.003206210331360926]
[-0.002617235668444018, 0.002031714070047652]
[0.009569746611545416, 0.006134899720472431]
[0.008190685582029789, 0.0018420218814587663]
[0.007104795368018779, 0.0056088368987436965]
[-0.002471470070509768, 0.008321058695614614]
[0.004530477654874021, 0.008294564848826846]
