[563.6328460140303, -272.3587301699267]
[-9.637011313755707, -11.254278986076494]
[-7.552056359395688, 18.931832704591617]
[-23.540926329965302, 22.250954029132018]
[13.55622729582133, 17.801703979293386]
[48.566970436781965, 24.43951230881434]
[-12.903928417363936, -25.730618342126114]
[13.330025691316779, 19.13538969801476]
[-12.963272244666975, 6.902025837774096]
[31.691240700776724, -10.609269877631341]
[3.1599179234705455, -11.852105103914957]
[2.343300251688799, -18.267216991595433]
[16.050875174569676, 8.750040476530435]
[-11.71688916342645, -6.739728664454351]
[-16.789197561844112, 0.3499820965561199]
[16.136385807729166, -14.964296487467724]
[17.62211781160234, -8.117019618870938]
[-3.196791601226304, -2.776947912633261]
[-15.646562688401016, -2.3701979980052412]
[9.81190048797864, -4.446499238711997]
[3.477949501409971, 8.770362556215993]
[0.09437960107046928, -9.60622841053774]
[-7.056265586306203, -5.020731746368364]
[-1.4695743798718734, 6.942606806022533]
[-6.524939641207485, 9.694942340692483]
[-1.9739928424958326, 1.2598978668631475]
[-12.201155607866431, 8.074764882098997]
[0.02610978072052661, 2.456154574001755]
[10.502885400046132, 8.18518016541001]
[-5.154006537935301, 2.6882225093873324]
[2.459414088424313, 0.21589300231342212]
[-0.7877475029311632, -1.2052681266458327]
[3.8645860638262612, -0.2869870678569405]
[-5.620170219463427, -4.848979384468873]
[2.357457070316718, -1.7842894943717678]
[0.8188116143516064, -11.58793408667973]
[4.051368755866354, 5.777423507419614]
[6.8241475512263285, -8.123103263805087]
[3.974562016675522, -6.112543217597793]
[4.159117383362169, -4.4755687893792935]
[-3.554088523967782, -3.076541857921688]
[1.7874271723885167, 3.5746115075080693]
[-1.3509300247162832, -2.3793776862494753]
[-0.4151715653859249, -2.254832286767818]
[-6.014641338775421, 2.8654551235902566]
[-0.016761726961723733, 0.9446215914445378]
[0.6055438658562371, -0.2501365140408968]
[2.405006055067982, -0.9213242658289382]
[-3.868997212227729, 0.4999665198374753]
[2.298632454473826, -0.41048276672978035]
[2.2487335885407678, 0.01877669463842846]
[0.030163136986544492, -1.8105689883879368]
[0.44506777745341647, 0.7653507626158306]
[0.9630204914416881, -0.9729431857555075]
[0.9623993421539421, 0.12180712151431583]
[1.0485355138765093, 0.7269492312337453]
[-4.867401325459726, 1.4268668626262033]
[0.17794997677625657, 0.7214262647532943]
[-0.9819972836097661, -0.9890692771060674]
[0.7900990221375344, -2.8124654640581337]
[-3.291087762366601, 0.014132790327843314]
[-0.5644892987270236, -1.5250943189203598]
[0.10390790894841351, 4.133212717211816]
[-1.0429939137463653, -1.7464337644703294]
[-0.44426856702311857, 0.6677660792439615]
[2.1163771905440254, 0.1504671897653036]
[1.095743301309982, 3.016792674184198]
[0.831992749869339, -2.318553378539265]
[2.1241771012737956, 0.8942002747025056]
[1.4096204426413277, -2.654538596603688]
[0.1270380936904264, -0.12466981419672896]
[-2.3807711377999663, 0.19783363695923745]
[-0.4576240345356276, -2.8742971689646324]
[0.31585987146031047, 1.9673597767491624]
[-0.048741746718537704, 1.0742591655369793]
[-0.7149892714510022, -1.9714751856065824]
[-0.6580418853612333, -0.8164890202503221]
[1.0464485175446105, -2.2710681448155277]
[-1.6372852472927386, 1.240291779709311]
[0.17247838195689613, -2.2398394587411707]
[0.04928242161100005, -1.0766113225654863]
[3.1248579576506126, -4.204734727364312]
[-0.5599795698263436, 0.9383044041384265]
[1.0021158263791037, -1.2553629772799801]
[-0.7579521827893265, -0.01291223094523175]
[2.3187813150239625, -0.964130755428309]
[-1.3604853737447136, -0.3449272371916906]
[2.3718475087523787, 1.5169580820881297]
[-0.013849384065925174, 0.3356299621532608]
[0.43061091880519897, 0.09880538058238575]
[-0.6442592825952705, 2.003478884210229]
[0.521340732995444, 0.830296893108194]
[-1.4467880189798916, 0.28410085170081834]
[0.8721266427297742, -0.6677176160758722]
[0.09160248634733947, -0.732299973117076]
[1.005392844293031, -0.4454276335120896]
[0.45833564911435665, 0.09141511160729165]
[-0.04117096596117764, -1.4296592217559265]
[-0.9358576077523016, 0.6939836287408467]
[0.11986986354467644, -0.015404674061214929]
[-0.04751319791677444, -1.1674494003131164]
[1.3104934619426265, -0.716306787739132]
[-2.4265845475631926, -0.2664205557386826]
[1.2497044623954294, 0.45936599720328464]
[-0.5932656188791505, 0.7462053942695759]
[1.0322170671906288, -0.019449872966704085]
[-1.533438984716681, 0.44412828930149373]
[0.6115816229244968, 0.7465522244570085]
[-0.2584829458773067, 0.2625357983279286]
[-0.16664082719028173, -0.6756926770689766]
[-2.3657087998526705, 0.42656716490508095]
[0.733488624641458, 0.272960705653517]
[0.4989152734502237, 0.8833839961922817]
