[34.666054472487374, -848.975117349672]
[6.222612083780689, -6.883435140204668]
[-3.644063088262172, -0.7449273294379282]
[-10.6580332191565, -1.1943576751053087]
[6.0945813504588955, -3.607123325854488]
[-1.5360894841069381, -2.736742723973016]
[3.414878194393708, -6.5188949814126005]
[0.2223391095585896, 0.026308419212115908]
[-1.042730440461881, 0.44826428277364094]
[-1.4182262305717757, -0.05294220726426957]
[-0.5005213212597823, -1.0437267797104433]
[-1.8760203484030455, -0.9421622599370565]
[1.5066304866855411, -0.5491075347944232]
[0.3483051535441195, -0.21549419441574713]
[-0.46296810411908673, 0.36014002768397546]
[-0.367654387282212, -0.05198935932181836]
[0.8332719366545502, 0.07597127775419121]
[-0.9319554103363719, -0.12247685792012764]
[0.9514706622577951, -0.36769623977564203]
[-0.06237151314144995, -0.15601442288377676]
[0.20074835695087412, -0.6225349305189631]
[-0.0997909986323311, 0.33284522401439]
[0.03142343186004304, 0.2368848830859438]
[-0.9153131769629397, -0.004002328485362305]
[0.5656127779526088, -0.19111561773321295]
[-0.4730595251731451, -0.25584345998691727]
[0.3592351577518045, -0.2827604661598909]
[0.1287745396069475, -0.16471064273981817]
[-0.07938657686981898, -0.05852220654572449]
[-0.43422645864734655, 0.16433064412368026]
[0.4298038285539345, 0.13678625151222334]
[-0.3588824651837039, -0.10600297613408571]
[0.3046505163414457, -0.246010969295396]
[-0.04678560465848858, -0.13498549266247095]
[0.08517277913855631, -0.14382066801282134]
[-0.14256446925562494, 0.23471133914242825]
[0.14255702484238708, 0.2286210937612556]
[-0.4809250186872731, -0.016460287091137893]
[0.4594523542274782, -0.12854050645209192]
[-0.17085356219516967, -0.16548454142112234]
[0.16828319960072058, -0.2335474193936573]
[-0.00025664739175645934, 0.03739254824656757]
[0.009986823955388857, -0.006647025096381487]
[-0.33027423550881174, 0.15347458515902268]
[0.26049975405175374, 0.07796476987636392]
[-0.2824422356285172, -0.15558799426048786]
[0.19989387421184013, -0.20462274599868646]
[-0.027817836480559244, -0.06186583828642611]
[0.034372174572760095, -0.009340648686330333]
[-0.1103485064871299, 0.12806314710689515]
[0.14444287303458214, 0.13549865661996474]
[-0.3179806357578946, -0.02950204741449003]
[0.3306612021649667, -0.10354359547077324]
[-0.05914101049492304, -0.09598585447140895]
[0.0727925463448218, -0.15606831137571398]
[-0.03834778448196552, 0.09761866488015691]
[0.04650940573561435, 0.06265906713766256]
[-0.27350985446493237, 0.09497393127441756]
[0.21838638214462502, 0.02715827693496209]
[-0.21612000644138618, -0.1344093549052694]
[0.1767274680790898, -0.16985754725656232]
[0.00787459531035406, -0.014572735202497356]
[-0.0011016292121617255, 0.015467446822303721]
[-0.12837350449447715, 0.08430798531153627]
[0.1349240624991337, 0.06029346926707779]
[-0.24270839078331408, -0.025328590948710872]
[0.2315543584894577, -0.08109214992631664]
[-0.017450359506037738, -0.07587012265025495]
[0.017993549913530416, -0.08597457048786272]
[-0.056364848054184624, 0.09028157389249003]
[0.06612246978479502, 0.08407057503680693]
[-0.2240565412937805, 0.05182560378701018]
[0.21418007482492163, -0.002015348815546325]
[-0.13165696912262703, -0.09916680408029377]
[0.1284237750128634, -0.1311081863008674]
[0.012987082074513268, 0.012745639097164974]
[-0.008379827736901824, 0.006653470765868086]
[-0.15511823758212273, 0.08784908400186953]
[0.14126163494984567, 0.042159528393986845]
[-0.1843288613403482, -0.037309507709172074]
[0.15604166930286922, -0.07506187015086763]
[-0.016385168415089968, -0.07251811485282333]
[0.008585326666445958, -0.05426136269672632]
[-0.06153535364441309, 0.08550564688529416]
