[619.9019646682791, 355.07507622295157]
[-12.792168495079892, 5.799618822533063]
[-11.254863862577082, 1.281659013494334]
[0.9179447315659957, 1.2884411126143274]
[-0.07042145087317664, 1.5102724851438225]
[-1.3520012743738725, 1.2852354690005967]
[-0.8147089532425085, -0.10187699786634852]
[0.268619011514744, 0.24584166108175154]
[-0.07314086641054018, 0.3399635187500252]
[-0.37495205406494314, 0.6312549950415587]
[-0.11098395436071229, -0.07378200733832685]
[0.12153112954797152, 0.06560087073282084]
[-0.048143505372163276, 0.1262504609394064]
[-0.09957789816195639, 0.3713800208583926]
[0.03138845985063199, -0.01214157141810901]
[0.05664975022128971, 0.013130319045794536]
[-0.027218675921341307, 0.05720998749827899]
[0.004007523935388058, 0.22530876707295633]
[0.05650560685089978, 0.03057315876979927]
[0.020848848296505906, -0.0021601268898940873]
[-0.012619318681224456, 0.03099709971954212]
[0.041859780472564445, 0.13127008186556166]
[0.04645808690319697, 0.05405663094464508]
[2.1974537459001908e-05, -0.0032179464457886553]
[-0.0036585159381088417, 0.021365950431480485]
[0.04891213697662744, 0.06867084797690604]
[0.02625670768795796, 0.06230043813717007]
[-0.011318395383719704, 0.00147003095442777]
[0.0007255764238429663, 0.018633987611497815]
[0.040919336677271545, 0.028342609933361906]
[0.0059113246163216004, 0.059524901331480695]
[-0.01608041354855838, 0.007896889611958002]
[0.0016767704918727588, 0.01839414134649342]
[0.026634213194179246, 0.0048338012219928395]
[-0.010150522306447307, 0.04969442866684215]
[-0.016262633492575063, 0.013908010063252263]
[0.0003474621795103161, 0.018450106357930096]
[0.011445374512327078, -0.006037526128103821]
[-0.02025325705401837, 0.03634764282893688]
[-0.013474886109047013, 0.018345776851145246]
[-0.0021758039275638907, 0.017762831269707124]
[-0.0013514885468968174, -0.00796528408813213]
[-0.024349991862695874, 0.022430130098744172]
[-0.009082212611257301, 0.020707678596518342]
[-0.004954542750729374, 0.01599510761443579]
[-0.010013695741912798, -0.004311547396004478]
[-0.023403481729976416, 0.010149466394041795]
[-0.004215108141312429, 0.020962202258614338]
[-0.007269593184848988, 0.013254114939286632]
[-0.01402366268575328, 0.001978027387401049]
[-0.01893391149029977, 0.0008955917941886327]
[0.00025884258274533334, 0.019410146249301485]
[-0.008665322160853584, 0.009906115397660287]
[-0.013797459622618913, 0.008523943059461025]
[-0.012645283650349448, -0.0047494448334264305]
[0.0037591303967414724, 0.016558067920721564]
[-0.008958111050323181, 0.006425891546204321]
