[-394.59979199001094, -334.42421372396086]
[3.4177723968867237, 1.9640960477994494]
[2.953565534505124, 0.8392829738387473]
[0.14528585265657945, 0.0007362281756257971]
[-0.1319741093571487, -0.1268065380654253]
[0.33352522817059516, 0.2964335272644121]
[0.3051532440468101, -0.012630312420059298]
[0.03746104723397092, 0.01695478596443678]
[-0.06582858608458864, -0.0210314972452883]
[0.09187941509899833, 0.1366985339109128]
[0.08601828999645633, -0.026966163107437158]
[0.013219586627725377, 0.01320639508742616]
[-0.04425072560998444, 0.0028586914938092955]
[0.027570910467216825, 0.07910642188226191]
[0.02945853144665378, -0.01864517309034719]
[0.0040524901860654605, 0.008022918838797466]
[-0.030780812600529117, 0.012508289384921767]
[0.0037519810741115656, 0.04879731985940339]
[0.009675815445470803, -0.010505138885645415]
[0.0005870220601318366, 0.003517831683364392]
[-0.02059722918397533, 0.016676309852853066]
[-0.005610224629901239, 0.03005988030197493]
[0.002414015190657537, -0.004658286772654563]
[-8.26387563943598e-05, 0.00015526580203406581]
[-0.012463544970422902, 0.0178155187000808]
[-0.008553332976052985, 0.01772661758819538]
[0.0002024271641190012, -0.0010079105179112702]
[0.0006761663887395741, -0.0019704491887724274]
[-0.0060115349711411525, 0.01701743192601235]
[-0.008399398934393787, 0.009566600119907953]
[4.4553622867482545e-05, 0.0008863417009674635]
[0.002043345169568056, -0.0029309818617573313]
[-0.0011152935072620274, 0.014974702858770783]
[-0.0068235285061009066, 0.0043686077170188575]
[0.0005457800255166401, 0.0015117568039766383]
[0.0034745129947548747, -0.0029065952324469624]
[0.0023152607469286712, 0.012227124522639521]
[-0.004776171268318308, 0.0013255169190694582]
[0.001030630092264978, 0.0013311081959797022]
[0.004614106115133687, -0.002148921899078518]
[0.0044101061882879655, 0.009222600667754044]
[-0.0028133419771645407, -0.00018540778025266658]
[0.0012078054879847144, 0.0007494746408962527]
[0.005261076978767765, -0.0009439214824495945]
[0.005359342346739293, 0.006322421568173642]
[-0.0012361558270557182, -0.0006782942359484512]
[0.001012847506419945, 9.10853044380211e-05]
[0.005346256914200209, 0.00042516114232638014]
[0.005404927403977244, 0.0037925140904759846]
[-0.00016486906539037172, -0.0005779227092339578]
[0.0005154771802853286, -0.00041539553964364817]
[0.004907892501050212, 0.0017108906927554533]
[0.004817464590620975, 0.0017968739927085031]
[0.0004092709509498915, -0.0002187030295686121]
[-0.00014571444610844697, -0.0006412057281618422]
[0.0040622534541918665, 0.0027266996338930483]
[0.003867052485046152, 0.0003996087266934234]
[0.0005796713695686018, 0.00015962720051398982]
[-0.0008130768428296076, -0.0005506705591031835]
[0.0029707979472322066, 0.00336107938947805]
[0.0027950341276650192, -0.00042292351978479026]
[0.0004840411212670981, 0.0004114595498694307]
[-0.0013470384857257045, -0.0001844157884026698]
[0.001807358548789828, 0.0035798847003740697]
[0.0017917087245824526, -0.0007613662433388901]
[0.00026899761590126053, 0.00047682635834078724]
[-0.0016506379145462269, 0.0003645292808318601]
[0.0007292592200394687, 0.0034176190783199445]
[0.0009831982819452634, -0.0007472795861742654]
[6.193978415058865e-05, 0.00036510093741881633]
[-0.001681385773455002, 0.0009778376675746436]
[-0.000144305368644293, 0.0029601846419304856]
[0.00042869234221631913, -0.0005257981061079775]
[-4.777016696411174e-05, 0.00013310873768235254]
[-0.001451352277794804, 0.0015380293013391722]
[-0.0007445377246928508, 0.0023226685021082716]
[0.00012742085128403247, -0.00023105755035324194]
[-1.737435680126964e-05, -0.00013899362587865838]
[-0.0010176027260113685, 0.0019499543048158152]
[-0.0010554229525601144, 0.0016261584684165165]
[3.316551986509708e-05, 3.2351151585174875e-05]
[0.00015048786923888002, -0.0003704406221705092]
[-0.00046612610115404074, 0.0021549752932084054]
[-0.00110725752533547, 0.0009773150625080884]
[7.311142441279728e-05, 0.00019990639197686733]
[0.000416940021986445, -0.0004980128438409892]
[0.00010705525562926255, 0.002136625752338084]
[-0.0009636170284097467, 0.00045357420807479176]
[0.0001674721528800438, 0.00024915628218424857]
[0.000721169708199465, -0.0004874649646070539]
[0.0006139549899447511, 0.00191802089080495]
[-0.000704841403232237, 9.560779953726381e-05]
[0.0002465932542297655, 0.00019413283586056096]
[0.0009965954351851547, -0.0003373765684615837]
[0.0009888434723238637, 0.001552614081310244]
[-0.0004113147897275571, -9.272681502026092e-05]
[0.0002630439018066477, 7.426213163386208e-05]
[0.0011857373727133247, -7.59211270133231e-05]
[0.0011966323152839964, 0.0011108141137090577]
[-0.00014944515566728267, -0.00013801020551490462]
[0.00019735726859460012, -5.947192411759339e-05]
[0.0012512611164927634, 0.0002478152232213704]
[0.001234695100382932, 0.0006653800918274277]
[3.757976001205615e-05, -8.649393799112573e-05]
[5.734369434875e-05, -0.00015822207166769908]
[0.001181659700351334, 0.0005755905787143134]
[0.001128643106846683, 0.00027836792606719674]
[0.00013328336423235054, 8.503521538472114e-06]
[-0.00012795552927724607, -0.00018632991487199657]
[0.0009911950085592647, 0.0008522137285666975]
[0.0009235929813501409, -8.210429459420965e-06]
[0.00014581298718419067, 9.847555721176349e-05]
[-0.00031777390700526986, -0.000128024419337458]
[0.0007148167397372229, 0.0010358145614099978]
[0.0006730958842064982, -0.00017678419300526382]
[0.00010144334735909255, 0.00014876905787764017]
[-0.0004702845583441917, 1.0933483294624236e-05]
[0.00039962475486702426, 0.0011044368344981237]
[0.0004280691220044375, -0.00023349777379533254]
[3.5511518966191424e-05, 0.00014346239086293622]
[-0.0005521858145374203, 0.00020633094870858848]
[9.490960150060346e-05, 0.0010581046085027523]
[0.00022779565112251987, -0.00020315196876385944]
[-1.7116801578898055e-05, 8.569686765280693e-05]
[-0.0005454384568746029, 0.00042212108870010034]
[-0.0001571530166875057, 0.000916468205390597]
[9.442835190176524e-05, -0.00012132191862312958]
[-3.011136214925436e-05, -6.008396316481424e-06]
[-0.00045013573335461743, 0.0006188478892736882]
[-0.00032843122882386666, 0.000712969260294738]
[3.160555389714048e-05, -2.5521085638136043e-05]
[9.155924326931242e-06, -0.00010421385250580784]
[-0.0002833515989739688, 0.00076198850360365]
[-0.00040831006219854693, 0.00048703307583175537]
[2.692705349427449e-05, 5.275164071827376e-05]
[9.803952338005573e-05, -0.0001801439547546302]
[-7.461712307488266e-05, 0.0008285424254403928]
[-0.00040341307978497554, 0.00027601809987187753]
[5.732048333695339e-05, 9.362458916051253e-05]
[0.00022055320419434032, -0.00021071248082454863]
[0.00014072767309400436, 0.0008107166607900229]
[-0.00033403876094051377, 0.00010851774166503736]
[9.587040486665199e-05, 9.129045613254227e-05]
[0.0003520258295472978, -0.0001835949215758404]
[0.0003287642782147382, 0.0007162480527298509]
[-0.00022837287109744864, 1.784266250581812e-07]
[0.00011855006233379983, 5.315372000902485e-05]
[0.00046523065809844777, -9.94918235533715e-05]
[0.000463302424258627, 0.0005656184386747531]
[-0.00011586674496988358, -4.741892246040713e-05]
[0.00010948345745054322, -3.755117326087465e-06]
[0.0005365645221503401, 2.8617782278944626e-05]
[0.0005300870453713857, 0.0003870139931999028]
[-2.1194089944914785e-05, -4.49313364507542e-05]
[6.38067661202224e-05, -5.8047923219145536e-05]
[0.0005509800393269614, 0.00017880064152086574]
[0.0005282617465676535, 0.00021025081740157908]
[4.0060930626834024e-05, -1.1174867349000861e-05]
[-1.2217188255919664e-05, -8.964348129855693e-05]
[0.0005047497578807292, 0.00032515152380735435]
[0.0004690565098679489, 6.098149217131921e-05]
[6.329704279350867e-05, 3.212737957702938e-05]
[-0.00010357873676491991, -8.458736301106273e-05]
[0.00040566897362576126, 0.0004432562376821547]
[0.000372229479480346, -4.368194403808756e-05]
[5.424338437248766e-05, 6.556109909472418e-05]
[-0.0001906505902209421, -3.807941171682372e-05]
[0.000270864912722768, 0.00051496235422821]
[0.0002611974785802218, -9.738481031417584e-05]
