[-249.28870290994456, 262.8689272807609]
[0.025528010401491108, -0.02708767383121763]
[0.003598096805601636, -0.016639604093355242]
[0.01650068511660277, -0.0065922143926150575]
[0.006327228877339386, 0.0017037575149281836]
[-0.01832691583497248, -0.02585912244826069]
[0.01620916328221636, 0.014674872910435566]
[-0.014958088321547991, -0.010539200954135797]
[-0.008203008816156543, 0.01399751543251282]
[-0.003732451968414874, -0.015620228554368787]
[-0.0013382464093352753, 0.005981158848768486]
[0.0009180863087484559, 0.00031639547598266704]
[-0.005928116552496296, -0.01471019952262742]
[0.017658970929005924, -0.007251074201058638]
[0.005726791166264178, 0.002150877586287514]
[0.002143325017158193, 0.006423223074861539]
[0.00706036721532971, 0.003006762367792515]
[0.0018978113266765462, 0.0035736830165919997]
[0.002141768102053021, 0.007565921256663]
[-0.008978040248082464, 0.022206692411025464]
[-0.010659099888650214, -0.003265160698007641]
[0.008707411500643802, 0.0105422346389209]
[-0.006120826817226477, -0.013340627667034866]
[0.011007617030946715, 0.0021700635335881735]
[0.008231570213111272, -0.016469359391185462]
[0.015316240782075718, -0.0054983366224585495]
[0.008660669689126599, -0.021452465511398594]
[-0.010155712542840908, -0.006962885312774905]
[-0.0026046349100496274, 0.0012597673376691376]
[0.004064091563673516, -0.0043296655920193605]
[0.007391082413382016, -0.00462556504837372]
[-0.00022002233449552877, -0.008986964928121233]
[-0.0011177071214936718, -0.00794266959539669]
[0.021188145101354472, -0.02236345979780331]
[0.01483160733449393, -0.002304494572801241]
[0.008961063048353646, -0.010044735248836367]
[0.009975261515350109, -0.0021159491439131095]
[-0.003090147367499574, -0.003090053589341002]
[0.006619317293292376, 0.01131832911790287]
[-0.00495366616317805, -0.004404451289076405]
[0.008205387030997935, 0.016751836492599592]
[0.01007556316729763, 0.012686278439699383]
[0.0022855602105787964, 0.0014783815906023179]
[-0.0030342372722471644, -0.0034589404918233813]
[-0.0018513216607908278, -0.008631126602351047]
[0.005645115231198206, 0.0055036774017303]
[-0.006479511324512188, -0.017491575150616362]
[-0.014085439179337994, -0.0032044209497046894]
[-0.0026934397259038567, 0.00896647667742173]
[-0.0030593711341172225, -0.007541996826122749]
[0.011508428895807499, 0.0005268764077067112]
[0.003531046801352092, -0.0012937771850348098]
[-0.00269838716599298, -0.0023365678405047052]
[-0.0008789057231458342, 0.010435418278185782]
[0.0014649067344072175, -0.0044633115355155045]
[0.003961447174769206, -0.0006269309997575245]
[-0.0036858714994872366, -0.006585484319925949]
[0.0016586030581582367, -0.00010614863026718602]
[-0.006931817522293604, 0.0030038833370691354]
[0.009680214703732704, -0.022936227912196655]
[0.007552587280184937, -0.004075727669902385]
[0.017041836140565647, 0.0017188190402780412]
[0.0018466013191106578, -0.011666446943596753]
[0.004956642963149016, 0.0017302878324273463]
[0.005274085581102983, 0.0020532211501034237]
[0.0008884082924273118, 0.0012590420904449173]
[0.004996668217477684, 9.422347829568523e-05]
[-0.0038538911869465398, 5.415304974965007e-05]
[0.00638401310535841, 0.005367152183928303]
[-0.008353802432221821, 0.0019772711594745473]
[0.006787568823465984, -0.007511172630649543]
[0.00885461787763192, -0.0008472189434863275]
[-0.0013088585247115203, -0.0061659705389752045]
[-0.002683925251772884, 0.0031144795374755396]
[-0.0014575009173075637, -0.0004784702015329656]
[0.0013563201239782802, -0.011632699762114111]
[0.0011234883134618387, -0.0009813141766976397]
[-0.003027238433921303, -0.00044595934619640065]
[-0.0005437943708335446, 0.0027731912507292233]
[0.006907558000313618, -0.0010926291705307123]
[0.007622361679775785, -0.0050482055529804115]
[0.006115399764613616, -0.004177867416574971]
[-0.0024909810314479586, -0.006483856995997572]
[0.005605349196001752, -0.006461934713333561]
[0.005573348507730315, 0.003628741360852339]
[-0.0030382703398985633, -0.008715828685512905]
[0.003557551694419847, 0.002465733097181233]
[0.005031210709877387, 0.0009304064172637183]
[0.0011733406703258176, 0.0035222061917651315]
[-0.002890570444142926, 0.004214976778843305]
[-0.0011465263166451356, 0.0010867299927002083]
[0.004554162421091794, 0.0038906125653864754]
[0.00015322820894814182, -0.003205819800020604]
[-0.0027031448433493532, 0.0016952290427938443]
[0.003173701981652677, -0.004046260362549278]
[-0.0005397880329282845, 0.0003357609699998765]
[0.0022085175815597657, -0.0031839852978126915]
[-0.0042978919205785004, -0.004918055050216377]
[-0.002527720310303655, 0.005788725645273385]
[0.0003967128142693885, 0.0023291408436878006]
[-0.001441564778343056, -0.0024447594362840552]
[-0.00025594648402160747, -0.0029110139603971685]
[-0.0052126944270177444, -0.00609135512694059]
[0.009585525206321777, 0.00031193548911145896]
[0.005695072257994843, -0.010309936162329031]
[0.0019630828796047828, -0.0037115385393461514]
[0.0035581999039178414, -0.002929622519409203]
[-0.001103750058064512, -0.002603242305607989]
[0.002018010876009009, 0.0026817839518221698]
[0.005583673703739134, -0.003549228778715219]
[0.000857126810380554, 0.0019157860063547805]
[0.008749179009070573, 0.00930013506269256]
[0.0014505796324996156, -0.0037261169470484967]
[0.010269462157346643, -0.002920918447175569]
[0.004411390557910844, -0.0034981009997904766]
[0.0025395610279650357, -0.0027609512501137745]
[0.003530744659507312, -0.001828497272242935]
[-0.007817518671126497, -0.010964753432364083]
[0.009333921889911112, 0.006126883827253432]
[-0.006437741714909101, -0.004512675187672899]
[0.0058313852821656464, -0.0008020083107886516]
[-0.0011135283844313504, 0.0012865982479721427]
[-0.003842486651257998, 0.0025012316654745848]
[-0.002593915278185338, 0.0034320858915147384]
[-0.0047218402490257876, -0.0018381173493628722]
[0.0007867683751021648, -0.0016938962980215105]
[-0.003112901919186839, -0.00041507299566242994]
[-0.004634978923204358, -0.0017920738525296076]
[0.0033340102026171436, 0.003242957999177065]
[0.00728316307814697, -0.004561073845285965]
[0.0026193774491627686, -0.0018657937197552599]
[0.0011965308238629513, 0.005793466193622587]
[-0.007654890577152495, -0.004080928650151527]
[0.0025088483657761396, -1.40571298934411e-06]
[-0.0010837910483053048, -0.0026501631045140472]
[0.004260805283661906, 0.0009645528806703219]
[-0.0004280924434808542, -0.002515804379107034]
[0.005228234562031198, -0.00017505088746661013]
[0.0073529756248377764, 0.00035782714048648856]
[0.0011198475698209615, -0.0022003868843136765]
[0.001440913982570402, -0.004488693762022933]
[0.0024223667099878277, 0.006283789599136336]
[-0.0001362771117573991, -0.0013341564093311137]
[-0.005926954966045728, -0.00028936839292231786]
[0.0031431637195090123, -0.001157665704566671]
[0.0060983789346134715, -0.0051583173928370085]
[0.003958242408555496, -0.003231742011522931]
[0.0009963112294310299, -0.006142400764432648]
[0.004834660949891013, 0.00047352887547609523]
[0.0010942236444859421, -0.0038572455890102386]
[0.004698552322772123, -0.003404090286762154]
[-0.0007090513531760045, -0.0016335029800234324]
[-0.004274721189384739, 0.002473949072798909]
[-0.0001918055580805711, -0.0009055891577210637]
[0.0009747864367114639, 0.0031752520566006304]
[-2.7693782986393245e-05, -0.005421940272714115]
[-0.0015276221032227092, 0.00012054622641655133]
[0.0018954454914190122, 0.001603928445106706]
[-0.0002381315429772768, -0.001004329777852364]
[-0.00015087072246788846, 0.00010236480579894902]
[9.878612897590289e-05, -0.00018561971902064656]
[0.0021380725330037986, 0.005610984082368375]
[0.0016698785298443486, -0.00016108707835804648]
[-8.396252702259216e-05, -0.0005520165788144293]
[0.002649005913239133, 0.0008051965109705517]
[0.0012662514356163723, 0.0018960014892598354]
[0.0005028746303837317, -0.0027853720778578325]
[0.0007388361072007688, -0.0013771944104037925]
[0.0003380333985696371, 0.0008833278282567858]
[-0.0003049884040469686, -0.0007131274324937847]
[-8.87442598349053e-06, -0.004094251176406799]
[0.0021705922847940675, -0.004251424289820158]
[-0.0008963225801935128, -0.0008320920151330402]
[-0.0005718374325194564, -0.0005269819721795688]
[0.0016630363508509383, -0.0033757082102285896]
[-0.0001976023416091488, -0.0034618842270654412]
[0.002605394636221975, -0.0008811739161243837]
[-0.0012720645661863372, -0.0002614416033323366]
[0.0013823384599411653, 0.0009140905664034027]
[0.003826231098663535, -6.697908645797446e-05]
[-0.000352572914414942, 0.00015416678842972154]
[0.0023486342511715996, 0.0022187761394267813]
[-0.0028569035731906833, -0.00291907143498904]
[0.005591055242268217, -0.00017501933194630226]
[0.00035436915970366023, -0.0008388890740287369]
[-1.1063106375219789e-05, -0.00045028189617374315]
[0.0018775923183549925, 0.001574375939887518]
[0.0007341157631760159, -0.003951628210508429]
[0.005426853222223138, 0.0022306781922177]
[-0.0014899820760068683, 0.001134566866328457]
[0.0006340558912675265, -0.002386986727630401]
[-0.0003917460138057882, 0.0028663383704845835]
[0.0014046395656121535, -0.0023620562015537194]
[-0.0008587493983774203, -0.0006298400132013007]
[3.223361235586697e-05, -0.0032650033931923284]
[0.0036287780230637133, -0.002920983393455312]
[0.0021586918242065198, -0.0005320880493425301]
[-0.001304178227073044, -0.006720171244099973]
[0.0031674345064305193, 0.0005844815412938548]
[0.0026628684173521378, -0.0007632586318904247]
[0.0007225474154074485, -0.0006267408735639302]
[-0.0022961835266355757, 0.001510451491199924]
[-0.00439899867541961, 0.0030787412100280465]
[0.0013205225146202815, -0.0009023554653699306]
[4.238696888675744e-05, 2.715672720110529e-05]
[0.001137300125689411, -0.0030200960207706906]
[0.0005096235290574791, 0.0003964544158738814]
[0.0010916992823069571, -0.000463344262438381]
[0.003384739664671843, -0.0011283386460811395]
[8.38154418921766e-05, 0.0017593044001872893]
[-0.0030626610671942167, 1.5875470532111802e-05]
[-0.0020117705884521928, 0.006084816926353875]
[-0.0025692791822865546, 0.001052369360533767]
[-0.0005033078015920234, -0.0011369401623210762]
[0.0009890745573606363, -0.002067138781659296]
[0.003811649789093846, 0.0015738170507985094]
[0.003061360428837756, -0.004118071902470363]
[0.0015319267413253929, -0.0024060993360449368]
[0.004251970350735157, -0.0018394478209671355]
[0.0014444507750502912, -0.000423599169619579]
[0.000761487920228978, -0.0033317242951286102]
[-0.0011680728034713928, -0.000986128311057849]
[-0.001857223892393553, 0.002273466671721666]
[0.0010375362087748363, -0.0016748702811843902]
[0.0004826188674635634, -0.002547829638870236]
[0.005605405361553406, -0.00342035031873672]
[0.00032657598039897984, -0.002559166724108497]
[0.001244216173686974, -0.001545600821399179]
[0.002301637374351649, -0.0015292907172015924]
[0.0010536152278968203, -0.004191235868707843]
[0.002318582263379665, 0.0022345349012029003]
[-0.0026913757750020584, 0.0012173265130346889]
[0.0010820752043465554, 0.004339496856485159]
[-0.00014021131588839997, -0.00010084453228687007]
[0.0026347058203882168, 0.0025373001567501885]
[0.0005587056231743, 0.0018683905441372328]
[-0.0012471170754068117, -0.0007803379925100662]
[0.0002941225969916028, 0.00026558553276323504]
[0.0009067738465760034, 0.0004934777856627284]
[-0.002336377076986945, -0.0013327595860008479]
[-0.000689112476442294, -0.0022903817990453657]
[-0.0005623887703564701, -0.0005089618078483529]
[-0.0004681741381125787, -0.0004959336128468189]
[-0.0016771971342167957, 0.0005125596857798731]
[-0.0008178025052165902, -0.0017135164522767282]
[0.0025439440859964524, 0.0005858051235335532]
[-0.0007771647753870431, -0.002212608103737815]
[0.0003755135542907184, -1.9052404064009987e-05]
[-0.00012726378548237605, -0.0016563967552305214]
[0.0030225483767588046, -0.00042613366108852635]
[0.001584734406053584, -0.0015211077473408774]
[0.0013624096171577782, -0.0006156599344766533]
[-0.0008430308063014438, -0.00015438373368703573]
[0.002732434105761017, -0.0007082105405499806]
[0.0009175039428915288, -0.00015861438326447708]
[0.0006902020146741517, -0.00206914772904343]
[0.0003471629787816233, 0.0005572841011025065]
[0.0025053296074133563, 0.00010763549716324983]
[0.0032341906463429493, -0.0005565795371428872]
[-0.0001359254081739411, 0.0004200723026325237]
[0.0007637918976660107, 0.00015871799922934082]
[-0.0003900239822728774, 0.0008800985661031324]
[0.0018082124119601084, -0.00029029714640340515]
[-0.0015308488263002795, -0.002234243066043848]
[0.0018463102112421248, -0.00021392207247501738]
[-0.00036701676934271926, -0.0007278844368515253]
[0.002056991842020614, -0.0012401688360949154]
[0.0006208802118368786, -0.0025956276304488213]
[0.0003207039971551695, -0.0006980012649305603]
[5.256458743940762e-05, 0.0006908625020726478]
[-0.0017005139001921993, -0.0016066942261123152]
[-0.0014630171645425016, -0.0010091452122378969]
[-0.0020622949622449427, 0.001464290639680288]
[0.001068616445450865, 7.766434907548192e-05]
[-0.00014031483451727028, -7.334106661965878e-05]
[0.002386024601768122, -0.0012321349579593188]
[0.0009342126420899821, 0.0005482783363634502]
[0.002297827709596467, -4.134629323482297e-05]
[0.0007998569946063572, -0.0017215135212761967]
[0.0006253794649048738, 0.0006359713157637614]
[-0.001384128167448595, 0.0011191621662240414]
[-0.001993328523846316, 0.0010834685317213655]
[0.00104927332971394, 0.000979638048621223]
[0.0022647676434051217, -0.0017734805619484262]
[0.002395404413154445, -0.001391811116657038]
[0.00040473316650914415, 0.0007407883216234423]
[0.0016516807197876071, -0.001817997032972099]
[-0.0005413447504914459, -0.001471919316382811]
[0.0023537569875516917, -0.00018952285083742582]
[-0.0018567798454231857, 0.0012360567874465447]
[-0.001971650337009037, -0.0002819863505754694]
[-0.0010602831443530109, -0.00011825251618818866]
[-0.00042222375331807394, 0.0011595865234058852]
[0.0016857734198244267, -0.0009678452028067525]
[-0.000958261045168593, -0.003181759910494686]
[0.003778839192714545, 0.0002000728557663839]
[-0.00048202944686513705, -0.002769914284572822]
[-0.00044135294764346966, -0.0017233203354347637]
[0.000639691754501924, -0.0013216199480162727]
[0.0012360778468359368, -0.0017403757546982923]
[0.0011078791895390641, 0.0013892128382658742]
[-0.0007303132035790805, -0.000463795494265673]
[0.0010057829009076924, 0.0026441796161777442]
[0.0026326650932192164, 0.00046091538816206423]
[0.0011276566047901948, -0.0007365420187703253]
[0.0018964285626693195, 0.0017406097455761604]
[-0.0005363513359366023, -0.0007919394996868945]
[0.0008187551043633487, -0.00029453892346514854]
[0.003286135046673244, -0.0004171422142091874]
[-0.0011233038191547778, -0.0019913634955699144]
[0.001259131863877716, 0.00020050259074899657]
[-0.001590200303619685, -0.0009904233192377793]
[0.0016389606973802595, 0.0006651899106707437]
[-0.0013442491147263105, -0.0015979144467975145]
[-0.00015117407023829826, -0.0014823501524301244]
[0.0013128348733995182, 0.001263199556175515]
[-0.001056136950095675, -0.001262868172753187]
[-0.0003857662868818057, -0.0018001186352995802]
[-0.00030217606050923773, 0.0002698431573534832]
[0.0007317349330882017, -0.0013263884693174577]
[-0.00028511961073403314, -0.0005824559302403665]
[-0.0012760163450509787, -4.2968998970716044e-05]
[-0.0013960989943020974, 0.0019981284850998926]
[-0.0005822056246359009, 0.001376272206729312]
[-0.0009312838884679153, -4.835533771418987e-05]
[0.0020392321606436947, 0.00046305917386479933]
[-0.0011057618047605189, -0.00010690104812183243]
[0.0023783734048355154, 0.001588572660744747]
[0.001067860810659793, -0.0022716208303777408]
[0.0014691836700600064, -0.00029443381764615584]
[0.0015662657682181669, -0.0009140052549265476]
[0.0006550966491152693, 0.0007528637459933152]
[0.0020134818477713923, -0.00010571932480024637]
[0.000705997552261875, -0.0006140282472102132]
[0.0013825824631900352, -0.0005283824693618835]
[8.278230501826411e-05, -0.0005109973541057161]
[0.000747197545377859, -0.0021260996676537025]
[0.0007692104510446281, -0.0015492977528377243]
[0.0011048148353131546, -0.0014426934490758617]
[-0.0006026848197590862, -0.0009416769690421406]
[0.00043282225347827247, -0.0010044505912879878]
[-0.00048369951239524145, -0.0029289275577896318]
[0.0009460617345133787, 0.0013830872189886934]
[-0.00014204345635188131, -0.0009823407661833372]
[3.2763038478350603e-05, 0.0005561067619979376]
[0.0011247282113562296, -7.691479079255381e-05]
[-0.00016590421589540716, 0.0008290994590464118]
[0.0004998073686813265, 0.0007845786555606415]
[-0.0015384556109014347, -0.0001859852728685052]
[0.0008169271062265226, -0.0004480918656074584]
[-0.0005347293427561961, 0.0016511724826728802]
[-0.0008516101083122507, -0.0013197336519628622]
[0.0013139521682717925, 0.0009062259210715906]
[0.0010459705337087996, 0.0003589618125795502]
[0.001513778431631585, -0.0006680369950913256]
[-0.0008974174934333196, 0.0016645051684784917]
[-7.68154768869822e-05, -0.0006509763818660919]
[0.0001024317972526112, 0.0012812298895014396]
[0.000562734438361967, -0.0012255642544343748]
[-0.0013377131568278744, 0.0008577485242285895]
[-0.0008142860321105061, -0.0005065265601958621]
[0.0006689089691362081, -0.0012084688854777058]
[0.0010592947868287954, -0.0016067360738885247]
[0.0023811447433981503, -0.0007154552398382363]
[-0.0006580643983065404, -0.0026129929686542624]
[0.0012494158978953729, 0.00031854397358379444]
[-0.00010274175866800683, -0.0008548416937468467]
[-0.00013775672264865202, -0.0024688633657758974]
[-3.2415155629253456e-05, 0.00015025607916938077]
[0.000750266064816707, -0.0009143299341844296]
[0.0008616128926568802, 0.0014302540818458276]
[-0.00047600507657291624, -0.0012642850007226758]
[0.0013415674854414528, 0.0009232708822190516]
[0.0019462689041700454, 0.000471361056475772]
[3.090295729629711e-05, -0.0010143061928112873]
[0.000294145832073045, 0.0008614856658768488]
[-0.0003958621811648022, 0.0008837855117010129]
[0.00024719725443678175, -0.0002282576475102771]
[0.0017936002038084209, -0.0007044673334606066]
[-6.551442855418782e-05, -0.0005311676630600504]
[0.0009246720494803795, 0.0006405006265502305]
[-0.0007168719444577004, 0.0009056555222846374]
[0.001531384108818451, -0.0002433275773066415]
[0.0003612941539167941, -0.00024216352224684656]
[-0.0005062416779428175, -0.0015056224332140739]
[-0.0002848639276283541, 0.0005706035652770711]
[-0.0005180840695424883, -0.0011421726261462845]
[0.00012694485904610198, -0.002514288557269484]
[0.0008926088003486862, -0.000409747569328045]
[0.0007687196322218037, -0.001163543186307181]
[-0.00043205466660796443, -0.000549217890066428]
[-0.00022717539936462083, -0.0008403638742019021]
[-0.000593452331924163, 0.0009174480209216407]
[6.255655427178652e-05, 0.00031347790827354616]
[-0.0010599470689599266, -0.0002214197117950123]
[0.0009220641384525274, 0.0006193295371970942]
[0.00018394631651580395, 0.0008255468418853495]
[0.0006817881769004275, 0.00011790965444102852]
[0.0012262862537401054, -0.0004307930573166918]
[0.0013155073266845618, -0.0008407958353978673]
[0.0010847335662756974, 0.0007632071528697049]
[-0.0007686320959137474, 0.00030174600755733527]
[0.001240517989066492, 0.0005078885109422449]
[0.0001506892747414959, 0.00044788932995282194]
[-8.00573315051789e-06, -0.000511441075574548]
[1.7270434839580795e-05, 0.0012764295657448632]
[-0.0011920888122442796, -0.0017072799886421533]
[0.0005547121744711031, -0.00015890748964395018]
[0.0006268592957285601, -0.002048019144639618]
[-0.0008358239844129135, -0.0009792313568425318]
[0.0002851276305761135, -0.0012707230703808761]
[0.00019752785924659344, -0.0012710083470817563]
[0.0011418206804411427, 0.000273595643649531]
[0.00023248334306175122, -0.00018278863675632445]
[-0.0003850674230040513, 1.196157269622855e-05]
[0.0018985254373565796, 0.0005241172059556251]
[-0.0003554527492419107, -0.00046455297168709886]
[0.0011880995090398638, -0.0005143676125905217]
[-0.00045463507237589575, -0.00022847150002036631]
[0.001306274852953676, -0.0014770678253322733]
[0.0014602122417828323, 0.0005940703148739068]
[0.00026249803517747194, -0.0021849031493923476]
[0.0016413298174390578, 0.0006507850632935797]
[1.3938322814682769e-05, 8.963010219570355e-05]
[0.0009180861302442722, 0.0004529820901916226]
[-0.0012767729264666914, 0.0006943609724138766]
[-0.0002760798821034305, 0.0008969738217391027]
[-9.509089890410993e-05, 0.0010899465233714933]
[0.0002917805648629812, -0.00030062322653184176]
[-0.0009100167913977802, -0.0001891407566772807]
[0.0006788457752716637, -0.00011558540048390437]
[0.00030779045754492085, -0.0006313033950642519]
[0.0011866357552417495, -0.001489633271617774]
[-0.00018002555674512342, 1.0371141941103307e-05]
[-0.001471131276161588, -0.0007881360776535729]
[-0.0010788608646522119, 0.0005703959883148896]
[-0.0013529526697141775, -0.0002798177884688821]
[0.00036323976588178986, -0.0010196577916540828]
[-0.001281470408784166, 0.00010960859828365588]
[0.001426859236649175, 0.0002650535330315784]
[0.00014421851840372424, -0.00034322038483333706]
[0.001609093506815984, -0.0008373163808344103]
[0.0006645367957673906, -0.000548717787126618]
[0.0010690309762491912, 0.0010587634814053781]
[-0.0001464359805109089, -0.0006889379027097964]
[-0.00012994079534472958, -0.00011305629385327531]
[0.0011359434521468481, 0.0007034892776742185]
[0.0009043904252307028, -0.00028129855108438573]
[0.0012388405506487676, -0.0009064061548140767]
[0.001273988631067064, -0.0005986439942108901]
[0.0014927649288586642, -0.00014278804740681939]
[-8.892291447279432e-07, -0.00038443921883840604]
[0.0014931435788978764, -0.0010017860371516266]
[9.769483360790032e-05, 5.433327213107131e-05]
[4.1153266732318894e-05, 0.00025841054435150196]
[-0.0014615828902289005, -0.0002376253198289359]
[0.0001728141092481733, 0.0005427883138617584]
[0.00013519035966525535, -0.0017616605034577112]
[0.0003663343514112233, -0.0003136449026504007]
[-0.0004129594919129592, -0.00024950361724577347]
[-0.0008249193112823405, -0.0005055207015011443]
[-0.00018462843465599788, -0.0008194561186875768]
[-0.0003144387075088573, -0.00010250039973253022]
[0.00015707577897175473, 9.731787173627993e-05]
[-0.0013015216667315727, 2.3122262928221282e-06]
[0.000518512924736092, 2.739198572389301e-05]
[0.0005821097432452543, 0.000909122286075148]
[0.0003109557212317704, -0.00024963964428895147]
[0.00041245639805349843, -0.0001567638954672046]
[0.0013364658020092457, 0.000911753789214792]
[0.0003812704117438781, 0.0006624587039937568]
[-0.00021069927754797935, 0.0003688645443297167]
[0.0003593628857092579, 2.0236265901835138e-05]
[0.0008554469463522181, 0.00035138024623446173]
[0.00025151272306100925, -0.0010515206780910835]
[-0.0001939189388028631, 0.0002384636638166071]
[-7.049856852034408e-05, -0.000799308239207739]
[0.00044453231436092366, -0.00019366236567495976]
[0.0010716268178210808, -0.0017013077499507256]
[-0.00039639182997513317, -0.0009608709040788352]
[0.0004766179325824682, -0.000553284269431957]
