[-299.34089102216427, -1144.928404142529]
[-10.514687137675804, -26.014769181671326]
[15.580950099498274, 16.470395211085425]
[-9.631869143473384, 19.04102650895671]
[-14.596678580017333, -2.9845625808333764]
[2.0927315862045335, 1.066112766598927]
[-9.288811905787544, -7.814805178659324]
[-2.48551839084323, 3.0185017712270437]
[-3.322075510874055, 2.385041255056656]
[-5.857933409959086, -4.055886819905444]
[3.010342920930661, 2.0243401771479714]
[0.9957430426075784, -0.45751245714638245]
[-0.7943192928058203, -2.254905218119106]
[-1.1497610267910812, -0.5205813840572269]
[-0.22390835972382828, -0.32249120972515755]
[0.09115856550042858, -2.369416875843056]
[2.1268785351598574, -0.6416730434252358]
[-0.32801407982104636, -0.24539187567144083]
[0.5354230052546995, -1.0751036333986264]
[-0.1656381392011903, -0.09019346830204178]
[-0.3385533904755489, -0.5870883874588912]
[-0.19156066505418956, -0.3570075476972985]
[0.2163180727137206, -0.21255550248083743]
[-0.38331150463880603, -0.6701323840081557]
[0.5794793259624562, 0.1291939057318796]
[-0.6093239877070058, -0.13880004223724285]
[0.2887707144338876, 0.236059807172591]
[-0.15879698757146787, -0.4962942652746438]
[0.22543856835759257, 0.060206207794136546]
[0.12818510219769674, -0.2675916072762341]
[0.3387908237400392, 0.071594058004397]
[-0.3552661760699558, -0.3689796841349686]
[0.530970024292726, 0.13190837776668296]
[0.07168997320981729, -0.07241735109915837]
[0.03243906494435933, -0.18320542163755693]
[-0.05634227650049661, 0.21946660113443706]
[-0.22435032590234805, 0.09289312024629304]
[-0.15440373108050576, -0.17929672924531026]
[0.16181302109634288, 0.09856684241438529]
[-0.13637464311477476, -0.005739359749041384]
[-0.008247393439473782, 0.06212259459286429]
[-0.19665262247713677, 0.12991332978848646]
[-0.11106071486197067, 0.1689974889393957]
[-0.04983469185056144, -0.06791864908887923]
[0.023749672021743606, 0.06678445659199284]
[0.04497052332941287, -0.0936503638424604]
[0.11954418167464986, -0.03451028779257648]
[-0.08381293242417787, 0.08414389560089575]
[-0.01137660541887442, -0.02845235307253713]
[-0.005124256594177368, 0.07030950097833433]
[-0.08726103021343512, -0.035104065582912014]
[0.09368342046751632, 0.09845518493567162]
[-0.08854737279997238, -0.08229590573509338]
[-0.0897685528147596, 0.040785721720761]
[-0.01753854135160715, 0.012423432902842535]
[-0.07230426386423972, 0.036852549794431866]
[-0.03684314168258496, 0.015910292415146632]
[-0.014861764489769946, 0.11050253605361426]
[-0.08640565013555168, 0.04360938248353863]
[-0.03488224878901747, -0.026799361626361318]
[0.05900161900483347, 0.0038549410892976255]
[0.013284659353507422, -0.05948021284239502]
[0.055022906825351825, -0.04798663511576562]
