[295.7214258143592, 300.28593001281763]
[-47.905361364956526, -21.333225095895457]
[14.33280400710779, -4.909846436237378]
[-21.03136639773247, -21.28371652174742]
[0.5252625567366094, 9.183244616564247]
[6.371369971884598, 7.760335794896806]
[-2.6754769178365914, -8.66869574511713]
[-2.2606273996536945, 2.5442931373307225]
[6.912862033101803, -5.290795323552005]
[6.010017115486271, 1.1088026595726634]
[-2.7899224955135384, -0.6620089155447177]
[-2.159363323745281, 0.4245470388684265]
[0.6296898554898855, -0.09247724352762354]
[-1.061702885657341, 1.8838019847812042]
[0.5935566146483393, 0.5385567276895435]
[0.6665689933358194, 0.48248813989184325]
[0.37486610796180475, -0.4924526408695624]
[2.2776722820660327, -0.632833450660865]
[0.27938094818943116, 0.5241540535071874]
[0.1491094247993836, 0.3365427279555391]
[-0.1651484614826506, -1.8615940189415972]
[0.3171537461073788, -0.08564669411604164]
[0.2867644805633993, 0.9902923604993745]
[0.525516248215883, 0.43117016669476804]
[-0.5966427198353694, -0.2957610996399769]
[0.3517159965365685, -0.07245416205926158]
[0.06267520879218536, -0.05865897395413966]
[0.07889410361109306, -0.334824385353079]
[-0.23820978587939168, -0.5020621175561111]
[0.41065679035844327, -0.23851864902705078]
[0.4333305143673536, 0.020256279754684803]
[-0.08412871459087268, -0.21854639589851343]
[0.10252924086653059, -0.43616409034572357]
[0.4429199048878284, 0.24009052554334342]
[-0.31551504991177537, -0.3481142500658514]
[-0.06230982230939941, -0.06385092443572127]
[-0.061948688059794366, -0.00025311950425643825]
[0.0008083900001969457, 0.030403706269542807]
[0.24276050203703115, -0.37601052003940183]
[0.0004900323621762626, -0.249073526514751]
[0.3660256334438312, -0.006083423446756497]
[0.2816841117326263, 0.03386240466434565]
[-0.040660451670834874, -0.07489083807997021]
[-0.033380394413619396, 0.08121729052189197]
[0.10446733004515618, -0.20374813154824623]
[0.08974504799435057, -0.05700433473925459]
[0.13828801103144084, -0.1557723216928102]
[0.3187580207736267, 0.10239948775262353]
[0.15301594722071332, -0.01235560188711815]
[-0.05598117464797492, -0.15380955406604802]
[-0.004502824793787941, 0.06863701357427276]
[-0.018739844374814685, 0.024657588451967083]
[0.08010402618492707, -0.03474291245696681]
[0.12749003780172136, -0.174173964410413]
[0.1602896866852539, 0.05287241781009433]
[0.22761516947360944, 0.044910366463937645]
[0.06907303415851729, -0.18845244906683634]
[0.04536358730238249, -0.15694546852990143]
[-0.06744052271059209, -0.007410360090666368]
[-0.06270424811726699, -0.014961821105689221]
[0.07827359132172029, 0.08047086942022624]
[0.0026158135050998177, -0.08900843595141472]
[0.017107749426359398, -0.04457686673253858]
[-0.007915949904688635, -0.046082603589808535]
[0.06360183073485004, -0.05908457695806407]
[0.11000897758423239, -0.07247039247149578]
[-0.010274217564038235, 0.01049261526842099]
[-0.11145193638312595, -0.10141646326394982]
[0.13930135568795587, -0.02397220086115076]
[0.014900084944600905, -0.03548732767382479]
[0.0033991833329225507, -0.08720977511637781]
[0.00045182771337867744, 0.0874500076824003]
[0.026618706043233242, 0.017065477101103177]
[-0.024625870108553854, -0.006809762014868159]
