[-378.33749847726426, -350.40000376205313]
[6.526653401354963, 2.525697951693374]
[5.713967628663269, 2.1965944547753082]
[0.01072783602831151, 0.018790149059783712]
[-0.018325235191657407, 0.011602285974412041]
[0.6835169242296786, 0.2964483096515309]
[0.6534346850600912, 0.28421914655072555]
[0.0008715955392142871, 0.004235594034776247]
[-0.0027709441862330264, 0.003362515214817785]
[0.2435635580388329, 0.1066555063035537]
[0.23707323941999192, 0.10399666456495282]
[0.00012025125718517771, 0.001811541305563713]
[-0.0009644053641432726, 0.0015653965024375882]
[0.12374523765323708, 0.05434031007684581]
[0.12138403100010109, 0.05336186419428657]
[-7.032820404068163e-06, 0.0009979803115732766]
[-0.0004678031975329233, 0.0009015474918705468]
[0.0746865949599691, 0.03283794293390763]
[0.07357818258466864, 0.032371629401819035]
[-3.294307568801891e-05, 0.0006300970265180061]
[-0.00027095142675917505, 0.0005856010033878367]
[0.049924535785745405, 0.021965638955142808]
[0.049319196908161445, 0.02170616329862618]
[-3.591001549396733e-05, 0.0004332675108232875]
[-0.0001751273674278908, 0.0004109674322222978]
[0.03570918577479176, 0.015718002333333203]
[0.035343726441404044, 0.015557845055459651]
[-3.313741279389881e-05, 0.00031586502616792744]
[-0.00012191005575740155, 0.0003043893914053686]
[0.02680201740761312, 0.011800925010588159]
[0.02656508201508867, 0.011694420451515697]
[-2.9192553928372722e-05, 0.00024029276405085342]
[-8.951530673817487e-05, 0.0002345896778553347]
[0.020854994067054378, 0.009184541167241989]
[0.02069298828056443, 0.00910961258166676]
[-2.5374381126749834e-05, 0.00018882079281129505]
[-6.841916401058301e-05, 0.00018639510116835734]
[0.016688194084473196, 0.007350816966371632]
[0.01657276230240079, 0.007295724489094546]
[-2.2020136704214988e-05, 0.00015220309423824574]
[-5.395234508986935e-05, 0.00015172190428355825]
[0.013655972964377483, 0.006016095887855677]
[0.013570982850736435, 0.005974122195063103]
[-1.9168460988705505e-05, 0.0001252352412053903]
[-4.361844928797709e-05, 0.0001259425572243955]
[0.011380905482168302, 0.005014479267841487]
[0.011316635327108138, 0.004981550744555641]
[-1.6769197935001534e-05, 0.00010480636296503199]
[-3.5989003977762724e-05, 0.00010625286384169375]
[0.009630389301586995, 0.004243688226445386]
[0.00958070026505542, 0.004217214740159569]
[-1.4752839971654552e-05, 8.896448054560024e-05]
[-3.0200668660690377e-05, 9.087306394089945e-05]
[0.00825473839685742, 0.003637884650617984]
[0.008215600963539238, 0.0036161532575347266]
[-1.3053084184366792e-05, 7.643469891674415e-05]
[-2.5707639135799654e-05, 7.862939652189538e-05]
[0.00715408641476456, 0.0031531331568119825]
[0.00712276788225763, 0.0031349727687963735]
[-1.1613093429993504e-05, 6.635583622771613e-05]
[-2.2151606706939664e-05, 6.872230468221718e-05]
[0.006259736721127229, 0.00275920559522147]
[0.006234331465726051, 0.0027437924737117036]
[-1.0386124761972704e-05, 5.8129239710047464e-05]
[-1.928969658700902e-05, 6.059186181178733e-05]
[0.005523177173412996, 0.002434752163948506]
[0.00550232393237593, 0.0024214924369605484]
[-9.334375812408702e-06, 5.132832723350744e-05]
[-1.69526828427205e-05, 5.38364602486463e-05]
[0.004909360055789236, 0.0021643466246699106]
[0.004892065768494103, 0.002152802806107079]
[-8.427443332147122e-06, 4.5642501204534724e-05]
[-1.5019799134541323e-05, 4.8161963335735525e-05]
