[555.40079800323, -977.638177391908]
[-18.54988464480764, -49.418961299597676]
[-11.46976463882101, -3.155187412620453]
[1.8899728756835819, -0.25630590981050894]
[-0.07700573088562246, -1.365982054010118]
[2.664154611781291, -2.5223205422867867]
[0.4126371435165468, -4.00855282306712]
[0.06444604592930858, -0.17698006004852385]
[1.083747298336203, -0.1072545241520837]
[-0.6582199866825973, -0.7294407245809253]
[-1.4011903600976972, -0.5956512668901084]
[-0.02426843544717583, 0.044915670009467945]
[0.45218417699587143, -0.6112458852521963]
[0.40279288514726375, -0.9931455085830203]
[0.07818103204172466, 0.0401474111453739]
[-0.21909815805615107, -0.056076224600245084]
[0.07782804534415932, -0.22987884003444758]
[0.2525578704638507, -0.01589869638071706]
[-0.19836718748578175, -0.33083029714394474]
[-0.08697979787939136, -0.12991436980997673]
[0.1751449645674228, -0.20666444911662296]
[-0.01882750793697774, -0.25271594136340925]
[-0.14072120189720794, 0.12472720354429345]
[-0.09255044885130781, -0.05125386302810808]
[0.0017809143635898472, -0.22131219210196829]
[0.2274445127339244, -0.09076955058073954]
[0.08970740911101571, -0.05253220513984935]
[-0.0911340046924618, -0.1276890279396512]
[-0.0004760337694960093, -0.08039326928130208]
[0.00399643466111721, 0.03371291315991476]
[-0.0799875991699357, -0.032096502440905894]
[-0.008606104718416052, -0.09194259274230543]
[0.014163175886959145, -0.12005633402370464]
[0.04300864802380877, -0.07998970738932876]
[0.050036810854724445, 0.047839315635425095]
[-0.042889189096920965, -0.07115417133798152]
[-0.05221660187275212, -0.0656461824315242]
[0.051708319376656764, 0.04023151555493687]
[0.02979997520935207, -0.06497278560466135]
[0.005926926222544537, -0.09991774071461546]
[-0.00200591007862172, -0.028813700831124223]
[-0.03687838173955216, -0.006937759654307651]
[-0.011440103494940623, 0.007811112813394416]
[0.018310338671450932, -0.04067883285585028]
[-0.025586835804202956, -0.05176500489943425]
[0.019273572214494994, -0.017643761330471186]
[0.05114392899379372, -0.021440750705931322]
[-0.0015674971515560188, -0.05902764183677389]
[-0.026495243953338687, -0.0011742052565821837]
[-0.022152503011563685, 0.017887110442925014]
[-0.007318700593589189, -0.04262539207799865]
