[-453.9298339328185, -1087.5158073580192]
[22.49107475689926, -3.7910018011074467]
[20.361322754514884, -2.8968920636872113]
[-0.5552672710618556, -3.857635720741965]
[-0.19136722982145304, -3.9169529009492408]
[2.275085379708325, 0.06716774266713355]
[1.679600498895585, 0.11598764344601431]
[-0.1610698590253432, -0.9900324158166214]
[0.07836672000484679, -0.9051673819284769]
[0.9059100611526045, -0.07608223425759952]
[0.4694077303464925, 0.025678798818080217]
[-0.0730833507591242, -0.39226917043905907]
[0.06863593292379822, -0.4607819398994968]
[0.5057250380249458, -0.060074210510761006]
[0.18265017229715808, 0.020753111213289266]
[-0.06830706011141441, -0.2161850902658804]
[0.055086465841738264, -0.24513874845012928]
[0.31939252950986097, -0.049726056203065916]
[0.09995470543994767, 0.016311816318997252]
[-0.03976335641194817, -0.1277181921983468]
[0.05077207552149243, -0.15043934166790773]
[0.2173562206590285, -0.03525829739590858]
[0.042344342984606875, 0.003879114921446991]
[-0.024885737298188104, -0.07181899859046936]
[0.04004728171557215, -0.09800673248159697]
[0.15969894670712248, -0.0382978215996479]
[0.01955487168818637, 0.006154366463658967]
[-0.0146104279120296, -0.04479754010941761]
[0.03828507328282127, -0.06993804077850196]
[0.12511706405674072, -0.03544880112189652]
[0.011085960159045172, 0.0017317279884796477]
[-0.011330392208045326, -0.026739923342987026]
[0.028780156035961735, -0.04941425587024817]
[0.09455960043896627, -0.031140184665992443]
[0.003170056442089564, 0.0014201276113601224]
[-0.005615968214376876, -0.0158344160134547]
[0.0252267447381902, -0.03290594903169275]
[0.07569514186555304, -0.029092050282503834]
[0.00043499697055793263, -0.0014738521860344633]
[0.00010342777846691908, -0.005170610986446]
[0.02175865267173327, -0.026160159854223153]
[0.06108215491174304, -0.02786346220035707]
[-0.0021171477201233913, -0.001876996901936323]
[0.0008880103404068779, -0.000515791293580925]
[0.017779579748921748, -0.018225802997304363]
[0.050324490947739546, -0.027024796425725306]
[-0.0006244119093952172, -0.0013442527450786557]
[0.0029754247043168036, 0.0028099784157404883]
[0.014830168632769869, -0.013253079105455257]
[0.0409761775699054, -0.023209771102767007]
[-0.001437815120236774, -0.0032546086936857677]
[0.004515657705938425, 0.005928744444575251]
[0.011437730419506131, -0.009216657781002446]
[0.033408813247022606, -0.022157759702435165]
[-0.001368132650830578, -0.0028608423985421183]
[0.0065139473817830695, 0.007228798547988191]
[0.010584892809051727, -0.006867366174934553]
[0.028570045984291248, -0.02082411285350627]
[-0.0001667161746468082, -0.003076330016903217]
[0.0064702473714551845, 0.008435420949965966]
[0.00787316807147942, -0.005318386587111146]
[0.02327025845198638, -0.018693994776021405]
[6.0935300839837225e-05, -0.0024478550477375904]
[0.006731025047105543, 0.008091411777677138]
[0.006094820351214558, -0.0030587221243205676]
[0.01960822648676308, -0.016580697427404978]
[0.0009050691629814978, -0.0028205860348404777]
[0.008109621796704825, 0.008479028206992645]
[0.005089639169803206, -0.002734829727333299]
[0.016071344446767055, -0.014837235576520946]
[0.0007695999294510258, -0.0027199701757067984]
[0.008112964192758865, 0.008073008306501706]
[0.004013581108551101, -0.0018790935016079757]
[0.013393793165868972, -0.013972241403239494]
[0.0015920120000698645, -0.0016438029760608153]
[0.008255552759751872, 0.0074863930627850905]
[0.003182617268286947, -0.0016282474529938362]
[0.011159747057600145, -0.01175526702076013]
[0.0017611614807888643, -0.0017271530556794978]
