[-496.7622746359939, -183.548771999738]
[-9.515601526665044, -3.4816508756443554]
[-6.293087069633145, -1.5244541002486818]
[-0.025003252366559536, -0.019973385610491334]
[0.02322625561271252, -0.03401676067251547]
[-1.075679352904853, -0.5095364160737788]
[-0.44699538254022286, 0.07184187035808165]
[0.07269945749727658, -0.04170611222338039]
[-0.023222928441221313, -0.18635245135734735]
[-0.29938790103672863, -0.25018226946297517]
[-0.09880100269905512, 0.0307118279084726]
[0.08517275584630823, 0.007076456110866047]
[-0.0395519527841639, -0.1675913045261872]
[-0.09295289127150141, -0.12227285035565671]
[-0.05342239088815903, 0.002686247086369775]
[0.06487337742515287, 0.04546931684283706]
[-0.052711720963201536, -0.11890411641586951]
[-0.0316507239171262, -0.045624922856693395]
[-0.04236910805251526, -0.00805860021826632]
[0.02703036915931989, 0.06182432143684857]
[-0.06108051074913945, -0.07339762521548376]
[-0.019085097763774428, -0.009634317428128314]
[-0.031243255749681786, -0.006815034933420616]
[-0.009079075363171443, 0.05870787222371959]
[-0.06093004297238125, -0.04175124883677144]
[-0.020094362089698947, -0.003051901586865746]
[-0.02085769414098504, -0.0011681974356802516]
[-0.029535823695862717, 0.04335945030330013]
[-0.052416648795423626, -0.022103568083908787]
[-0.01983225875857597, -0.009065224890271395]
[-0.0136926774918944, 0.0020744323578840707]
[-0.032634117060492907, 0.02447215728210317]
[-0.04022099837730497, -0.009447876352052909]
[-0.013796835054108558, -0.013564378200797478]
[-0.008764018062445977, 0.0007270883301604414]
[-0.02605090731282944, 0.009831372757515666]
[-0.02951907406981702, -0.0013787793667479065]
[-0.004394420376791608, -0.011326845379400652]
[-0.0048660239599576105, -0.0030024190721906763]
[-0.018667029762764464, 0.0032466311640684253]
[-0.022310467224032626, 0.0023789261593707423]
[0.002883041584332169, -0.0047701144119072225]
[-0.0026528265153200614, -0.006108660967788282]
[-0.014773986002059925, 0.0029670854578249806]
[-0.017583857288477223, 0.002859706675544693]
[0.004400146510305403, 0.0015266102735259635]
[-0.0030841584735123995, -0.007500687253172655]
[-0.013889742475770517, 0.003927934432810448]
[-0.013869565338838097, 0.00246036097333633]
[0.0011990884281991576, 0.0049456866661241605]
[-0.005375132761129775, -0.00767976326506728]
[-0.01370446490509325, 0.0023609238571995483]
[-0.01073495371722899, 0.0029727228486073898]
[-0.0026179197922568953, 0.005477860758009712]
[-0.007432513561496101, -0.007133653691340669]
[-0.012488958723830157, -0.0014729746044741532]
[-0.008222229440471907, 0.004149714239710001]
[-0.003962598358893343, 0.004479598190310519]
[-0.00793808860539924, -0.005887577245979436]
[-0.009802409004584511, -0.004695308898487127]
[-0.00601234136517359, 0.004620574808077649]
[-0.003061544958364859, 0.003474112330784429]
[-0.007323730382155724, -0.00421336631936331]
[-0.006310577186242838, -0.005262304244683325]
[-0.003740768765500224, 0.003733599919462982]
[-0.00216365617179326, 0.003395813458954011]
[-0.006749928472935984, -0.002855378227947458]
[-0.0032944269465224885, -0.003711280502041281]
[-0.0017137640041353652, 0.0021050369280124492]
[-0.002761857263205547, 0.004110161115849095]
[-0.006704597954773961, -0.002246835599291286]
[-0.0017851320236992874, -0.001978365653815095]
[-0.0006711752150430628, 0.0006769967357660514]
[-0.004396176407802432, 0.004563878768349072]
[-0.006815183480939568, -0.0019274244973811819]
[-0.0017033741538390323, -0.001276942794838476]
[-0.0007957230865311971, -0.00020179147092713734]
[-0.0056885719630339615, 0.0037924263812252335]
[-0.006606587100328909, -0.0011219299468250288]
[-0.0019197520307860927, -0.0013580917067312903]
[-0.0013577657891485906, -0.0007176295547335343]
[-0.005865769489612815, 0.0019534420099818206]
[-0.005991233750104019, 0.00024768314744072484]
