[664.2396179361726, -869.5545090376633]
[4.122742432359303, -15.298851409915656]
[7.883857403319851, 6.900312005480089]
[2.985977671517304, -2.686930278905379]
[-3.143837307078428, -1.0822022688484054]
[-1.9994042306670794, -0.32218279783736925]
[0.29972642674994887, -0.3781861050263817]
[-0.5855296507652525, -0.18905126122034321]
[0.4321798991928887, -0.09607168485786133]
[0.47927422492359284, 0.7992745453938497]
[0.022305272236117446, 0.06599619394708967]
[0.016374363903842948, 0.018195424456930454]
[-0.01256250105072354, 0.06446762274999251]
[0.25392230865120524, -0.3593094450578951]
[0.009410542859021653, -0.0739537599358755]
[-0.05521640864242272, 0.057871349305429476]
[0.08037612463311916, -0.007105098323080483]
[-0.19463740824842768, 0.0012319565361362805]
[0.014616638351402145, 0.0345914380593868]
[0.12789961467836974, 0.021112874134951554]
[-0.003709528490466907, 0.0283226071865883]
[0.04131996547168626, 0.0801774328932865]
[-0.015183986510500347, -0.014413257128918389]
[-0.016235218503195092, -0.08950514136915011]
[0.0016657315656161131, -0.03029818425662434]
[0.025155151254692143, -0.02109201447938247]
[0.024427115823420553, 0.0030091683743656006]
[-0.0315779797768414, 0.0499958518754724]
[0.022485732566430272, -0.007558065290474758]
[0.0007306633303074683, -0.014076846795738618]
[0.002162895444522306, 0.012853297768142369]
[0.042158273030080906, 0.007496444274487146]
[0.003790703644984905, 0.012428115489836244]
[-0.0073564895823814425, -0.0015185100434038645]
[-0.0005124432536618428, -0.007239062187824885]
[-0.0038802071539054683, -0.015969778346152097]
[-0.010520822848441469, -0.0023996930788325876]
[0.010193401649223333, 0.00628354393636954]
[0.01636569823949796, -0.005581320959879399]
[-0.004283559565251949, 0.004907269914843582]
[0.005373465823526047, -0.004900679988004697]
[0.004596648592025465, -0.005980680819032358]
[0.0020336146131061383, 0.009439642715741048]
[0.0021782253587536715, 0.002296869257480516]
[0.004015810458170677, 0.0016304599012153531]
[0.002906031908532114, 0.004436166127000263]
[-0.003946704041920768, -0.007390643124152163]
[0.004186661131945879, -0.002672698777285376]
[0.005737200179797952, 0.003410854088016113]
[0.004135661656338829, -0.0036750376988901046]
[0.005598166628433043, -0.0009764326678864954]
[-0.0013001467055726579, -0.0014256501505323094]
[-0.002018706826540928, 0.001696302170097752]
[-0.0031255839833499444, 0.0029819617781097207]
[-0.0008132058803962394, 0.0009184977135921757]
[0.005552078884175415, 0.0011967293022461245]
[0.004366455183289597, -0.004639867318324997]
[0.004048247264273996, 0.0005807001093076636]
[0.0007205833017502883, 0.0002534058897474267]
[0.00031205122414901254, -0.004331395690206463]
[0.0030466484198097277, 0.0018711830455331313]
[-0.0017876529252178197, -0.0005648267917514049]
[0.0014184508607110458, -0.0007565712996513707]
[0.000714295165181511, 0.004086139057892568]
[0.0001821227521330293, -0.0005812227106520851]
[0.003727622321640922, 0.0005922979575796461]
[0.0027454762788075016, 0.0025551998120174613]
[0.0030810494721843495, -0.0017881273444346757]
[-0.0010401232705736785, -0.000670935203944234]
[-0.0003851724833721093, -0.0037955110927230806]
[-0.0008691218826695213, -0.0008975720982347113]
[-0.0014504168004476625, 0.0021015676271254335]
[0.0020389159854659056, -0.0024233180762407436]
[-4.3984723948620186e-05, 0.0014416235663441412]
[0.003966513658125725, -0.00047339788258926596]
[0.0034106338954797977, -0.00019479173813263806]
[0.0010295161095719152, 0.003002031248191983]
[0.0016714493139229347, 0.0003721243620988801]
[-0.0007760386567667865, 0.0008995944908987141]
[-0.0016098803843020981, -0.001691563334724755]
[-0.0009065811767334786, -0.0010759509638709197]
[0.0027460961743903667, 0.00036488681122825994]
[0.0013610234709315328, -0.001986372149207938]
[0.00028607040446892995, 0.0009065271941102182]
[0.002242307272267041, 0.0008170543177112854]
[-0.00023015744362175905, -0.0020845158035429634]
[9.565407433642648e-05, 0.0005858607118438552]
[0.0008338029236156785, 2.4242180411082614e-05]
[4.118322048063394e-05, 1.844089892788503e-05]
[-0.0005812256678874306, 0.0025976152254685303]
[0.0005531934924194459, -0.0011573677487080047]
[0.0019255444936366328, -0.0009789536048918634]
[0.0015988082178122198, 9.589534582254977e-05]
[0.002017125544789611, -0.000629402396666201]
[0.000633264739770989, 0.001060509759461592]
[-0.000847361435779348, -0.0006849945519062928]
[-0.0001668129842764543, -0.0004323438878932606]
[-0.0008294868299900948, -3.815840922438696e-05]
[5.4273679923610985e-05, 8.640851846064557e-05]
[0.0016471683276870763, 0.00141932252077126]
[0.0013211453937633788, -0.0006272516635550396]
[0.0010771911758382657, -0.00034880598238595795]
[0.0001738796197994219, 0.00036166144596183614]
[0.0003590602247294239, -0.0011520863830671857]
[-0.00015840717862314335, 8.005659981813462e-05]
[-0.0005424397029796246, -0.0004325816063673882]
[0.0011115098775732468, -0.0008431393396464149]
[0.00013055524831706578, 0.0014863928855830544]
[0.000642297266357339, -0.0003353605821896366]
