[-461.66693974077504, -107.44580161343868]
[-46.62376907401795, -1.6633252372157745]
[-27.715394434261054, 14.661507282888424]
[-1.8417134161846676, -0.036832305000075394]
[0.7543440813317304, -0.20424033756879822]
[-5.020570565655277, -1.0972293424466883]
[0.443725142322819, 2.6722760759369937]
[0.19302094693667726, -1.5389823830160765]
[-0.8226499349613405, -1.2175166725454964]
[-1.8584900295215636, -0.7282006155212422]
[1.358683572896222, 0.3928900449481354]
[0.5901565367668917, -0.42930419440830647]
[-0.5296963385161355, -0.3740456914727055]
[-0.3692140331444653, -0.5084997339619619]
[0.3603314223264862, -0.2094182478544262]
[-0.17833158123035275, 0.12630474216377152]
[0.2872865748970419, -0.37184990148816865]
[0.1973614046876797, -0.6847451958878317]
[-0.3888587826916483, -0.4510767016072492]
[-0.013378565394180697, 0.30798685983013563]
[-0.09288134967655903, -0.20707205673892304]
[0.18497973583412453, -0.28678216243581023]
[-0.2198165939652359, -0.09514546997627704]
[-0.06471656711567597, 0.2645485348193084]
[-0.2882105790540237, -0.09385943083509929]
[0.07960048157381472, -0.07018075760178277]
[-0.023110367276612642, -0.0020055970522276922]
[-0.18598586508320558, 0.07975586412921953]
[-0.25932906200300154, 0.006872209437910781]
[0.09586860273661035, 0.09177204230620782]
[-0.01369216638305426, 0.04535018929024501]
[-0.25565173246433326, -0.09208824417155437]
[-0.08572027304350183, 0.0650689795343812]
[0.008642874264717548, 0.12912270540349002]
[0.021670848134496268, -0.007319577148414691]
[-0.13370118122451657, -0.20189288188147714]
[-0.016282800912404305, 0.05994773907224582]
[-0.0700891712525804, 0.08028750804581453]
[0.011006118815677368, -0.06833358008371881]
[0.011263774823905948, -0.14287044324821707]
[0.03891831470618534, 0.05918845787677807]
[-0.09733412302961697, -0.022901334313377042]
[-0.03651896882556871, -0.08855744160596224]
[0.07112106502129134, -0.034666819111349056]
[0.07342794211098935, -0.005613193714452791]
[-0.05493432840658796, -0.06689634994572291]
[-0.07110802261538202, -0.033832861213166865]
[0.042558604023132496, 0.022423006546015145]
[0.03521202685381897, -0.0837357781054262]
[0.002618307891160132, -0.048873585162389155]
[-0.05341392070078399, 0.01945542261898492]
[0.0014730315406228378, 0.022101430213635975]
[-0.03930151068774723, -0.0795333836383536]
[0.018797792483882247, 0.006573135828185306]
[-0.011065154907070607, 0.02173999512327951]
[-0.0189630379176684, -0.0009426196091523176]
[-0.07169961596584917, -0.021581614583760844]
[-0.012484892058304276, 0.033028603215412164]
[0.006134069317470736, 0.00047925207245103074]
[-0.006769389683325189, -0.01680339571693292]
[-0.051372471308895995, 0.022938933737141974]
[-0.045732467746166794, 0.019039172239498525]
[0.0016174254126510856, -0.005863797041510965]
[-0.0014900963706527826, -0.0008611958588531365]
[-0.002897410304849579, 0.030075065591727457]
[-0.04962855370737884, -0.03128457544303176]
[-0.008556756493441231, -0.01320958626589186]
[-0.0051330253919563695, 0.015337680018701949]
[0.02195488546316149, 0.010076891811578115]
[-0.015268965612680985, -0.056721258366573046]
[-0.01282053551093787, -0.007801788795056552]
[-0.01970952370754997, 0.017378482206543033]
[0.01777800042326705, -0.01574853320790659]
[0.01999820307253275, -0.04307047645700912]
[-0.002530101155313602, -0.002220931631027767]
[-0.026147806980665322, 3.3238611354846626e-05]
[-0.00707999989093322, -0.02832070981170265]
[0.034515715673723246, -0.007872285234393761]
[0.0035408583787239767, -0.007379394923730409]
[-0.02127357149899778, -0.014936830395217982]
[-0.023336456849179843, -0.014901165307659614]
[0.02204201062700717, 0.021803200340029694]
[-0.0045057354754229895, -0.015207939882713628]
[-0.009612205112108807, -0.022666112336643174]
[-0.017326015233819936, 0.0020457275081917636]
[-0.0009686287605390476, 0.03105972741517299]
[-0.018682188006497125, -0.011867083044241]
[-0.0002991765380508937, -0.016969569714518858]
[-0.0046879612207682, 0.007944064153333319]
[-0.021243474968847646, 0.01811227021791077]
[-0.019474947836851608, 0.0008965048800371276]
[0.0038930219689423673, -0.006176207681277135]
[0.0019693534980231853, 0.003961814577183892]
[-0.025951578851417745, -0.0017176659298546726]
[-0.0072578191061205555, 0.010052659997982993]
[-0.0007543403976297824, 0.0003963581070827171]
[0.0034637467074951633, -0.005094127259902992]
[-0.01744135163051519, -0.015206264836560734]
[0.0032497656210059844, 0.008372145052766289]
[-0.002836005334894587, -0.0020749380094406966]
[-0.00030497645487437275, -0.010124269108887418]
[-0.005588127714979185, -0.01468138917731343]
[0.007653534847289478, -0.0005033263141536182]
[0.0001612598075277638, -0.005244552669503744]
[-0.005261525466486949, -0.008234648534082734]
[-0.0010920892354282508, -0.007986692028113751]
[0.004272924436369174, -0.010491923054849028]
[0.005051963513634128, -0.004244373892789088]
[-0.007727803521151433, -0.004540264606267108]
[0.0006405848840789208, -0.002706033558349752]
[-0.004931837527858751, -0.010701120607248704]
[0.003546822573275321, 0.0033269362696106697]
[-0.006642037061405537, -0.003102309926993785]
[-0.0003981296736452755, -0.0021386649763487364]
[-0.00898495706050606, -0.003553975539692056]
[-0.003050913853039461, 0.007780458024907844]
[-0.007604607717038414, -0.0026836378535498584]
[-0.0002886925224248049, -0.002398212305403484]
[-0.005727618609860818, 0.001708157281155781]
[-0.009696641389839264, 0.00607139760371833]
[-0.008175042065015264, 0.002392899755368991]
[-0.0017817722986430695, -0.002068183594467865]
[-0.00029914605841441233, 0.0003751743914044356]
[-0.011245697660191345, -0.0005184407110710998]
[-0.0036343198498465235, 0.007096258715643622]
[-0.003184474580608665, -0.0023116069196453815]
[0.001279853038189449, -0.003906851794055255]
[-0.007698454436652069, -0.005577735000214856]
[0.0027995139558021354, 0.005429876312205151]
[-0.0030006632059749183, -0.003792851020949062]
[-0.0016641175956577658, -0.005497794238224829]
[-0.003498045977334552, -0.007151175873176818]
[0.006951000539666685, -0.001137353746365477]
[0.0010058199098566534, -0.003548767246777551]
[-0.005911907878114575, -0.004016263594998737]
[-0.0015515852310787892, -0.005879964869707877]
[0.00556432138092601, -0.007850476796602113]
[0.003826995632048691, -4.303323814847104e-05]
[-0.007301016176125441, -0.0006065491888653796]
[-0.00038000400402471435, -0.005257209628016124]
[-0.0017780381963500291, -0.010105606276704204]
[0.00236731402940471, 0.0052995054405227116]
[-0.003635563231884964, 0.0023290762740213466]
[0.0009201181192228791, -0.003728964004115931]
[-0.008682536955665343, -0.006304092201675493]
[-0.003973756758234526, 0.006353771926435048]
[0.0001864839296754628, 0.0013201354979162638]
[0.0022969870116019697, -0.0013180177681402158]
[-0.009267343061127253, 0.0006680189729086627]
[-0.009371783021482762, 0.0019128184428539394]
[-2.82284079949624e-05, -0.0007850163524619758]
[0.002190499258198808, 0.002122172421879648]
[-0.003366951528340767, 0.004675745905432509]
[-0.010276936117956104, -0.004620673039877787]
[-0.0014873187876303096, -0.0009771011101507576]
[-0.000366858069262177, 0.003118135109293596]
[0.0021833548711220896, 0.0025212812509717297]
[-0.005090564014624932, -0.008697662234599113]
[-0.0013080688566702303, -8.274138877473192e-05]
[-0.0036352062341491465, 0.00206254206479195]
[0.002789971373745148, -0.002039367701367034]
[0.0016344888895262755, -0.007813911557342124]
[0.0005945860810377956, -5.6418660839829826e-05]
[-0.0052349716588900586, -0.0011231101466524507]
[-0.00045985466469511405, -0.005092868540177875]
[0.005793661164214536, -0.0030500148291423557]
[0.0015243553065325821, -0.0017905454456155212]
[-0.0038446217711897157, -0.0033280008286415974]
[-0.004362145269384443, -0.004040611881919398]
[0.004497518283979263, 0.0020705504809281905]
[0.00010714901754849127, -0.004207885826056579]
[-0.000702572895087572, -0.0032958331446411027]
[-0.005228951578217567, 0.0004614576945558557]
[-0.00018190358518843652, 0.003966997723319654]
[-0.0028421462395866737, -0.005091088769262342]
[0.0011286207814218407, -0.0007651539352017123]
[-0.0024489939340974765, 0.0032302927369808887]
[-0.004224530534156612, 0.002083180028911353]
[-0.005381908445648509, -0.00233943753845664]
[-0.0001602022234274414, 0.0012699119635553903]
[0.0009122637701600433, 0.0019358989285524035]
[-0.004253398685279519, -0.001168278922910826]
[-0.004682628416825818, 0.0020696231072491744]
[-0.0030613943041815084, 0.001036671976081316]
[0.0021024428550689978, -0.001078535511180062]
[-0.002148639237360306, -0.002402759826657719]
[-0.0013339773520917309, 0.003439869191187439]
[-0.004126061301344741, -0.0022156493740923544]
