[-335.86241384823677, -1063.0616639034695]
[-30.288772302717643, -2.886001677270663]
[-12.600668094006563, 4.471870063592171]
[39.302506160727404, 58.05504378530788]
[-23.422991866471904, -68.17158627248055]
[-11.660423666247143, 29.016094486979185]
[-25.812185357758388, -17.601854560814214]
[-14.56667880405269, 12.005856988676442]
[-13.994930678171023, 2.1530386269505257]
[6.799692560449921, 1.1736216671790132]
[5.352458298249559, -2.972294536978339]
[5.027665486663526, 11.257378567333959]
[1.3985785442488705, -9.902408953484223]
[-0.18931411634225093, 13.568273339153354]
[-6.493725461289504, -7.4908714549221465]
[-3.684706744163087, 2.5055880991660295]
[-2.6106106195134515, -0.037625039327853216]
[2.8793238551209317, 1.4331741948275223]
[2.74938873346764, -1.7694355255983272]
[6.8940515360464705, 5.674826478553552]
[1.1545367300958738, -7.664286372326207]
[0.24102781699657072, 8.347393289510876]
[-4.58592210740159, -5.686943373878262]
[-2.012902643827058, 4.329829912982923]
[-4.368977580647723, -0.0708440938862207]
[1.2820069870376223, -0.256137429234478]
[0.772968122104853, 0.5484818885472922]
[4.054497761432625, 3.298256079528132]
[1.46340557302619, -3.511361226650129]
[1.994120676266327, 5.750825029274862]
[-2.2056482538287376, -4.4905702222847115]
[-1.893008479119434, 3.189166042717676]
[-3.100682973718186, -1.003604173845675]
[0.3109639962476223, 0.270201202555548]
[0.0074925897900683935, 0.11059240583332297]
[3.2423985653914187, 1.0936990229109305]
[1.3494598150332742, -2.8967700632800586]
[1.8069302559029445, 4.394585887609251]
[-1.4552922483884831, -4.281749035116867]
[-0.8573596692622658, 3.323455193228681]
[-3.206759439242626, -1.6785243681260695]
[-0.7439680677758833, 0.2582801102373029]
[-0.901535770683104, 0.3332185147032245]
[2.1307673036269, 0.7143631887399877]
[1.1860538680779467, -1.4334662367718014]
[2.059030638666158, 2.9788326977828827]
[-0.3163877446122916, -3.448995094266495]
[-0.6829312327453181, 3.2822798191591946]
[-2.2134288644886615, -2.0886498164388065]
[-0.8691827406657842, 0.7833169620850047]
[-1.0507235139834745, -0.05046499428244822]
[1.1832563048913007, 0.06238395804634411]
[0.9979618733525237, -1.0317257782043825]
[1.9779425918651197, 2.303574582891407]
[0.22597088526760278, -2.9849764197655686]
[0.044421794052245556, 2.976009813828907]
[-1.8690196940915271, -2.334466204006681]
[-1.0834658824433214, 1.2055708978143613]
[-1.456536298510981, -0.20648012819899098]
[0.7037876070573574, 0.05379327605138551]
[0.5603788982828404, -0.24422051232419362]
[1.8260228199731579, 1.449978124313904]
[0.6320719045181074, -2.1354465341419857]
[0.47586182807248983, 2.807156914669665]
[-1.1326512442356558, -2.2703714665063672]
[-0.8652861000701122, 1.478662817487755]
[-1.4670759318021367, -0.5122621022065263]
[0.10243148396578153, 0.027864634871660243]
[0.20544580165592052, -0.07267091265183656]
[1.6344712861447568, 0.8826293527682947]
[0.7395581967749971, -1.5934642907839107]
[0.8734534148161631, 2.2868240975395606]
[-0.7914796289752495, -2.2533663148003207]
[-0.644194410050957, 1.7155287943266355]
[-1.5731132494841256, -0.7996775180501592]
[-0.1805102338102611, 0.1374027161672009]
[-0.3119938780211813, 0.1556317788215904]
[1.2752491736779148, 0.40415546375247935]
[0.7037326841952352, -0.9928689871385679]
[1.1206687965672648, 1.8796739026906213]
[-0.30224809470893366, -2.0039461498744973]
[-0.36062543070882835, 1.7915735847524896]
[-1.407194898099256, -1.1038749553795246]
[-0.48715870534462713, 0.35188606094694563]
[-0.5834506239400188, 0.04077094806691539]
