[134.53361319702628, 92.11524182455756]
[-45.87207642265234, 2.2843639564903397]
[-31.975992248861274, 0.24781533044835768]
[1.7604929828079432, 15.441434877728156]
[-6.577254150265265, 12.456361852408495]
[-6.507305097723139, -1.327253025161407]
[0.8695771651075628, -0.953829574734514]
[0.40807401274934796, 0.9987359462009744]
[0.06658455109001848, 0.8126538157119492]
[-1.724342262107123, 2.2054735442820084]
[-1.7876375936685154, 0.5627984618492907]
[-0.0685083478841163, -0.12714361957409892]
[0.4793888140441871, 0.5986532458147003]
[-1.3456756358448443, 0.6334776831880053]
[0.10015650000594523, -0.1494055967920418]
[0.05507109186163839, 0.23564203435454756]
[-0.28254966815092164, 0.2659171064517758]
[-0.39416591554689573, 0.4143282862816231]
[-0.2474340455402868, -0.2706946266841197]
[-0.5358051007804026, -0.04937178931159458]
[0.17822407862996448, 0.4510750931105181]
[-0.1790303850665549, 0.24332523684190388]
[-0.06648020118823039, -0.3420225392564804]
[-0.04329276330785703, 0.0007725551834467659]
[-0.26384912236473257, 0.0778173585121058]
[-0.38769615728801154, 0.12218728458922179]
[0.12524972672342427, 0.013150272560753518]
[-0.06645224622620272, 0.017802092073905262]
[-0.1653500619385726, 0.059496337354722595]
[-0.10701077689782945, 0.04115507711406674]
[0.02217383936754258, -0.15414894091184111]
[-0.09145968422376205, -0.05048741798048928]
[-0.15777088485129775, 0.055942682411412564]
[-0.14426106212030554, 0.16656003975913292]
[-0.012247840736394178, 0.06705954269845404]
[-0.02085822105334678, -0.15150261507364737]
[-0.06460470850693545, -0.08170527523775356]
[-0.042909569306814443, 0.1054155083011914]
[-0.0434780555475518, 0.012575859298040948]
[-0.09477944414991812, -0.021230467423298593]
[-0.11612098942335325, 0.06258196190837662]
[0.026411117620678493, 0.04347715141042846]
[-0.0031567392188089904, -0.01620980059281052]
[-0.08885071856552607, -0.04825051284294654]
[-0.053392335032917515, 0.011643140908127014]
[0.03643549916683764, 0.06346711164428816]
[-0.06254384170512806, 0.02839842295469097]
[-0.059078322727776245, 0.011136035669504996]
[-0.07488342448792551, 0.021634236112035188]
[0.006150004771995787, -0.005215039016705281]
[0.029669309028964586, 0.03051645133414782]
[-0.023894003395400043, 0.029678094769593433]
[-0.09310088696220331, 0.0040397698629468515]
[0.01252663143831434, 0.032715674728318545]
[-0.02283948893280008, 0.041723438933187085]
[-0.0344513837663627, 0.007808216504363141]
[-0.019459009591057064, 0.008423775466803951]
[0.007451095601206381, 0.027011775779656577]
[-0.023567170908985025, 0.04903789091540889]
[-0.019378893127972363, 0.0204239191374731]
[-0.036700349378340436, -0.017909665540127073]
[0.012372457024848904, 0.03439819266850941]
[-0.014139838074764294, 0.05095075487290468]
[-0.04533196272851214, 0.014613580216898403]
[-0.007903124393961292, 0.014039090114685404]
[0.023066125690951345, 0.018204533144501045]
[-0.027180092423332816, 0.011016844428862638]
[-0.03330475947414008, 0.03976674615896586]
[-0.0027678520793962998, 0.012869978114050495]
[0.002636695994247873, 0.0005135940331648658]
[-0.014132195011498063, 0.030171824321357066]
[-0.0341380928674605, 0.0394650885029082]
[-0.00841929342314831, -0.0005341481830399564]
[0.0043425691808601785, -0.0009971707826338383]
[-0.0035307743734917033, 0.01411547067437735]
[-0.020507757286593306, 0.036392469098143254]
[-0.008808800855525864, 0.010328557847749296]
[-0.02524761007005001, -0.0016677081053400877]
[-0.00954799295976613, 0.014425783046791464]
[-0.006911165635623915, 0.028276704329173362]
[0.0038494494346812437, -0.0047210948928780305]
[-0.016049413571752352, -0.0028384215276668345]
[-0.013441565266195069, 0.018207592762342018]
[-0.022030538130070512, 0.022975179360499365]
[0.0016239952241952904, -0.0016052589166490605]
[-0.014911150955967317, 0.0028286470738093095]
[-0.012822365159269183, 0.005466172121086854]
[-0.009974394862277025, 0.00874060482070349]
[0.004733509193977248, 0.0061478172791812336]
[-0.020770508270803685, 0.0002629342366053944]
[-0.015546264394019627, 0.0009151592611557624]
[-0.011431159130288596, 0.019853764373162608]
[0.0005577188689969148, 0.004570552038536624]
[-0.0135127029936577, -0.01350307974511622]
[-0.01072316633030379, -0.00034547578626903386]
[-0.009779802106722246, 0.013932231239789927]
[-0.00421653861283644, 0.008492444203096916]
[-0.016924537932195283, -0.0005128471634432419]
[-0.008271573043488245, -0.002930581608111882]
[0.0013014008506879726, 0.005157287995988913]
[-0.0073133608378473935, 0.0032052821041747004]
[-0.02243418754180876, -0.00546334704834317]
[-0.00881405278540437, 0.004861578265660971]
[0.0053535950344090755, 0.009474536253414434]
[-0.006065347662550402, 0.0029582538550994852]
[-0.015024961913393031, -0.0009023881175121984]
[-0.009497069742623987, -0.0013018982656094191]
[0.000275860351097057, -0.0014124030560705436]
[-0.006022383793037656, 0.006544896167859318]
[-0.011647814487479646, 0.006840967042184565]
[-0.011808763015538681, 0.003519735101312302]
[0.005592176502716706, -0.0014610386337315373]
[-0.0024580646245271343, 0.0029973280427249005]
[-0.011999453014358896, 0.004364773261831045]
[-0.008832913850294055, -0.00037033711273912195]
[0.0021864288671512577, 0.0006074030567817523]
[-0.010011353331231265, 0.01074971562875049]
[-0.0051760647574604635, 0.006259069112963089]
[-0.0036617468334714243, -0.0015635837291723131]
[0.0011481202749556996, -0.0011479549785949894]
[-0.0048794107473564274, 0.006339418623891757]
[-0.007021104924975985, 0.008409034633497417]
[-0.00786712962842484, 0.002842412261877203]
[0.002360819565312755, -0.000372219749475336]
[-0.007704580847601061, 0.005189507482256106]
[-0.0050528648934053955, 0.008105519648088214]
[0.0017029030323858496, 0.003964132353264427]
[-0.0005773437157478023, -0.0007778838190731774]
[-0.008282894567691601, 0.0036541109518226644]
[-0.004472173562954818, 0.010628481712012236]
[-0.0057171229053125106, 0.0028430488607323334]
[-0.0009443136296848342, -0.00124093249625018]
[-0.00036112364559909294, 0.005850084199276628]
[-0.003958191153900892, 0.008996369215754974]
[-0.0033853053426212143, 0.003542193497418633]
[-0.004155992712242318, 0.00015144363761557256]
[-0.005549190844366864, 0.0016950331358399073]
[-0.001370715171391812, 0.010329179613366185]
[-0.0012141763905066938, 0.0037181603445930467]
[-0.006338576228047954, -0.0024871083397050575]
[-0.002673387690608389, 0.006517679113753061]
[-0.0023934209870956624, 0.00956947474282227]
