[77.00020402611872, -863.9375085010882]
[-0.4802982514907512, -6.836843486351757]
[-0.44681684912040964, -6.3732148566957]
[-0.11428004586145235, 0.011403335082183802]
[-0.12864295818833815, 0.011352939547924601]
[-0.044499866396208176, -0.7431140533952982]
[-0.03904577024698597, -0.7258659667090086]
[-0.028134249991994542, 0.0028662407225336917]
[-0.03259629359556504, 0.002811432801585745]
[-0.01625723187614625, -0.266308305885814]
[-0.013258713250266396, -0.26254960439288233]
[-0.012176132665118855, 0.0012775816615319402]
[-0.014815066394268883, 0.0012373880568215534]
[-0.008534170226468518, -0.13560540453199232]
[-0.006446310783687181, -0.13421751381305258]
[-0.006645697055081556, 0.000719563814553903]
[-0.008536731421656674, 0.0006884596931541198]
[-0.005324677783356435, -0.08194289745212702]
[-0.0037180783141330664, -0.08127852899740118]
[-0.004118249343785629, 0.0004604517986362966]
[-0.005598405322837063, 0.0004352138818775608]
[-0.003677082054053926, -0.05481548745108866]
[-0.0023697763579626496, -0.054443833322847635]
[-0.0027644703258239423, 0.0003192698565510077]
[-0.003983122026766095, 0.0002980781331831106]
[-0.002714706359149943, -0.039226875894791347]
[-0.0016120419891478832, -0.03899606694535285]
[-0.0019602287975162835, 0.00023388904068510907]
[-0.002997112626287768, 0.00021564230681475616]
[-0.0021011793190943706, -0.029452480124601]
[-0.0011474681177574553, -0.029297940568665082]
[-0.0014462513437717983, 0.00017831220412428683]
[-0.002349148374208132, 0.00016229983978433005]
[-0.001684483934504044, -0.022923077439016115]
[-0.000844129801993887, -0.022813547145248636]
[-0.0010994421673424792, 0.0001400993614943391]
[-0.001899334145274434, 0.0001258381217041915]
[-0.0013875627474959629, -0.01834640086355599]
[-0.0006364074719424906, -0.018265231501725543]
[-0.0008553978113882421, 0.00011268812822212704]
[-0.0015735584682722292, 9.98352390734758e-05]
[-0.0011678751312071967, -0.015014837595327624]
[-0.0004887605141945528, -0.014952487387021263]
[-0.000677833012575485, 9.234963687493325e-05]
[-0.0013295208880921838, 8.065348604369138e-05]
[-0.0010003305025474418, -0.012514511318383326]
[-0.00038062658045667774, -0.012465183180303985]
[-0.0005450746655867589, 7.683715026407523e-05]
[-0.0011416160529316155, 6.610774784815421e-05]
[-0.0008693276770177505, -0.010590242888882107]
[-0.00029946528919744253, -0.01055024350637801]
[-0.0004435502117696166, 6.473112061261554e-05]
[-0.0009935891523912554, 5.482157472880278e-05]
[-0.0007647375895967201, -0.009077757727505409]
[-0.0002372917120361251, -0.009044639348262162]
[-0.00036442074901402166, 5.5098711593259964e-05]
[-0.0008747072578301762, 4.58931527684836e-05]
[-0.0006797427290106128, -0.007867422867040896]
[-0.00018883552329818087, -0.007839508209030344]
[-0.00030173743934647224, 4.730632744137653e-05]
[-0.0007776451117367245, 3.8711772440302994e-05]
[-0.0006096123339798254, -0.006883803645071629]
[-0.0001505106728707517, -0.006859910056402407]
[-0.0002513824994241909, 4.091131336392273e-05]
[-0.0006972601046418836, 3.285202517000485e-05]
[-0.00055097660974468, -0.006073617609094251]
[-0.00011981262323956798, -0.006052890285100476]
[-0.00021043564198444664, 3.5596790329661676e-05]
[-0.0006298528958853522, 2.8010270703426876e-05]
[-0.0005013800681163971, -0.005398363093447822]
[-9.495214446619826e-05, -0.005380170645353788]
[-0.00017678156473305284, 3.113104593377436e-05]
[-0.0005727052148250811, 2.3965125714897617e-05]
[-0.00045899750843414466, -0.004829658574549145]
[-7.462544414682526e-05, -0.004813525616491732]
[-0.00014885927386591724, 2.734144553778739e-05]
[-0.0005237819843322, 2.0552131273388063e-05]
[-0.000422448186478519, -0.004346210608575096]
[-5.786570297416915e-05, -0.004331773058720234]
[-0.00012549766278217855, 2.4097218052521185e-05]
[-0.0004815341385236427, 1.7647071089588184e-05]
[-0.0003906711287546827, -0.003931791012272368]
[-4.394474769942036e-05, -0.00391876574184824]
[-0.00010580509063681798, 2.1297825257782232e-05]
[-0.00044476496768131035, 1.5154722989962899e-05]
[-0.0003628395830528319, -0.003573856849288626]
[-3.2306461055675584e-05, -0.003562020631808105]
[-8.909364905680672e-05, 1.8864935808549088e-05]
[-0.000412537590652462, 1.3001111970778467e-05]
[-0.0003383011368152111, -0.0032625899441842687]
[-2.2520776619572302e-05, -0.003251764573813487]
[-7.482623013595202e-05, 1.673678057001471e-05]
[-0.00038410967461435797, 1.1128072493760133e-05]
[-0.000316535042008681, -0.0029902162534753973]
[-1.4251319965907783e-05, -0.0029802578415859537]
[-6.257889551519735e-05, 1.4864116280433048e-05]
[-0.00035888658493710146, 9.48936782768639e-06]
[-0.000297121304121184, -0.0027505156375641493]
[-7.232276196589282e-06, -0.0027413067928242496]
[-5.201370678471762e-05, 1.320729153908573e-05]
[-0.00033638723663809156, 8.047874651362363e-06]
[-0.0002797179589215659, -0.002538463508564487]
[-1.251607522512188e-06, -0.00252990754143545]
[-4.285883112110922e-05, 1.173408564175693e-05]
[-0.0003162188501750762, 6.773513334668024e-06]
[-0.00026404414162506384, -0.0023499653128495612]
[3.86128695684107e-06, -0.002341981883751343]
[-3.489378523435782e-05, 1.0418095443553987e-05]
[-0.00029805804709345796, 5.641706064429819e-06]
[-0.00024986731473752855, -0.002181657348898164]
[8.244757871977981e-06, -0.0021741791607784444]
