[-287.19525559336694, -529.1769716642967]
[-53.34880073677282, -0.03967400615225003]
[-10.664089351241465, 19.597968587806196]
[0.8001704855230543, -0.9088806366994397]
[-0.7656878047324511, -0.1584732167104299]
[-3.1580809677845556, -6.315713500556988]
[-1.6417077051068993, -3.2159800818053554]
[0.2648212349968603, -0.07088069324271729]
[-0.09698821164738192, -0.122127044086767]
[0.6029460447493555, -0.8517754020523682]
[-1.8357229694258663, -0.3715956380124634]
[-0.05571612085554545, -0.10944508678495168]
[-0.045467622200497715, -0.21464397333923957]
[-0.6512229757061849, 0.06895227718758079]
[-0.2914849319937005, 0.140461404738065]
[0.013621529893976358, -0.08559342112874191]
[-0.0519403136002623, -0.1446473191245019]
[-0.46529091580116777, -0.5790419154810706]
[-0.13369760471514525, -0.3558390753119731]
[0.008498401559812407, 0.027840135568622415]
[-0.01866736649794376, -0.06590143221185585]
[0.08558452755860202, -0.2753605856394188]
[-0.36309468364879827, -0.12709090371147624]
[-0.05845940873935618, 0.01040212862752643]
[0.0070873606608952144, -0.05524810126581059]
[-0.1182815526052643, 0.023142020713549982]
[-0.11700833622702156, 0.07144967318651751]
[-0.02980789331719258, -0.030201113018957115]
[-0.003933690477000873, -0.06562989435279576]
[-0.18875719882089648, -0.17720509321207867]
[-0.016203512919164886, -0.086970308705693]
[-0.0034888024105494964, 0.004672637744953745]
[-0.013397866129936653, -0.042402400266466245]
[0.02425700161846489, -0.15842831253551504]
[-0.1270138068192703, -0.07235973777920268]
[-0.033985616855616296, 0.014360421735353235]
[0.004021667010197794, -0.02702007606402379]
[-0.01502158395284825, -0.0018976711413414282]
[-0.06983428558170546, 0.031027882741186286]
[-0.030383014368947636, -0.016596833364398877]
[0.0028786080074944542, -0.04054467639444914]
[-0.08923072955715805, -0.0708273823494957]
[-0.0016258154459284913, -0.02351991426120098]
[-0.0023616330605512603, -0.005069155254540769]
[-0.012649847993920993, -0.03252594031801692]
[0.007552112490459173, -0.09674902555995235]
[-0.05271620126416732, -0.045323675175162004]
[-0.01827039419973925, 0.0140064217018816]
[-0.0030301798798162416, -0.017004680658837534]
[0.012127652476813022, -0.0096026016946551]
[-0.04753058284288603, 0.010799471746868239]
[-0.026792847486198257, -0.00654936771824044]
[0.0020232937626651903, -0.025181828357720093]
[-0.042800686281023737, -0.027548343460865432]
[-0.0025244246978735063, -0.002158515212441217]
[-0.005664750092984949, -0.006469513247018277]
[-0.010221094870894731, -0.02421089253527209]
[-0.0019337366923339872, -0.057212593758455554]
[-0.02195133412745154, -0.027504236170814877]
[-0.012477838551895992, 0.010371457898786574]
[-0.006508517220225052, -0.011649273972659913]
[0.01432576131040264, -0.011983112631338777]
[-0.031942702597533845, 0.0008948967590329815]
[-0.02387977940149355, -0.001852361694961946]
[0.001166933869230391, -0.015386863000360407]
[-0.020718413086982856, -0.010419497914011755]
[-0.004139918529639353, 0.004230239939581715]
[-0.010265076420411745, -0.008062135463136388]
[-0.006735121906699337, -0.01841423478003712]
[-0.006201157359607912, -0.034294216354520735]
[-0.007927255089237972, -0.01645402215648417]
[-0.009473408578697828, 0.0035621922085530278]
[-0.007500311295300044, -0.009431361203021904]
[0.01075812252532593, -0.012617572355776097]
[-0.02076434009323136, -0.004492372861445215]
[-0.019005289866406816, -0.0015383575997751642]
[-0.00018463893586101454, -0.009914411082572627]
[-0.008840901396247824, -0.005208847480068002]
[-0.005597896934661617, 0.0043459402817558335]
[-0.01112531538306294, -0.009272347418213811]
[-0.0044635407178538755, -0.014249547383418215]
[-0.005065846401614393, -0.020456738216994064]
[-0.0024380914267580767, -0.009473617669173207]
[-0.006452701089697005, -0.0015599268394003163]
[-0.007694183873327265, -0.008186951810326026]
[0.007329421458262653, -0.010227153860172145]
[-0.013339075732354377, -0.006494507473678746]
[-0.013159818082124741, -0.0019344036362953787]
[-0.0018526349796270658, -0.006337457761245058]
[-0.0027659452156184733, -0.0031010038115071303]
[-0.006373916231333876, 0.002916483394050595]
[-0.009516437829906077, -0.008092440740880225]
[-0.0030973090855694885, -0.010418966062213708]
[-0.0028483461394409604, -0.011057135654908734]
[-0.0006055291433466614, -0.004730651346863568]
[-0.005033516884441314, -0.0035854855828318932]
[-0.006884402581688764, -0.006895586943966581]
[0.003935436921557622, -0.006205286657222864]
[-0.008013504758060286, -0.006299372382182589]
[-0.008985897740247495, -0.002407812045227331]
[-0.00276763409910874, -0.004025706045249322]
[-0.001435057671833384, -0.0017749439870722306]
[-0.005904738338134763, 0.0011761164269241675]
[-0.007786388430294444, -0.0063314251189035]
[-0.0019867860629179113, -0.0073448923838044244]
[-0.002053674809441741, -0.0059742718348680945]
[-4.68181489967634e-05, -0.0021705402163867404]
[-0.0048413790297190396, -0.004470600924351142]
[-0.005434574708632844, -0.0059922859397669725]
[0.0013007916806064834, -0.00324688185473887]
[-0.004351116125243415, -0.00553051786799319]
[-0.006430239163996543, -0.0035597769984531263]
[-0.0031875070404490113, -0.003049783007231799]
[-0.002208598033285547, -0.00132736292843888]
[-0.004950934791958239, -0.0005947546538092041]
[-0.005656872433879467, -0.005623545440374689]
[-0.0015203081151032166, -0.005275176984443242]
[-0.0017690059529738011, -0.004322100985868382]
[-0.000343183768117733, -0.0012980135457758557]
[-0.003947901742785476, -0.00467361553443113]
[-0.004275466570822339, -0.0052497788797183365]
[0.00036530418923641506, -0.0016274182584826158]
[-0.0024351948248891586, -0.004546309017117334]
[-0.004484794046416704, -0.004394778783805488]
[-0.0035136462967310517, -0.0025861377555835598]
[-0.002862740250253376, -0.0008589068124743027]
[-0.004046763676630316, -0.0016590874426012925]
[-0.003103430351817732, -0.0052112831623831735]
[-0.001620469459640006, -0.003665831857820767]
[-0.0016515699151273266, -0.003660485838440808]
[-0.0009188220333140595, -0.0010454924383782593]
[-0.002409114731426444, -0.003682273555554172]
[-0.0033898363976514467, -0.004169131733685716]
[0.00020019614520472295, -0.0006683813619106083]
[-0.0015208710171399353, -0.0033691571845554935]
[-0.0033135470881724416, -0.0040637234698435165]
[-0.003367403697872362, -0.0021003061191506717]
[-0.0032525912300200854, 1.8280192083608426e-05]
[-0.0030093984963657228, -0.001947159599324011]
[-0.0013931587462749917, -0.0045971764679340055]
[-0.001670965592600826, -0.0024623355916241207]
[-0.002305461757855065, -0.0030714232667605756]
[-0.0010995224678520543, -0.0010965249898176044]
[-0.001203081084308888, -0.0023921842878489308]
[-0.0025124374738862976, -0.0030995809479392733]
[-0.00017873405462065506, -0.0006197688611009333]
[-0.0010085841194964473, -0.0025719596298334757]
[-0.0028889978415072015, -0.003151951542221587]
[-0.0027610833378082233, -0.0018082369469614168]
[-0.0034419234904552454, 0.0004898133701781715]
[-0.002067132810066985, -0.0019976899883284993]
[-0.0008290743686942825, -0.004245356855055837]
[-0.0016136537298412357, -0.0018867123920145445]
[-0.0031821168063785876, -0.0028648904436875677]
[-0.0010224612725701077, -0.0014381000690326662]
[-0.00020209220741151945, -0.0017755026285961595]
[-0.0019622938775744614, -0.002394928998020518]
[-0.0004983835446212836, -0.0013810705943813062]
[-0.00095123208932512, -0.002306531660875466]
[-0.0024206022554477125, -0.0021608444141653083]
[-0.002212315279545546, -0.0016065946039769408]
[-0.0030175056492564023, 0.00029678345664191363]
