[152.4315408843582, 175.5881622894138]
[42.23874275112416, -9.98537160111408]
[23.59303078925811, 4.913009093595924]
[-0.008105463943865576, -0.00011157990237675719]
[0.0169998303533081, 0.011365550654731216]
[4.216852817059335, -3.67501227119232]
[0.18329355956951865, -0.43724331433977426]
[-0.0021493736924100837, 0.0009612364427051823]
[0.010926180252551099, 0.003126763165899993]
[0.6130797734120881, -1.5792577554081797]
[-0.037470842381603475, -1.0694190916707935]
[-0.002925553606684783, -0.0033339141022379337]
[0.004671462130191095, 0.008766616394494164]
[-0.01913872195148869, -0.4484784060653926]
[0.35424483771930326, -0.7915109604815882]
[-0.0015086663238501608, -0.005570743913337672]
[0.00513342310915732, 0.004978644560898471]
[0.08525170992275477, 0.01883590985778394]
[0.4437797457089747, -0.3392085298294716]
[-0.0018350544855585404, -0.0045167625777970954]
[0.0032709542577862294, 0.003995915300747943]
[0.2606380228465004, 0.051083116585876276]
[0.2824744684167966, -0.04484638266512787]
[-0.002332769467200402, -0.0038579690382958276]
[0.002796363673988722, 0.004663169691507402]
[0.2821284525918599, -0.07566049378063155]
[0.0815307854846612, 0.02212156270366822]
[-0.002178330776766768, -0.002995115048535446]
[0.0012307205918125064, 0.003361689173189464]
[0.1711891196028658, -0.1581327354119919]
[-0.015515484918431355, -0.04038378208276083]
[-0.0018212774965730705, -0.0017555111234122123]
[1.0753880127722937e-05, 0.0020086703958912544]
[0.04892012220699852, -0.131448657762963]
[-5.148598079118827e-05, -0.1006934406231661]
[-0.0010224091571759963, -0.0008943245626378271]
[0.0008125124630207203, 0.0006458651066041377]
[0.001189562296753488, -0.046609315600755874]
[0.05227420917193948, -0.094262050833126]
[0.0002499256097409086, -0.0010093945228546453]
[0.0017424727728330147, 0.00037471472873540357]
[0.028330512470450264, 0.013512317018471887]
[0.07183546884531156, -0.04250825899925359]
[0.0008647554169125549, -0.0018507475336257961]
[0.0019378414838171487, 0.001504137123494509]
[0.07304668365133637, 0.012896652209429593]
[0.04572049118162047, -0.0003059888535656974]
[6.498510929642265e-05, -0.0028173560684057186]
[0.0010821182528832907, 0.002199229652042778]
[0.08308986975095056, -0.024106507688052226]
[0.007859752010553223, 0.003804780256895235]
[-0.0011974867314084037, -0.0026749254904903097]
[-0.00021291312590232536, 0.0017641224772293462]
[0.05343899478173664, -0.05037680232075381]
[-0.006994228932710733, -0.01706850320242248]
[-0.00185165706968915, -0.0011702286849040178]
[-0.0005578601981011122, 0.0007317726087174847]
[0.0163317058352348, -0.04151007432652776]
[0.004565908003428598, -0.03206102221269891]
[-0.0010970035447361859, 9.735188471537981e-05]
[0.00013711379337366658, 5.795078334269732e-05]
[0.003241729380505154, -0.011475315871624092]
[0.021686430339318497, -0.025635067334773165]
[0.0005057231964771258, 8.347963006327674e-05]
[0.0008215259703607813, 0.00037944609481277425]
[0.017354049284413753, 0.00954082866209438]
[0.02476727334498463, -0.007724838665581046]
[0.0011021200482146387, -0.001169943026452902]
[0.0007506080190179398, 0.0012228568446235322]
[0.03679397128419959, 0.00615460949572455]
[0.013174075259848816, 0.0034992056968792262]
[0.0002019469012766173, -0.002429483880020289]
[6.643517258375642e-05, 0.0015295287637977495]
[0.039918814671521696, -0.01162282339052556]
[0.0009923104698051355, 0.0006622954482633503]
[-0.0012629989759100901, -0.0021582946791700586]
[-0.0005399970250126174, 0.0010858564781148772]
[0.02516257476647099, -0.022803692182129964]
[-0.0007925302968068287, -0.008657413722684915]
[-0.0018722143938343372, -0.0007133263224691211]
[-0.0004144944184385768, 0.0005499636368095917]
[0.008208584932263951, -0.016932276835170346]
[0.006226418315584181, -0.012635232882659775]
[-0.0008895418257470755, 0.0004128966516243615]
[0.00013870236390359225, 0.00043437259340084466]
[0.003823684041934783, -0.001863399632299867]
[0.012598207486869406, -0.007893815946120819]
[0.00055605165128636, 0.00017829328805835098]
[0.00035652118103496333, 0.0008538882541313519]
[0.012343984715263545, 0.007242395755275216]
[0.011788142078017427, -0.00047655974118043787]
[0.0009522303673275001, -0.0011868028427835416]
[0.00014291581636372008, 0.0012620186128894373]
[0.021932155121024643, 0.0037696509961099717]
[0.00593229406867124, 0.0023760795811232915]
[1.3200020338333118e-05, -0.0021820048311860796]
[-0.00022307077091793248, 0.001149520322726083]
[0.022076538253742117, -0.005946939841667248]
[0.0016167153687303149, -0.0006255736596444406]
[-0.0012707148333340745, -0.0017877850534777084]
[-0.00029305437165033643, 0.0008285742090847759]
[0.013460949901817731, -0.010920431116458018]
[0.002375096566566093, -0.004890867818794942]
[-0.001554706711232423, -0.0005252584750967126]
[4.257346107716664e-05, 0.0006809617393899181]
[0.004914641834491085, -0.006800672475107392]
[0.006081101137097145, -0.005717666982624353]
[-0.0005861829064345847, 0.00030386068518614695]
[0.0002780964920255091, 0.0008427364108445912]
[0.003590843074620792, 0.0011085957374545527]
[0.008309950991903306, -0.0028949287004920304]
[0.0005652593544667635, -7.829016480635081e-05]
[0.0001971336756707541, 0.0011181317614882974]
[0.00854162620590384, 0.005008444440146455]
[0.007022304216685274, 0.00019234107986377397]
[0.0007661599961737015, -0.0012055000942457067]
[-1.3526077064715536e-05, 0.001086793709728126]
[0.013066073122893651, 0.002365710297451973]
[0.0040212904488527434, 0.0006906396802601883]
[-4.5160083433054554e-05, -0.001880807223048342]
[-7.852829077181767e-05, 0.0008140569988667329]
[0.012390700525468756, -0.0028215927437260646]
[0.0023562712216113058, -0.001251555377212804]
[-0.00097504693134981, -0.0014643169757811991]
[0.0001544375316104296, 0.0006526235132242458]
[0.0076344472853173695, -0.005003532414712353]
[0.0030740081827274057, -0.003234165402871275]
[-0.00108374958579327, -0.0004928981294951562]
[0.00040883348749654047, 0.0007461138916585452]
[0.003427528223528764, -0.0027159348640642955]
[0.004834899046455954, -0.0033213695981371832]
[-0.00030423532212719984, 7.909663877014861e-05]
[0.0003825921174693825, 0.0009656867284728032]
[0.0029626128749365155, 0.0010700263048973868]
[0.005621577885005946, -0.0018331059043050386]
[0.0005117954593746032, -0.00022310314467821613]
[0.00015908670601494368, 0.0010038970184246612]
[0.005335302197881753, 0.002749483883684789]
[0.0046891430171783766, -0.00040676690159394124]
[0.0006393581230628165, -0.0010258779069729496]
[2.4634140786128356e-05, 0.0007595305946788422]
[0.007395769297640353, 0.0013855501266490933]
[0.0030815383140512242, -0.0002866776692290185]
[7.594481897965633e-05, -0.0014653769903544278]
[0.00014915714488361598, 0.0004936620014288629]
[0.007128166246111662, -0.0011044223159432098]
[0.0021883541848070065, -0.0013452807294730418]
[-0.0005898253571807455, -0.0011779654377105375]
[0.00041621027139671085, 0.00047690471728389916]
[0.005008786184048056, -0.002353770022645252]
[0.0024968362836477187, -0.002360068456695119]
[-0.0006879460242631141, -0.0005024452086446196]
[0.0005276812059130664, 0.000666517096971686]
[0.0029222799926105214, -0.0016594939235878847]
[0.0033956042124748675, -0.002411155872248494]
[-0.00019706612677961033, -3.6078904357639274e-05]
[0.00035651611092557545, 0.000820541319701884]
[0.002285533767025727, -2.920883967028054e-05]
[0.003807283236712422, -0.0015875755582754891]
[0.00037691171547193925, -0.00017562274381743848]
[0.00012220187776934566, 0.0007396047204152323]
[0.0030822581789182735, 0.0010944512750298285]
[0.003292639045876289, -0.0006885188976271106]
[0.0005560188254308818, -0.0006978212306512077]
[6.242865485117655e-05, 0.00046702066408432774]
[0.004270005596858084, 0.0009325530862293041]
[0.002309801063851813, -0.0005035629522157636]
[0.00020550946826358718, -0.0010687924909861257]
[0.00021342825991366166, 0.00029029966676752395]
[0.00477085006371647, -0.0002304365796355068]
[0.0016466336383483826, -0.001065437023920368]
[-0.0003106129624989018, -0.0009768304082337087]
[0.00042055556322573295, 0.0003441586541493846]
