[281.4012066362269, -701.4270611422585]
[-6.059663461328853, 19.860898695410185]
[-12.018565761160206, 8.087923306407237]
[6.843946811629262, 2.9847085788666092]
[-0.7608581978426265, 7.216405031498857]
[10.128506234573527, -3.392822592238442]
[-6.60415551803975, 9.275976778332213]
[-9.293295359190656, 8.505920975919572]
[8.248701002579718, -2.919573828222248]
[-1.3863200195598466, 1.3991813371142037]
[1.3181059424845096, -2.0415955301064965]
[0.6210427785078423, 3.0887970643392357]
[4.201248853487153, -1.2440018538310262]
[-3.153887613822123, 2.792737017639322]
[-3.268645435233263, 4.433802871699683]
[-0.33631958540172313, 0.22044338099982674]
[-0.13319233795576735, 1.7341315836407567]
[0.5845782749087967, 0.7614793160366631]
[0.3580520947906507, 1.1288338978257801]
[1.862424387039761, 0.207928764691383]
[-0.5991048386253586, 0.47238154531507526]
[-0.44004373127293306, -0.20195936215732502]
[-0.8829372577333672, 0.27958147711547277]
[-0.16732877270602664, 0.009453046987509595]
[-0.26071945284843423, -0.19787396771983978]
[0.1271963963958349, -0.05168104615673297]
[0.45114267141147657, -0.3514097441561077]
[-1.1389235092134626, -0.08846757581484566]
[-0.8459387226787163, 0.12486354410382106]
[-0.24878378647332156, -0.09180527536293459]
[5.0772110835595186e-05, 0.5214944331930891]
[-0.48977439843890735, 0.10136233516069604]
[-0.3303812413152629, 0.18682130175531775]
[0.2971473225084793, 0.26394340505177216]
[0.01567328480032515, -0.1931928440517794]
[-0.1785476220296598, 0.30708435296339065]
[0.02569618487491887, 0.123319020195364]
[-0.1141765025385677, -0.023697156632548122]
[-0.31322270206910474, 0.014311687635760961]
[-0.14319019964586843, 0.19770997297341242]
[0.29614263038680466, -0.40486125554997887]
[-0.0709811877612907, 0.26128985232882873]
[-0.006084351415030831, 0.1937086945939166]
[-0.03775604594562765, -0.13673828150324474]
[-0.04922404986426887, 0.24583353663262475]
[-0.28228232154678246, 0.06194453522028631]
[-0.10418479670427505, 0.23414780124105583]
[0.38030449156010526, 0.1781905355585014]
[0.10201743192510193, 0.1271027640982041]
[0.030136129904731135, 0.054218099241179374]
[-0.1300717245933285, 0.08581248612032022]
[-0.060753486534007806, -0.01727659009859206]
[-0.1694158389785274, -0.034003677133684906]
[0.04902081582310025, -0.04122690559346376]
[0.0017509791342549264, -0.03832541464038064]
[-0.11049892960629304, -0.09325779273235035]
[-0.19463479603864986, -0.11539952214329219]
[-0.0595272160830973, -0.01775825765389527]
[0.09689102382198023, 0.004151556772202802]
[-0.18405916209753137, -0.08679134874810579]
[-0.05095035654426194, 0.21439162588851768]
[0.010573855821870204, -0.029802451889097803]
[0.020019213322933993, -0.031806761021651586]
[-0.100089744793733, 0.23035909793680087]
[0.07176312716101307, -0.05406725412950056]
[0.03668034051695468, 0.07436756813575318]
[-0.07537003212542803, 0.09384041592239784]
[-0.13168316427595572, -0.03398415115621223]
[-0.06581747093509094, -0.04654085568007582]
[-0.01965885099767739, 0.11186592719739696]
[-0.03019543269466407, -0.03803749915688415]
[0.10212535273128065, 0.022296251615706808]
[0.03404918125110079, 0.033291009095147484]
[-0.11735350893017849, -0.06149710939615005]
[-0.053054559661378065, 0.10528919656319635]
[0.07283273501321785, 0.03802414096272111]
[0.08200976682324246, 0.036258482916213586]
[0.0210869362402597, 0.07214871501024289]
[-0.026703542835434302, 0.039231358852003684]
[-0.02246501567463266, 0.031625751602903485]
[-0.07857197762445356, -0.023733775083341513]
[-0.016106989171660757, 0.014436283879733391]
[-0.013536797987110383, 0.04429344106480615]
[0.010442943475218125, -0.07047214915771827]
[-0.12083469257699919, 0.0005968652361325599]
[-0.017386791360456233, -6.617408147446824e-05]
[-0.008304444938706634, -0.08715976156075023]
[-0.043450403859008224, -0.002645708950869796]
[0.013061041099650339, 0.04231326964588189]
[0.033991096931309674, -0.08499417820861543]
[0.027270504909362003, 0.035656607674297014]
[-0.1181208748638273, 0.04713463912252469]
[0.011202395796283904, -0.034539132322477295]
[0.008242478673972431, 0.10452544859641577]
[0.025331572853203754, 0.006141955769813245]
[-0.05538600013381795, -0.009308705967175923]
[-0.02391775172773347, 0.03906106079949978]
[-0.042609648977806586, 0.014325874693107976]
[-0.056453019936833326, 0.014060635096363572]
[0.044759717519373576, 0.05967843794462313]
[0.0008629646174997396, -0.0032239234908061354]
[-0.010973732866928293, -0.01238607095607444]
[-0.043031571247960754, 0.033210990443676536]
[0.02471430252236575, -0.007068076752344343]
[0.037181314871133415, 0.0011909724201406846]
[0.009244908513569516, 0.016329495434732916]
[0.01066071086502457, 0.03946184880020173]
[-0.0016896284090167357, 0.009512260958592422]
[-0.03250918741940573, -0.019012403717210635]
[-0.054671837500151255, 0.0415383644682199]
[-0.007185242094247757, 0.0029457409844363402]
[0.018283961008145666, -0.025425795626258574]
[-0.04156321525731885, 0.042797788297749384]
[-0.0037346143104635132, -0.02944314633029399]
[-0.04201222355116094, -0.005167517519205411]
[-0.030822874948791767, 0.029312908053371833]
[-0.02545411457067176, -0.01814052843860403]
[0.04774090987959778, -0.012688307652334085]
[0.03373515162326056, 0.00041851712092344506]
[-0.04735220123836048, -0.03629754125824847]
[0.003427993053191414, 0.0014250931653287946]
[-0.011615748082650645, 0.04117061255261589]
[0.014447375166508875, -0.02546014518399864]
[-0.043286894553372646, 0.028434564756638192]
[0.0048171491344588535, 0.011375339617576863]
[-0.030765911612146812, -0.010909314584066854]
[-0.0191211991039254, 0.03505621727379449]
[0.003312059771855669, 0.023917172640356643]
[0.0036868453731930817, 0.020899813223231423]
[0.011676161803702012, 0.01615804756130057]
[-0.03185190395815962, 0.025272029891893588]
[0.00880786847498971, 0.012744591340094091]
[-0.004258774296956203, -0.013390934584403436]
[0.006391670016148154, 0.008305117881163948]
[0.0090029520691568, 0.013354783836838635]
[0.02939127482068038, -0.01509352735883962]
[-0.0044974420900745216, -0.005045978109507132]
[-0.05122053189357656, 0.010767822110166692]
[-0.021465992510355525, -0.004111016837715642]
[-0.0056514764031025955, 0.003963609190168471]
[-0.008541435521262741, 0.009813694642058834]
[0.009120869566807688, -0.024044312915601634]
[0.0006118105460117818, 0.025461304145697472]
[-0.0202159752677753, 0.003524717325763871]
[-0.0324709918098236, 0.007270892548661312]
[0.010476718677281394, 0.02750925957083422]
[-0.00010991318940556383, -0.01779671829154994]
[-0.011725569901219757, -0.014367461367343792]
[0.0025352502888473794, 0.00019088949940604394]
[0.009080229422648411, 0.00033796277273201447]
[0.0063196475443856315, -0.014787245675028204]
[-0.030315110352116648, 0.015612764900032827]
[0.001913836908417732, -0.006148175465495509]
[-0.019314241349449368, -0.004958749507663729]
[-0.002723204683281466, 0.01105284844436194]
[-0.01294238331982367, 0.006261159973924846]
[0.009840869132183183, 0.017026350605499285]
[0.012977655865547888, 0.011121242114672691]
[-0.004758348235173848, 0.028687271628638822]
[0.0003995359931954212, 0.015125846127486353]
[-0.008428848684096657, 0.006509344387840232]
[-0.009472765774899194, 0.01619654812571114]
[-0.014131051252153526, 0.0033955573068833456]
[0.03379780754247008, 0.0009804241926483215]
[0.0035417686657188696, -0.013961800320691165]
[-0.013822733546553057, -0.00821651427201786]
[-0.013091636748010504, 0.006564114653120234]
[-0.013077457246404522, -0.0027234163261378175]
[-0.020127196379047696, -0.005194631494178273]
[-0.005752138560233266, -0.00941073562826511]
[0.008651256012004005, 0.0036907688594183877]
[0.00027327630926499147, -0.011135508276975736]
[-0.0015024157575123098, 0.019219708207525332]
[-0.0010338765868658228, 0.016053927716967564]
[-0.0050602927769642925, -0.00031846340706181975]
[-0.019594833949031054, 0.008026922984086138]
[-0.0068571669967329996, -0.004539785146836062]
[0.006915689022056637, 0.006784948578610672]
[0.00010370563861439308, -0.010147239629659355]
[-0.009718693430404657, 0.004799291604809408]
[-0.005172998165248854, -0.003944323376918302]
[-0.0038063904376103297, -0.0028442388686249487]
[-0.002628682650228642, -0.0008002689132068364]
[-0.01948477645458968, -0.0004476957348227284]
[0.0030802860479974825, 0.009289315738743809]
[0.009097798498043597, 0.0029265392008643865]
[0.004910488264438406, 0.012324507402962426]
[0.005904960813943871, 0.011294775523846834]
[0.012194008299326375, 0.007603749893707046]
[-0.013728066579356435, 0.01187297489152428]
[-0.01587529385364561, 0.017429546848041877]
[0.006445917993701089, 0.010609857714586335]
[-0.011983635844140306, -0.011409124666568071]
[0.0009654719750091835, -0.0002709769496652692]
[-0.002515021757382385, 0.0034691615154281985]
[0.007758562554656789, -0.004413622880029444]
[-0.01565556375243038, 0.00248126878832744]
[-0.012463328335821325, -0.009432535816359722]
[-0.008904391984555005, -0.0037008097355366587]
[-0.00030082306760487176, -0.009625385258186792]
[0.005705426652231782, 0.001592191277930921]
[0.005407349254197849, 0.005730190669041069]
[0.006705979979555493, 0.004034214838167127]
[-0.016660315647804097, 0.0022150134288323464]
[-0.005302239600503439, 0.0012736561704922433]
[-0.010423225933476832, 0.008121995231113538]
[-0.0009105688563886341, -0.003538964725053051]
[-0.007654772415611973, 0.005953188000409997]
[-0.008058562047876716, 0.0029914219108561277]
[0.007217989800253663, 0.004795423923743325]
[-0.0032729681799411672, -0.00598486312136165]
[-0.013923450920034733, 0.0005269883681693899]
[0.0014884159912483819, 0.007742331887138826]
[0.004442882352246769, -0.0037857790555955173]
[-0.005791469083483963, 0.007500638817759475]
[0.004048659969079993, 0.006602404822337982]
[0.011776690254035577, -0.00601860472941812]
[-0.002534386594169602, 0.008867406157890112]
[0.004729080885010714, 0.015415746757592386]
[-0.003268277847887746, 0.0042118424159907075]
[-0.01117493230468243, 0.0028532391625875064]
[-0.009962992399019988, 0.00013129772505415804]
[-0.008641606952424712, 0.0007002645284307496]
[0.011375725499118694, 0.007761717939336221]
[-0.005810705490536833, 0.0026834262203531134]
[-0.0012907084079540887, -0.005443674664331821]
[-0.011222446261392724, 0.006566668693678501]
[-0.002624932281725223, -0.011174070471450803]
[-0.0038254722447890743, -0.004569538044929988]
[0.003361592111146283, 0.003239288192562473]
[0.0063840159802630025, -0.0025883887055819788]
[-0.0017177163839356968, -0.0007548090959085263]
[-0.0006860057606175585, -0.0012983622153506236]
[-0.0126538381961121, 0.002551450019893653]
[0.004662049217292075, -0.005138320977308153]
[-0.014685291839856118, 0.0005294167553778761]
[-0.004662412663232751, 0.009968734827352721]
[0.0032569589136861588, 0.004702945826078664]
[-0.007605746607703745, -0.0017883296686060923]
[-0.008490169678729398, 0.006719412687796633]
[0.0049717259204178355, 0.003469924007933889]
[0.0073530366359855215, 0.0013182907252592135]
[-0.0031524426196107846, 0.010658588560899407]
[5.044065162662648e-06, -0.00044355194575412815]
[-0.0024902602188335843, -0.0052971459463200254]
[1.8067908484020734e-05, 0.007600235620571258]
[0.005516589836206176, -0.0007038285312024328]
[0.0026872909374509035, 0.006320213683409584]
[0.0011817878846787089, 0.00300046002171217]
[-0.010047195074623927, -0.009536448891380722]
[-0.00915646615841359, 0.007077907715314025]
[-0.0009071374933444787, 0.004576499476173557]
[-0.00342081102585734, 0.0004556781969289325]
[0.003265430734540553, 0.004384404708662137]
[-0.004028707794035968, 0.009296661532187334]
[0.0026111512229778366, -0.004813213105057501]
[-0.006554676127178416, -0.0016758061316056727]
[-0.002979719733854358, 0.0007838206810703019]
[0.0006443399743205624, -0.002011617289933376]
[0.00434458945231575, -0.0002615085671384687]
[-0.004167834867149001, -0.0014219235046136758]
[-0.005538293274261141, 0.0016516554000562955]
[0.0027805518225485493, -0.011522860652201206]
[-0.01224313348950501, -0.0024559528832834854]
[0.0035947050537785685, 0.004886603392812272]
[0.0005971325963007867, -0.0021690362651889394]
[-0.004730080145812998, 0.004747989275102116]
[-0.010330086466506572, 0.003098282039877831]
[0.000604124471958567, 0.0019602266195488105]
[0.003411005954958579, 0.011376632378490181]
[0.003192004504475321, 0.005801885070110369]
[0.0018094155123549172, 4.151025739829173e-05]
[-0.002328761010591096, 0.004697369232312648]
[0.0001386935913816334, 0.0006014978763955181]
[-0.004473357246430165, -0.0014806826581445914]
[0.0016104269078771605, 0.012009077738077911]
[0.0017630959477139552, -0.00522118852714934]
[-0.0008452053247699487, -0.005855677743182852]
[-0.0038200403983974507, 0.005162245971174179]
[-0.003794351903212645, -0.005706057130497433]
[-0.0029626867131762324, -0.0006527675215823314]
[-0.0012541589356630523, 0.00157101646102209]
[-0.0014782795498475831, 0.008754700434309481]
[0.003633824354323134, 0.0021008541259228686]
[-0.004055683950192623, 0.0011623632363054748]
[-0.005427225214883147, 0.0012795037654738106]
