[18.500922341916752, -831.1876195628411]
[1.0320303432690139, 5.248246729963039]
[0.9173100370851444, 4.199705157703923]
[0.17800518397844822, -0.19167012776914277]
[0.1883123529535864, -0.0896873503712764]
[0.08248278678512122, 0.5655940420421404]
[0.08523222305609579, 0.5267635082316029]
[0.0473597339721632, -0.04152322468251757]
[0.04421963129207618, -0.02877812337100727]
[0.027676392694687024, 0.20141477193824597]
[0.03129332945336927, 0.1930292510874837]
[0.021909512459833635, -0.017495925664896717]
[0.018792413607221947, -0.013720955238003096]
[0.013459130552135434, 0.10222481290521168]
[0.016429599743062795, 0.0991698896484775]
[0.0127505882819135, -0.009564541973064666]
[0.010144234066785218, -0.00797277706188848]
[0.007798775001695901, 0.06164551189194767]
[0.010232811679529163, 0.06020879013384971]
[0.008418513157636198, -0.006010047250153694]
[0.006234164042143997, -0.005195590656550175]
[0.005005749920712788, 0.041178078650382144]
[0.007048297719865815, 0.040391613880318776]
[0.006020270430676433, -0.004118582209477362]
[0.004155192121073126, -0.003647625875923932]
[0.00343526267645089, 0.029434856361745698]
[0.005188283552310935, 0.02895871522383564]
[0.0045487487145284, -0.0029943219757090356]
[0.0029270946161074063, -0.0026980203889831467]
[0.0024707059879638393, 0.02207999141434891]
[0.004003302415743093, 0.021770283963097548]
[0.003577792870056856, -0.002272305192945634]
[0.0021458937553888724, -0.002074020597803261]
[0.0018393053661185377, 0.01717115175120587]
[0.0031993327512704894, 0.016958587859832897]
[0.00290149892256783, -0.0017812972061757026]
[0.0016209148350570524, -0.0016422061432377344]
[0.0014055721074637262, 0.013732763465883813]
[0.0026271888267430654, 0.01358066061873478]
[0.0024102942499249214, -0.0014323372439754012]
[0.0012528560925144927, -0.00133107877026295]
[0.0010961642593247944, 0.011231220214922177]
[0.00220447072910801, 0.011118694154176989]
[0.0020414109451878104, -0.0011754949377484891]
[0.0009859816472542193, -0.0010995332595492568]
[0.0008686484030189234, 0.009354700679982675]
[0.0018825719596708979, 0.009269156356803365]
[0.0017567393229636213, -0.0009809919947161294]
[0.0007871073626291025, -0.000922579401665069]
[0.0006971343696910992, 0.007911091228481104]
[0.0016312725095790626, 0.00784456864561206]
[0.0015320241000972706, -0.0008301764281102297]
[0.0006355101685243808, -0.0007843164406031722]
[0.0005651245384630244, 0.0067767935842876215]
[0.001430957714143588, 0.006724062967695954]
[0.0013512136976531752, -0.0007108831916358138]
[0.0005177281887589341, -0.000674236942364792]
[0.00046171901813885086, 0.005869365090240719]
[0.001268431257116731, 0.005826876179438334]
[0.0012033310712899203, -0.0006149041140568468]
[0.00042472171887060484, -0.0005851720465979149]
[0.0003794923423559027, 0.005132105895195971]
[0.001134540882429036, 0.0050973802570741245]
[0.0010806561679147786, -0.0005365383832285353]
[0.00035024654923404563, -0.0005120951035323396]
[0.0003132513518337987, 0.004524982770614638]
[0.0010227712636323716, 0.0044962478949137075]
[0.000977626570270028, -0.00047172667191153206]
[0.00028988299095417114, -0.0004513971035319253]
[0.0002592804308072516, 0.004019078133252418]
[0.000928378022393872, 0.003995039335154382]
[0.0008901489602257465, -0.00041751502233400295]
[0.00024043554793753974, -0.0004004326766224864]
[0.00021486757824540348, 0.0035930820856423518]
[0.0008478371265621121, 0.003572775955441254]
[0.0008151546117731168, -0.0003717124085358403]
[0.00019955023032489083, -0.00035722707358343264]
[0.0001779981695744226, 0.0032310112335977026]
[0.0007784847004659312, 0.003213708947979399]
[0.0007503046872258182, -0.00033266595665371046]
[0.0001654639760454643, -0.00032028205486922534]
[0.00014715201674864176, 0.00292068739153839]
[0.0007182754112893264, 0.002905829404833804]
[0.0006937901950635345, -0.0002991097944252674]
