[-311.56026360773046, -575.2913001426983]
[36.2433609293188, -14.764367073143529]
[11.601148290217422, -8.945934525102524]
[-0.15962495717131953, 1.7854208831692393]
[2.5542827752550625, 1.450220721656927]
[3.1060697165350466, -0.17195799732322214]
[0.7339051439344653, -0.9793962666081315]
[-0.0854628785570577, -0.4321263901564514]
[0.941326755132724, 0.436214965680529]
[1.0833737273844988, 0.26542669161053833]
[0.2191291054735478, -0.30364293323726166]
[0.12636453465051978, -0.32463384126177175]
[0.4487428837734484, 0.06034733504791223]
[0.3658149340992669, 0.23601013670617554]
[0.03798455202737916, -0.0908760079653046]
[0.1878728530098014, -0.24635026211700506]
[0.2816178591690788, -0.004695150555726002]
[0.1468178027004653, 0.13369368873503173]
[0.028578709133963542, -0.02268776049259902]
[0.19302709479810054, -0.12130903521459402]
[0.17387206953070855, -0.06213860005696592]
[0.03778625558595829, 0.0569048696502783]
[0.022660817345366624, 0.021711222557680543]
[0.1578409378290041, -0.05762900947658789]
[0.10584500303688227, -0.0619630889285947]
[0.0203744755155707, 0.0003324696903952429]
[0.047439979601029414, 0.02995682797155208]
[0.11694530415931259, -0.004237363495912305]
[0.05307676948774809, -0.05748540473382224]
[0.017095134807707746, -0.021660139982286886]
[0.05089442553790491, 0.024546558285561737]
[0.0720452473807407, 0.009699192189826178]
[0.023561181266520848, -0.03257577827003999]
[0.03163523949428804, -0.02722216748123696]
[0.054931894971159245, 0.010614938412265573]
[0.04480610873551916, 0.013726785102461392]
[0.008874684969107705, -0.018180965078984812]
[0.033997526667493894, -0.016147083138313256]
[0.04373788606463869, -0.0025683362809343357]
[0.026961571339673363, 0.0035516935164396912]
[0.005538253139818927, -0.0013473522050979625]
[0.033598279642600204, -0.008547095975053765]
[0.03504435839902165, -0.011068855295400581]
[0.024473959813723134, -0.0019959016030410837]
[0.009760167509060835, 0.0032577468884746885]
[0.024340950117401228, -0.0009704239640502266]
[0.020818087663735163, -0.01386398679297729]
[0.02268999971481067, -0.005588289206865049]
[0.013901246756446994, 0.006040695138033847]
[0.01687800421273211, -0.0030110378942280747]
[0.013892168821898032, -0.009579293536461364]
[0.024222837914603446, -0.0022833037240062026]
[0.01652604804157587, 0.001686893440244086]
[0.011471468444987032, -0.004766366865495364]
[0.00830221997351277, -0.0051585541914878075]
[0.01934660318549586, 0.0018459089075326673]
[0.01373071352077826, -2.3210079749702572e-05]
[0.011404775550616808, -0.009344740213538927]
[0.00853459273033419, -0.0003482558923265655]
[0.015106258620554591, 0.004852187660350005]
[0.010858904411548131, -0.0023117108047276957]
[0.013815561996662229, -0.008459878517499853]
[0.008362620938804355, -8.693241160095955e-05]
[0.008177405176951869, 0.004535216730584324]
[0.006339562753969297, -0.0009480580888502621]
[0.015963488370057455, -0.007206102303796591]
[0.009279232998173903, -0.0002959883787085685]
[0.0055106141302614375, 0.001144537467115736]
[0.005612543894032207, 0.0006282499627595084]
[0.016357750366100987, -0.0024722188493564445]
[0.007739258404328098, -0.002970477066742472]
[0.0037764190121851726, -0.002328956661930448]
[0.005393139500895927, 0.0027259175989042816]
[0.013437616453903622, -0.00012965537962195128]
[0.005490680822426874, -0.00270214954028436]
[0.005769921508576914, -0.005076807534334371]
[0.007764221773156166, 0.0029135327062284055]
[0.010177008401448084, 0.001700801551069997]
[0.0029818990645713583, -0.0022339377103843816]
[0.0068793227142176505, -0.004540816627317312]
[0.007934662918048119, 0.001765721696767919]
[0.006650904233167054, 0.0005118409250504108]
[0.0015870937306523558, 0.0006784537182868977]
[0.008048954951100917, -0.0034382170311739735]
[0.008077244783899928, 7.921688729539689e-05]
[0.005914325663483488, -0.0005548167395370562]
[0.0018566832761930385, 0.00211256287881767]
[0.007090629292014761, -0.0011812060679323722]
[0.005784168566421499, -0.0015002343524961326]
[0.005696797776073126, -0.0018505803472186333]
[0.0028786214725080583, 0.003557827706323069]
[0.005815400875294863, -0.0010497684067896085]
[0.0041927771980985185, -0.001454831215216057]
[0.007033770814086182, -0.0015976543153672917]
[0.004510970628200273, 0.0026651744369079466]
[0.004371062385163604, -0.001220720019324828]
[0.0024352361588677596, -0.0007850217490332767]
[0.00667316241404059, -0.0006291144153631745]
[0.004708652141031777, 0.0018748985419363429]
[0.004044297655668938, -0.0029380846877072875]
[0.0025406743220974803, 0.0008493762438903651]
[0.006104389641542252, 0.0004889083923936832]
[0.004550776086176711, 0.0007011545863129243]
[0.004726533262070287, -0.0032318015546291545]
[0.0028203475252941423, 0.001298006379690797]
[0.004009778052567636, 0.0009750853736206211]
[0.0032054905917302534, 0.0007484565461437498]
[0.005616213498901512, -0.0032874314838117757]
[0.0035598586626730544, 0.0016032705539914538]
[0.002921750018835656, 0.0003031789896151271]
[0.0027642541895072092, 0.0011163423988360677]
[0.0063706236099223545, -0.0017499396705328574]
[0.0035370115451884843, 0.0005638455242875651]
