[-205.31247255066882, -712.1124276335814]
[-3.9041414657139626, 1.7513512345931161]
[-3.3419197744752864, 1.5407579090748555]
[0.028791668759537647, -0.044098304563069846]
[-0.05153352413620016, -0.008956959358809913]
[-0.43802543261796245, 0.12741644182847267]
[-0.4169878248763865, 0.12032841269905958]
[0.0022452052561308666, -0.008602963229446758]
[-0.00793123402738577, -0.004660682417053863]
[-0.15693905918399764, 0.0435059303972114]
[-0.1523022365731279, 0.04228238024590425]
[0.00027737782047065895, -0.003420248808705506]
[-0.0028049201828778403, -0.002474578638783198]
[-0.07985913745879714, 0.021784689355229148]
[-0.0781186595964698, 0.021506863134503007]
[-4.1061194825775527e-05, -0.0017916666981083185]
[-0.001381010923966225, -0.0015240743798824452]
[-0.04823375065835123, 0.013047469996465999]
[-0.04738305299636281, 0.01302219037742347]
[-9.913579581377618e-05, -0.0010862631221533747]
[-0.0008112615239361798, -0.0010357294078414125]
[-0.03225621617560037, 0.008676430530397461]
[-0.03176851758816923, 0.008734772110788214]
[-0.00010095017429531672, -0.0007208088809905755]
[-0.0005315003404331303, -0.0007527276478056233]
[-0.02307913990516397, 0.0061807598305883005]
[-0.02276785702466455, 0.006268584027813162]
[-8.999991798482043e-05, -0.0005084591610191036]
[-0.00037485743909815294, -0.0005740788514740358]
[-0.017326978988325692, 0.004622967530543143]
[-0.017112329064790543, 0.00471999335227391]
[-7.732117994224685e-05, -0.0003748096784020327]
[-0.0002787617712900481, -0.0004539552588013057]
[-0.013485525999373138, 0.0035859343287989454]
[-0.013328637804237431, 0.0036838763970545862]
[-6.579276066022433e-05, -0.00028559294195940055]
[-0.00021571481536267895, -0.00036918601049222566]
[-0.010793490329765731, 0.0028610888675086876]
[-0.010673511765121546, 0.002956457139353219]
[-5.599567622206758e-05, -0.00022328494111978348]
[-0.00017216857191666712, -0.00030704286008953474]
[-0.008834158072254183, 0.0023347120030998703]
[-0.00873904230241429, 0.002426093753436387]
[-4.785046992500375e-05, -0.00017818555160376004]
[-0.00014084574758811697, -0.0002600624722577105]
[-0.007363870468612532, 0.0019405099285587646]
[-0.007286234730219832, 0.0020274380962725935]
[-4.111405769702259e-05, -0.00014458142223136572]
[-0.00011756348511270456, -0.00022363237990660756]
[-0.006232435654371926, 0.0016377169736023767]
[-0.006167532394970365, 0.0017201640898640846]
[-3.553313485982201e-05, -0.00011893467842449823]
[-9.978281965775451e-05, -0.0001947760313921465]
[-0.005343186619704454, 0.0014001475907678973]
[-0.0052878380893570665, 0.0014782875688879038]
[-3.0887341700230886e-05, -9.89623569839504e-05]
[-8.589190688387122e-05, -0.0001715018175299371]
[-0.004631621884436221, 0.0012103590748808735]
[-0.004583627752804631, 0.0012844512157554888]
[-2.6996465580957085e-05, -8.3139474038596e-05]
[-7.482831384697172e-05, -0.0001524356028196755]
[-0.004053367144090991, 0.001056369466132523]
[-0.004011158945865567, 0.0011267010242717035]
[-2.3716599157307117e-05, -7.041697131293656e-05]
[-6.586904240920774e-05, -0.00013660393605342824]
[-0.0035770832989765466, 0.0009297278593549674]
[-0.00353951445571532, 0.0009965857205158635]
[-2.093374692201805e-05, -6.005468218162058e-05]
[-5.850839592019472e-05, -0.00012330122836864965]
[-0.0031801274722864648, 0.0008243357863868539]
[-0.0031463411202032887, 0.0008879929940956988]
[-1.8557660206003357e-05, -5.151874533682044e-05]
[-5.2384131262649125e-05, -0.00011200566773997278]
[-0.002845810121714365, 0.0007357032446251299]
[-0.002815153317590635, 0.0007964132103255306]
[-1.6516663667046072e-05, -4.441657788395448e-05]
[-4.723128004037805e-05, -0.00010232443988091033]
[-0.002561610878745846, 0.0006604653955855078]
[-0.0025335773826773433, 0.0007184600887628623]
[-1.4753542988327206e-05, -3.8454499721951585e-05]
[-4.285240947316318e-05, -9.395712766582798e-05]
[-0.002317988419375361, 0.0005960605499519822]
[-0.0022921796083998913, 0.0006515507135840259]
[-1.3222351626020201e-05, -3.340943582608169e-05]
[-3.90979664936994e-05, -8.667070117866771e-05]
[-0.002107568629416967, 0.0005405107400968667]
[-0.0020836662175733878, 0.0005936870864913235]
[-1.1885954259091558e-05, -2.910960414057029e-05]
[-3.585298273623555e-05, -8.028208114592428e-05]
[-0.0019245796310176644, 0.0004922691629167808]
[-0.001902326258592879, 0.0005433039892575042]
[-1.0714141141142386e-05, -2.5421076696230394e-05]
[-3.302789413648158e-05, -7.464576077980539e-05]
[-0.0017644514646022458, 0.000450112179978035]
[-0.0017436366434999684, 0.0004991611052660438]
[-9.682177717476592e-06, -2.223826054176259e-05]
[-3.055208211781221e-05, -6.964487199129232e-05]
[-0.0016235277822929106, 0.0004130616019917266]
[-0.0016039775569032244, 0.00046026527088849356]
[-8.769685395496052e-06, -1.9477049186839013e-05]
[-2.83692529402281e-05, -6.518464303418431e-05]
